row_type,rows_total,discovery_rows,control_rows,spatial_phase_bridge_candidate_count,spatial_phase_near_miss_count,phase_lock_gt_0p90_found,phase_lock_gt_0p50_found,best_phase_lock_case,best_phase_lock_topology,best_phase_lock,best_bridge_ratio,best_qpm_case,best_qpm_lock,lumped_lock,lumped_bridge_ratio,qpm_outperforms_lumped,phase_mismatch_predicts_failure,controls_dead,controls_mostly_clean,max_control_leakage_score,recommended_next_step,case_id,name,topology,role,source_mode,generated_mode,target_mode,k4,k8,k12,delta_k_448,delta_k_4812,qpm_period_448,qpm_period_4812,qpm_duty_cycle,grating_kind,coupling_sign_pattern,chain_length,cell_count,group_velocity_mismatch_8,group_velocity_mismatch_12,nonlinear_strength_448,nonlinear_strength_4812,coupling_strength,damping_loss,direct_8_drive_present,direct_12_drive_present,target_frequency_injection_present,execution_status,phase_lock_target,phase_lock_generated,bridge_ratio,target_spectral_purity,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,target_coherent_growth,target_coherent_power,target_total_power,generated_power,spatial_coherence_length,spatial_target_coherence,spatial_generated_coherence,accumulated_phase_mismatch,qpm_gain_factor,stored_energy_final,stored_energy_peak,drive_work,dissipated_loss,rhs_energy_work,energy_budget_error,energy_budget_clean,control_leakage_score,promotion_category
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s031,qpm_duty_0.50,quasi_phase_matched_grating,discovery,4.0,8.0,12.0,1.0,2.0,3.0,1.2,1.2,5.235987755982989,5.235987755982989,0.5,square,uniform,24.0,64,0.0,0.0,0.22,0.3,0.2,0.038,False,False,False,simulated,0.744985690703558,0.8429434202657368,9.413270581537747,0.9709688739765077,0.058253631461197344,0.08220731604125533,0.003993607197842808,0.0,272.8586839115986,6.46896458454557e-08,6.66238100718158e-08,3.271963756114593e-08,17.88737944278147,0.7453074767825613,0.8430981231218222,40.729350596345135,0.625681264466397,41.515143194608854,86.943265198194,207.1143868139671,529.5282792759765,41.51514318888229,1.0814459887335177e-11,True,0.0647121085184914,spatial_phase_near_miss
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s032,qpm_duty_0.67,quasi_phase_matched_grating,discovery,4.0,8.0,12.0,1.0,2.0,3.0,1.2,1.2,5.235987755982989,5.235987755982989,0.67,square,uniform,24.0,64,0.0,0.0,0.22,0.3,0.2,0.038,False,False,False,simulated,0.692319914985542,0.687583578873662,2.993388965003975,0.9548030315571763,0.07351509257809301,0.12188925971331065,0.0032902640567100683,0.0,222.07049097627,2.0571093792160935e-08,2.1544855967425865e-08,1.931956331997819e-08,16.63056397513207,0.692940165630503,0.6887369007020105,40.729350596345135,0.528112080065374,33.88921840840342,73.97828669672263,198.07153279198997,465.7361830022479,33.889218402762324,1.211221816355036e-11,True,0.0647121085184914,spatial_phase_near_miss
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s033,phase_matched_length_10_cells_24,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,10.0,24,0.0,0.0,0.085,0.115,0.16,0.045,False,False,False,simulated,0.8269755454474919,0.8541529580175786,3.458057686801082,0.7879923321245201,0.31429026623353623,0.1841793347695544,0.009828165622674523,0.0,56.01926994897351,2.3764378717749993e-08,3.0158134475342457e-08,4.4709565178079755e-08,8.279329675711587,0.8279329675711588,0.8561702612117588,0.0,1.0,10.112308117243009,20.383547861274607,104.94591267243965,143.14815417881064,10.112308117004977,1.6628353878898145e-12,True,0.0647121085184914,not_promoted
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s034,phase_matched_length_18_cells_48,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,18.0,48,0.0,0.0,0.085,0.115,0.16,0.045,False,False,False,simulated,0.9971339817192442,0.9985172170625409,2.242003747282244,0.9947108907051027,0.049085753317547345,0.04098002467577852,0.001043217090264354,0.0,37.4755292517865,1.5407442837171706e-08,1.5489367796355494e-08,1.2161779840082917e-08,17.94894325546616,0.9971635141925643,0.9985207682004826,0.0,1.0,17.417624805025948,35.554697370894786,191.73571889833494,252.43159671084888,17.41762480459131,1.7218089855934964e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s035,phase_matched_length_32_cells_96,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,32.0,96,0.0,0.0,0.085,0.115,0.16,0.045,False,False,False,simulated,0.9978867711569518,0.9981295487137472,2.352753175691199,0.9979527521410321,0.048317439575908144,0.04340261564841935,0.00044845860148450163,0.0,39.80827206796015,1.6168532326664695e-08,1.6201701224808823e-08,1.3606087874952942e-08,31.932670058391718,0.9978959393247412,0.9981326117138899,0.0,1.0,33.088086693153684,67.32888696981159,364.7398569593308,478.8776924325456,33.08808669234477,1.6891941101224498e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s036,group_velocity_mismatch_-0.04,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,-0.04,0.02,0.085,0.115,0.16,0.045,False,False,False,simulated,0.9652992437081768,0.8899827903908005,2.3813210748815954,0.9452220559984448,0.047131440832103993,0.047655529109096685,0.008128633127525875,0.0,40.269674776407456,1.6364855938651374e-08,1.7313239608406155e-08,1.4731499594673835e-08,23.97911631267619,0.9991298463615079,0.997172937568146,0.0,1.0,21.94529495270914,45.542195001782986,252.4308212853819,321.9413872137071,21.9452949520893,1.9253254789787796e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s037,group_velocity_mismatch_+0.00,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,-0.0,0.085,0.115,0.16,0.045,False,False,False,simulated,0.9989373691137109,0.9987830864862007,2.3073148353118826,0.9971974587538963,0.048270513777306116,0.04288477884926025,0.0006176102827409446,0.0,38.825393455753314,1.585627208496844e-08,1.5900834830428198e-08,1.3083033842359035e-08,23.975123698780514,0.9989634874491882,0.9987903728508472,0.0,1.0,22.57077155088809,46.05050416528823,249.3962538461707,327.3637752436398,22.570771550328523,1.7093113459158328e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s038,group_velocity_mismatch_+0.04,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.04,-0.02,0.085,0.115,0.16,0.045,False,False,False,simulated,0.9659107956605749,0.8830831243337247,1.6778227128174994,0.9633431734869723,0.06575108923920982,0.040100675103589715,0.006835212961008974,0.0,28.88137765763306,1.1530291851644094e-08,1.1969038831622574e-08,9.055373158023797e-09,23.949151628727368,0.9978813178636403,0.9869593143564823,0.0,1.0,22.14990581986681,45.52694931298182,251.61116972670976,323.22469978859345,22.149905819231623,1.9651534252627013e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s039,group_velocity_mismatch_+0.10,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.1,-0.05,0.085,0.115,0.16,0.045,False,False,False,simulated,0.8077886752459565,0.4210035946059982,0.6564732271914518,0.690262044716383,0.06753504478809431,0.04940253550173847,0.01743648154200983,0.0,12.322924414341877,4.511399115343501e-09,6.535777462886807e-09,5.8260401560004855e-09,23.820626493703333,0.9925261039043055,0.9784090935037839,0.0,1.0,20.1111157841341,43.154391858662805,262.40349337382565,303.79987587440604,20.11111578254279,5.238021214281573e-12,True,0.0647121085184914,not_promoted
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s040,nonlinear_strength_0.55,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.04675000000000001,0.06325000000000001,0.16,0.045,False,False,False,simulated,0.9982882217661021,0.9978963162529834,0.6569461174324327,0.9959881835903475,0.04203338922586233,0.053794075990143055,0.0006459326234749866,0.0,95.04539870343308,4.514648899990382e-09,4.532833796999412e-09,7.622073599512955e-09,23.95957621184487,0.9983156754935363,0.9979052156548776,0.0,1.0,16.480108800986642,35.579698048022934,287.6689250171305,242.43667252872228,16.480108800742734,8.478774858627675e-13,True,0.0647121085184914,not_promoted
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s041,nonlinear_strength_0.80,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.068,0.09200000000000001,0.16,0.045,False,False,False,simulated,0.9987303376571485,0.9984614597366208,1.50731869444917,0.9969342077084634,0.04561074011714995,0.04531300047023295,0.0006254542199108411,0.0,55.028244611685395,1.0358558343302462e-08,1.039041319197229e-08,1.094573536186325e-08,23.970234376448637,0.99875976568536,0.9984696650140054,0.0,1.0,20.062735290357068,41.422666583791795,264.39674562718346,289.7996667365669,20.06273528997585,1.3154495316340826e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s042,nonlinear_strength_1.20,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.10200000000000001,0.138,0.16,0.045,False,False,False,simulated,0.9990204449617943,0.9989957472431674,3.166876883034445,0.997295771985137,0.050566475803178766,0.04202665040111934,0.0006643934012404637,0.0,29.302077584194112,2.176333318214171e-08,2.182234578095259e-08,1.487845514154837e-08,23.977021938591964,0.9990425807746651,0.9990022460088439,0.0,1.0,24.790259952034354,50.477315703585795,236.9039684443003,363.379098690649,24.79025995122296,2.232912189732089e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s043,nonlinear_strength_1.55,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.13175,0.17825000000000002,0.16,0.045,False,False,False,simulated,0.9991278141488681,0.9991130571030001,4.748881251878379,0.997300188575618,0.05389783117840196,0.042095881383841106,0.0006827235766736165,0.0,20.196272876601334,3.2635144574368754e-08,3.2723491831461e-08,1.743227346968652e-08,23.979461787481412,0.9991442411450588,0.9991185502994075,0.0,1.0,28.129300392981012,57.667736240610566,219.41595353920133,422.1194778890167,28.129300391530208,3.4369509047502676e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s044,coupling_strength_0.08,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.08,0.045,False,False,False,simulated,0.9978529925338772,0.9980324246559825,2.3240322705158594,0.9979138510074396,0.04839437214633139,0.04326137956761828,0.0004859826561033828,0.0,39.185397081371015,1.597115723072327e-08,1.6004545096352414e-08,1.3404634431253397e-08,23.948733977760373,0.9978639157400155,0.998036041948154,0.0,1.0,22.48963729353199,45.87601764144207,249.39326698810717,326.4215222611037,22.489637292972677,1.7134727168731392e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s045,coupling_strength_0.12,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.12,0.045,False,False,False,simulated,0.998380842581517,0.9982430409760252,2.3164009768412224,0.9976291351131759,0.04828521476976316,0.04312216934589571,0.0005956118431024535,0.0,39.025254176224315,1.5918713642612335e-08,1.5956544453572358e-08,1.326349091213436e-08,23.961614930027622,0.9984006220844843,0.9982490646893598,0.0,1.0,22.52205598460295,45.95067064490518,249.3945970479041,326.8311988857347,22.522055984043153,1.7128032561255883e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s046,coupling_strength_0.20,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.2,0.045,False,False,False,simulated,0.9988270294143726,0.9989398522864207,2.2975041233982108,0.9966053848547695,0.048379149655304175,0.04248649119464705,0.0007767076782265216,0.0,38.59930772993998,1.5788851152605997e-08,1.5842630787015898e-08,1.2869858020850116e-08,23.97254417359293,0.9988560072330387,0.9989469999348725,0.0,1.0,22.634093664800183,46.167023657522,249.39983104231501,327.9966797291188,22.634093664240385,1.7067170988353715e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s047,coupling_strength_0.28,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.28,0.045,False,False,False,simulated,0.997100587185705,0.9985493896656173,2.2763713694939667,0.9949115806838649,0.048925318348355416,0.04120834721146527,0.001020300738365381,0.0,38.08543334738459,1.5643623162614298e-08,1.572363159333361e-08,1.2384908976118196e-08,23.931068101390448,0.9971278375579353,0.9985531055440178,0.0,1.0,22.78876682093441,46.427571048148145,249.41425440825756,329.4137545562555,22.788766820375308,1.6972612771650095e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s048,damping_loss_0.025,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.16,0.025,False,False,False,simulated,0.995593597070613,0.9976966532695105,6.1814971328930515,0.9926545344198676,0.03252264524526404,0.0626181584580424,0.0009001181923211331,0.0,50.254091353104904,4.248033208626063e-08,4.279467892733418e-08,2.626400154824551e-08,23.899150089904897,0.995797920412704,0.9977419433610917,0.0,1.0,35.696240714226235,61.47840141413067,257.43220877066886,247.3789343605817,35.69624071328945,3.638964419902878e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s049,damping_loss_0.045,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.16,0.045,False,False,False,simulated,0.9989373691137109,0.9987830864862007,2.3073148353118826,0.9971974587538963,0.048270513777306116,0.04288477884926025,0.0006176102827409446,0.0,38.825393455753314,1.585627208496844e-08,1.5900834830428198e-08,1.3083033842359035e-08,23.975123698780514,0.9989634874491882,0.9987903728508472,0.0,1.0,22.57077155088809,46.05050416528823,249.3962538461707,327.3637752436398,22.570771550328523,1.7093113459158328e-12,True,0.0647121085184914,spatial_phase_bridge_candidate
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s050,damping_loss_0.070,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.16,0.07,False,False,False,simulated,0.9988695069232076,0.9981892162157021,0.6520668004402176,0.9964830624667386,0.07548073800246467,0.057337790555860385,0.0008871892227892879,0.0,28.22553068122205,4.481117378139393e-09,4.496932809923167e-09,5.3709357063691955e-09,23.97312299526834,0.9988801248028476,0.9981972862479733,0.0,1.0,12.072740970864732,31.63458993626491,235.75422372063207,340.4453891974476,12.072740970525802,9.955507463719478e-13,True,0.0647121085184914,not_promoted
spatial_phase_matching,,,,,,,,,,,,,,,,,,,,,,s051,damping_loss_0.095,co_directional_phase_matched,discovery,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,64,0.0,0.0,0.085,0.115,0.16,0.095,False,False,False,simulated,0.9986007361478892,0.9978418344038428,0.18227053779053495,0.9925281900058643,0.10380671583187422,0.08611015935317705,0.0009929100974044817,0.0,20.659249171414896,1.2525950928103757e-09,1.2620247015885511e-09,2.2363903239522063e-09,23.96668798939089,0.9986119995579539,0.997849606748068,0.0,1.0,6.038976455923426,21.175815439521894,218.57279546347556,303.98455358987286,6.038976455674806,8.178698176760302e-13,True,0.0647121085184914,not_promoted
