row_type,case_id,name,topology,role,time,source_envelope,generated_envelope,target_envelope,target_phase_error,spatial_target_coherence,energy
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,48.0,0.00019398641320204823,7.85240154618528e-05,6.537383523888233e-05,-2.6616531734041575,0.9984646045373387,38.33167399822608
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,49.92,0.00019482808337533696,7.872814926666551e-05,6.732091661958825e-05,-2.768628974778611,0.9988160967871368,38.305209266197565
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,51.84,0.00019557089501996244,7.877320907011556e-05,6.90583986056681e-05,-2.8762152826650285,0.9991126438499442,38.28272326835935
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,53.76,0.00019622885262606378,7.86918000378656e-05,7.061007975806252e-05,-2.9844515353823837,0.9993216649099412,38.26634691482431
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,55.68,0.0001968135219692214,7.851188385201689e-05,7.199718888834054e-05,-3.093361697808677,0.9994207234580995,38.25633185900429
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,57.6,0.00019733461905301788,7.82573099778529e-05,7.323848739467817e-05,3.0802311061965435,0.9993987312704774,38.25189303777577
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,59.52,0.00019780041806492806,7.794829300298835e-05,7.435046054718412e-05,2.9699626769871497,0.9992556962245411,38.25178219638194
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,61.44,0.00019821803252176168,7.760184151138998e-05,7.534755097493231e-05,2.8590383076452603,0.9990013235654976,38.25465506148667
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,63.36,0.00019859361062930076,7.723214457245112e-05,7.62424035910682e-05,2.7474898298636727,0.9986528538438886,38.25928591097613
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,65.28,0.00019893247484254086,7.685092082273913e-05,7.704610253302212e-05,2.6353588643969132,0.9982325247758977,38.26467400430853
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,67.2,0.00019923922665683727,7.64677337080621e-05,7.77683887694868e-05,2.5226945480257736,0.9977649999556879,38.27007748694332
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,69.12,0.00019951783065458677,7.60902753701872e-05,7.841785272137924e-05,2.4095511617771717,0.9972750346932185,38.27500230173368
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,71.04,0.00019977168657950477,7.572462108137861e-05,7.900210014595666e-05,2.2959857806186994,0.9967855630355541,38.279166511917865
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,72.96000000000001,0.00020000369446292708,7.537545598403638e-05,7.952789207223122e-05,2.182056061606568,0.9963163037375136,38.282454380451846
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,74.88,0.0002002163153045813,7.50462760116818e-05,8.000126109584485e-05,2.0678182745219083,0.9958829049078666,38.2848696115669
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,76.8,0.0002004116282344396,7.473956507684512e-05,8.042760710955251e-05,1.9533256563284969,0.9954965820410009,38.286493323599146
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,78.72,0.00020059138420048175,7.445695078383927e-05,8.081177578407573e-05,1.8386271411710462,0.995164180098034,38.287449500889025
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,80.64,0.0001994077100099892,7.415480988352999e-05,8.113167198023715e-05,1.7241291528691134,0.9948509830146267,37.90422078768411
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,82.56,0.00019580979524493633,7.363732009660073e-05,8.126788852959505e-05,1.6118791498264207,0.9945353723822423,36.80197059467197
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,84.48,0.00019019043610209296,7.27365558353043e-05,8.110090910118832e-05,1.5033299775455324,0.9942121668196171,35.08164066120622
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,86.4,0.00018286839880488637,7.135787835660669e-05,8.054253092061005e-05,1.399095809630854,0.993856634962497,32.85994029599699
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,88.32000000000001,0.00017409342438649852,6.946678791848316e-05,7.953494007201418e-05,1.2994588481568652,0.9934375791216733,30.253145710956424
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,90.24,0.0001640558267304763,6.707378000282634e-05,7.804680527257383e-05,1.2046661892480106,0.9929208313410496,27.369562989332046
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,92.16,0.0001528977233265444,6.422132905129586e-05,7.606826467148631e-05,1.1150897887360847,0.9922665691640232,24.30781351622732
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,94.08,0.00014072453179021798,6.0974571185941734e-05,7.360623117103445e-05,1.0313084385986055,0.9914213686893066,21.15882561557257
spatial_phase_timeseries,s014,sweep_delta_k_448_-0.20,delta_k_448_sweep,discovery,96.0,0.00012761679970053064,5.7415530644802145e-05,7.068075146237618e-05,0.9541369413368272,0.9903011812645504,18.00990621219185
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,0.0,0.0,0.0,0.0,,0.0,0.0
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,1.92,2.1434770157248036e-06,5.972712727681078e-10,2.1285584334773616e-13,,0.0809985026329919,0.00480306052336643
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,3.84,8.335413635161934e-06,1.7945836356564364e-08,4.9606640644905907e-11,-0.372912503046686,0.9922737639419487,0.0726289428697327
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,5.76,1.8238224436590742e-05,1.2796189019272368e-07,1.157505019106281e-09,-0.4829082017729709,0.9919828903029888,0.3476105738370627
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,7.68,3.153240678059063e-05,5.059716104181569e-07,1.051449929974916e-08,-0.5930476759361887,0.9916771158296307,1.0382428367592953
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,9.6,4.78986242732916e-05,1.445894818277742e-06,5.680363384124515e-08,-0.7035098896775578,0.9913438699205352,2.3922499588663113
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,11.52,6.699186149891643e-05,3.355393492258349e-06,2.1992259585723225e-07,-0.8145641227851517,0.9909609275452818,4.670665847298612
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,13.44,8.628551786611824e-05,6.646096884562618e-06,6.653881167481335e-07,-0.926081332106814,0.9905031934281046,7.739207236844277
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,15.36,0.00010351334836307935,1.1384035604395734e-05,1.6198055548689323e-06,-1.0372272201778836,0.9899112477742541,11.162820001637986
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,17.28,0.00011869667086925593,1.7377459204456873e-05,3.2998470170285847e-06,-1.1487785373488286,0.9891406828696229,14.787576484517382
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,19.2,0.0001318863754300537,2.428589778260769e-05,5.843273992457863e-06,-1.2613427525955367,0.9881677778014678,18.49176216760727
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,21.12,0.00014317290009237322,3.169160704723635e-05,9.263493726858674e-06,-1.3752137480479065,0.986974167928725,22.151888069083757
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,23.04,0.00015269052032456924,3.91737565865671e-05,1.3444854638080165e-05,-1.4904691528225051,0.9855516839174591,25.624764940632097
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,24.96,0.00016061431269642377,4.6371193634428635e-05,1.817708138890404e-05,-1.6069967889008023,0.9839127658562522,28.760010134836214
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,26.88,0.00016714849002629655,5.302105229743509e-05,2.321078367305187e-05,-1.724516824243845,0.9820989573964676,31.43487915280994
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,28.8,0.00017250844710634328,5.8968246615169125e-05,2.831004401336259e-05,-1.842633499590814,0.9801829479323336,33.585879287356406
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,30.72,0.00017690217525969827,6.415149682429738e-05,3.3285668096693986e-05,-1.960909950312418,0.9782630574925862,35.21708193004913
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,32.64,0.00018051635782748764,6.857780240366966e-05,3.800625274684564e-05,-2.0789412318287632,0.9764522157281798,36.38519086783063
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,34.56,0.00018350927937439384,7.229629153475997e-05,4.23936684807131e-05,-2.196405110265227,0.9748646308634062,37.174722349994404
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,36.480000000000004,0.00018600964850926853,7.537741742230284e-05,4.641152718895774e-05,-2.3130845932229653,0.9736028041360933,37.67586277233572
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,38.4,0.00018811914205885675,7.789889009567766e-05,5.005270785617311e-05,-2.428867445966722,0.9727466279945731,37.97037854714476
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,40.32,0.00018991661943229651,7.993730172945944e-05,5.332882610929318e-05,-2.5437318400655724,0.9723456787163326,38.12525272592875
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,42.24,0.0001914626434066051,8.156374727661403e-05,5.6262390934655414e-05,-2.6577261324212507,0.9724153840485631,38.1915320130438
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,44.160000000000004,0.00019280359775393027,8.284194541468433e-05,5.888139073170227e-05,-2.770947988937086,0.9729372731375914,38.20591340502102
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,46.08,0.0001939751288358849,8.382779565543857e-05,6.121575346406637e-05,-2.8835256001183684,0.9738629527209253,38.19338394168514
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,48.0,0.00019500487549722689,8.456969319464076e-05,6.329514303333706e-05,-2.9956021153616814,0.9751209271856076,38.169979519898334
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,49.92,0.00019591455871363118,8.510919721153039e-05,6.514766801119985e-05,-3.1073235159463493,0.9766250465706304,38.14523570112753
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,51.84,0.0001967215386895172,8.548182356311666e-05,6.679919683543155e-05,3.0643556164358774,0.9782833029980592,38.124187836476246
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,53.76,0.00019743994959496737,8.571783887665505e-05,6.8273067285965e-05,2.9529370306287994,0.9800058773512015,38.108916346060994
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,55.68,0.0001980815107188434,8.584299530838944e-05,6.959004537663423e-05,2.841494541795867,0.9817116660031616,38.09969034177331
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,57.6,0.0001986560969854707,8.587918092376625e-05,7.076843526824842e-05,2.729934905084127,0.983332883183406,38.095779971932416
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,59.52,0.00019917213568164526,8.584498042537167e-05,7.182427360636873e-05,2.6181838497425467,0.9848176602633978,38.0960072547961
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,61.44,0.00019963688153041257,8.57561512319262e-05,7.277156360017846e-05,2.506185770772907,0.9861308084738785,38.099097688855245
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,63.36,0.00020005660950828835,8.562602458374427e-05,7.362251946670332e-05,2.3939026559980654,0.9872530693875429,38.103885424242414
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,65.28,0.00020043675415854707,8.54658427938839e-05,7.438780270521984e-05,2.2813124635078275,0.9881792553719777,38.10941520063629
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,67.2,0.0002007820155419997,8.528504344265223e-05,7.507673936976251e-05,2.1684071242936085,0.9889156947861076,38.11497533157357
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,69.12,0.00020109644524191465,8.509150013097501e-05,7.569751292577513e-05,2.055190317998367,0.9894773629491166,38.12008802109598
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,71.04,0.0002013835208005585,8.489172791746845e-05,7.625733098350074e-05,1.9416751513059651,0.9898850156858177,38.12447636284877
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,72.96000000000001,0.00020164621336642987,8.469106008105852e-05,7.676256661177137e-05,1.8278818536565389,0.9901625629223835,38.12802155589546
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,74.88,0.0002018870509036539,8.449380152607798e-05,7.721887638507511e-05,1.7138355895882604,0.9903348369715388,38.130719182740734
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,76.8,0.00020210817779179322,8.430336302823037e-05,7.763129806003325e-05,1.5995644690197928,0.9904258327285185,38.132639782390214
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,78.72,0.0002023114107875272,8.412237960569561e-05,7.800433102138402e-05,1.4850978161383015,0.9904574416330366,38.13389631046391
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,80.64,0.0002011492828775441,8.390037402678134e-05,7.831648385142462e-05,1.370352234824197,0.9904390408829201,37.75089832426219
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,82.56,0.00019757063419013242,8.341193960342824e-05,7.845178285894562e-05,1.2569310808019507,0.9903370530118651,36.64903807342425
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,84.48,0.0001919671944761511,8.247137672064061e-05,7.829314348002519e-05,1.1463794361799655,0.9901517465399079,34.92974265734912
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,86.4,0.00018465667477583048,8.097914925634705e-05,7.77535978481116e-05,1.0394261832641938,0.9899080465859184,32.71011304321928
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,88.32000000000001,0.00017588781692567013,7.890189606416713e-05,7.677601396194544e-05,0.9364432774195226,0.9896303519738232,30.10665285697385
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,90.24,0.000165850036008968,7.625342241966762e-05,7.532954404559252e-05,0.8376998170529788,0.9893311533412447,27.22774692181176
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,92.16,0.00015468467469341993,7.30799527057607e-05,7.340478630344047e-05,0.7434841108756025,0.9890054245757843,24.1719906907519
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,94.08,0.00014249649471659631,6.945038027668466e-05,7.100916418382066e-05,0.6541394151385163,0.9886263788453181,21.030220481674192
spatial_phase_timeseries,s015,sweep_delta_k_4812_-0.20,delta_k_4812_sweep,discovery,96.0,0.0001293654609372862,6.545084817637785e-05,6.816330625887098e-05,0.5700109377654403,0.9881405370028605,17.88960567378802
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,0.0,0.0,0.0,0.0,,0.0,0.0
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,1.92,2.1434770157091716e-06,5.94624140742423e-10,2.1597799094025992e-13,,0.08160342224772364,0.0048030605233666
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,3.84,8.335413627875131e-06,1.7857372465562218e-08,5.0408904183265494e-11,-0.2198752767491814,0.9999866797741581,0.07262894287062407
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,5.76,1.8238224181249614e-05,1.2726919741665633e-07,1.177943006210494e-09,-0.3297896521195689,0.9999702333649031,0.34761057401317774
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,7.68,3.1532403672815026e-05,5.029944859141338e-07,1.0715604379909423e-08,-0.4396891952705513,0.9999475049154409,1.038242845890146
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,9.6,4.7898603013779583e-05,1.4367243343500507e-06,5.797337798655881e-08,-0.5495684663344456,0.9999184218289974,2.3922501705165127
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,11.52,6.699176007147559e-05,3.332611330889457e-06,2.2477753392641577e-07,-0.659416625051064,0.9998822524962685,4.6706686270916915
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,13.44,8.628514262366278e-05,6.598014831822275e-06,6.811017468709238e-07,-0.7687372432384039,0.9998387192418021,7.739230282310148
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,15.36,0.0001035122226603084,1.129642013881078e-05,1.6608107648089003e-06,-0.8764153908739925,0.9997805450880092,11.162946012592876
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,17.28,0.00011869382786117147,1.7235422434010932e-05,3.3896358136991193e-06,-0.9830479077512573,0.9996986931404864,14.788070611332373
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,19.2,0.00013188015415080206,2.4075551476360426e-05,6.0143561786799096e-06,-1.089111917801043,0.999585344277316,18.49325251273024
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,21.12,0.0001431608448274405,3.140139837872981e-05,9.555167966128174e-06,-1.194841464086356,0.9994315865157775,22.155510787470092
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,23.04,0.00015266947766783215,3.879519463118261e-05,1.3899266713902227e-05,-1.3003703227557992,0.9992279702868351,25.6320803478689
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,24.96,0.00016058075054499102,4.589887143202065e-05,1.8834694299975957e-05,-1.4057953583413165,0.9989671873361847,28.77256770090303
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,26.88,0.00016709895458631163,5.245210049961279e-05,2.4106544350480892e-05,-1.5111949350811837,0.9986481833643178,31.453608803459275
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,28.8,0.00017243999911362214,5.830150105464543e-05,2.9471089810306093e-05,-1.6166285101753197,0.998280227562746,33.61070457231379
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,30.72,0.00017681266484950495,6.338665650002996e-05,3.473067976397655e-05,-1.7221338668527044,0.9978849668704531,35.24698441962845
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,32.64,0.0001804044906446273,6.77147514202602e-05,3.974601086812512e-05,-1.8277306078660125,0.9974951139002785,36.41860660160572
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,34.56,0.00018337451762086407,7.133465200848349e-05,4.4432226800517756e-05,-1.9334298821818896,0.9971498101068923,37.209996044659235
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,36.480000000000004,0.0001858520276280735,7.431633228683601e-05,4.874755494754275e-05,-2.0392454468247694,0.9968879370993597,37.71157158266203
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,38.4,0.00018793907237264762,7.673700067719756e-05,5.2680756529769606e-05,-2.145201519582344,0.9967411668020865,38.00548313494754
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,40.32,0.00018971471292689044,7.867287078243725e-05,5.6240423865165816e-05,-2.25133567552153,0.9967283904137537,38.15911728315082
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,42.24,0.00019123958076991808,8.0194874974698e-05,5.944694480378754e-05,-2.357697432158119,0.9968526237713798,38.223871540863655
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,44.160000000000004,0.00019256003610173273,8.136682912814862e-05,6.232690730883932e-05,-2.464344201437548,0.997100794568206,38.236712286370974
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,46.08,0.00019371164431223725,8.224499166811646e-05,6.490939877125188e-05,-2.5713362762745477,0.9974461509336932,38.22281127181002
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,48.0,0.00019472193344777846,8.28783480781503e-05,6.722366472008365e-05,-2.6787320435213933,0.9978525328530669,38.19831341489107
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,49.92,0.00019561250467153786,8.330922705771493e-05,6.929770348319681e-05,-2.7865840714852284,0.9982795098346199,38.17280138381516
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,51.84,0.0001964006045268158,8.357402956363378e-05,7.115749035770874e-05,-2.8949362909846807,0.99868741933648,38.151310636191525
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,53.76,0.00019710027026939255,8.370395687466121e-05,7.282661756394665e-05,-3.0038222216180133,0.9990415697381785,38.13588899223551
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,55.68,0.0001977231479234891,8.37256842056281e-05,7.43262025467423e-05,-3.113264072204327,0.9993151852791459,38.12675302077827
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,57.6,0.00019827906670464597,8.366195981791838e-05,7.567496289532807e-05,3.0599127847954,0.9994909686360797,38.123111096136654
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,59.52,0.00019877643723006258,8.353212705407916e-05,7.688938765542604e-05,2.9493382837492703,0.9995613830644282,38.123722620208405
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,61.44,0.00019922252614780104,8.335257499181707e-05,7.798395689724864e-05,2.8382088048428216,0.9995278946111823,38.12725564310344
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,63.36,0.00019962364701684045,8.31371265434659e-05,7.89713772325718e-05,2.7265449166583178,0.9993994780986097,38.13249581142829
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,65.28,0.0001999852965716355,8.289737326526192e-05,7.986281249481771e-05,2.6143753891482095,0.9991906975213704,38.13845015303187
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,67.2,0.0002003122568410408,8.264296532087459e-05,8.066809718407843e-05,2.5017356906244945,0.9989196412309091,38.14438037928217
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,69.12,0.00020060867681651843,8.238186377728015e-05,8.139592628792592e-05,2.388666341452039,0.9986059411067972,38.14979242414903
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,71.04,0.0002008781422799519,8.212056112710362e-05,8.205401924353854e-05,2.2752112019500057,0.9982690432478607,38.15440198036355
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,72.96000000000001,0.00020112373876469804,8.186427482222059e-05,8.264925852212968e-05,2.1614157802046847,0.9979268343339311,38.15808991651846
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,74.88,0.0002013481101657332,8.161711771494208e-05,8.31878049468481e-05,2.0473256452759703,0.9975946680174376,38.16085669114127
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,76.8,0.00020155351396868688,8.138224861007823e-05,8.367519268839372e-05,1.9329850214778226,0.9972847837446803,38.1627811849992
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,78.72,0.000201741873192694,8.116200558756643e-05,8.411640715803195e-05,1.8184356217274935,0.9970060839791958,38.163986657685655
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,80.64,0.00020056521678392248,8.09082683176408e-05,8.44886794683261e-05,1.7040159383263989,0.9967378772790719,37.78100618993557
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,82.56,0.0001969721861760689,8.04054875937139e-05,8.466813072213948e-05,1.5917166136267156,0.996467793012031,36.67929605157418
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,84.48,0.00019135502332123406,7.94734414727675e-05,8.452949052537976e-05,1.4829801927628985,0.9961926779521332,34.96011905278188
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,86.4,0.00018403187650784265,7.801361790389924e-05,8.397968353580417e-05,1.378400229393601,0.9958935939712137,32.74042456930759
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,88.32000000000001,0.00017525182897018784,7.599175048617961e-05,8.295752436460538e-05,1.278237208462289,0.9955458219781042,30.136641724184898
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,90.24,0.00016520452810316446,7.342020126660799e-05,8.142981817888159e-05,1.1827152233839344,0.9951215134704582,27.257153880204548
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,92.16,0.00015403143391526253,7.034381587713861e-05,7.938612755148835e-05,1.0921769691160605,0.9945871345995658,24.200600101487247
spatial_phase_timeseries,s016,sweep_delta_k_448_-0.08,delta_k_448_sweep,discovery,94.08,0.00014183730592365592,6.683031014751074e-05,7.683385403367215e-05,1.0071567161167554,0.9938961239397649,21.05787735440169
