row_type,case_id,name,probe_kind,role,time_s,v_in,v_q1,v_mid,v_q3,v_raw_pre_extraction,v_post_extraction,i_src,i_bias
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.229974160206719e-07,0.6696745656983382,-1.0783248745161658,0.6259979132889666,0.2805122432442286,0.1823464848465836,0.1823464848465836,-0.02017171499916241,0.009635220717849956
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.267872523686478e-07,1.2972819632905872,-0.1717751058308423,0.22227693832905027,0.22932336894713218,-1.862399190088796,-1.862399190088796,-0.013172900546004297,0.029543342653464266
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.305770887166236e-07,-0.05244200768084009,0.47317490304855164,-1.2151311284047197,1.0581121324998108,0.7127819399651507,0.7127819399651507,0.005790137879843122,-0.004840444276673454
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.343669250645995e-07,-1.284580209295666,0.7936250104179471,-0.39160793763532753,0.28194574468880834,-0.22457673639325917,-0.22457673639325917,0.018152588095695952,-0.011607201887281803
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.381567614125754e-07,-0.588971503410684,0.6868805504662961,0.6728635432079083,-2.3369308227593804,0.826753655682558,0.826753655682558,0.01184540918400657,-0.022299032365671077
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.419465977605513e-07,0.2847520934945258,-1.4019017811227896,0.6593089495131835,0.7400890897695176,0.7419958860491783,0.7419958860491783,-0.016868796591021293,0.002658682868459733
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.457364341085272e-07,1.3454080110624238,-0.6241917483763428,0.5684314848497691,-0.3007745527430296,-2.2124089441976045,-2.2124089441976045,-0.017101590872562543,0.035933119431106754
spice_412_electrical_control_forensics_timeseries,f005,f005_pure_varactor_no_extraction_pure_varactor_no_extraction,pure_varactor_no_extraction,control,5.495262704565031e-07,0.44403277292124144,0.4432314633293011,-1.9976762426281305,1.0023914254396287,0.4786541746562042,0.4786541746562042,0.0005835004213944122,0.0005873477451930754
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,4.629954401964223e-09,1.2783509996825033,1.9148120663534357e-30,3.656624411143995e-79,3.8403829087202206e-132,8.211941985540865e-187,5.461340835285085e-190,-0.017386233666475744,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,9.259908803928447e-09,0.4019172711151358,4.702138519930542e-17,2.067142501056583e-54,1.1776046132976548e-97,1.548015084367035e-143,2.2416661321107112e-146,-0.0026269901181061096,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.388986320589267e-08,-1.1869728027470017,1.0696444147921777e-09,7.3023205464184586e-40,4.400237671074228e-77,1.2484992763339425e-117,2.8654423382283406e-120,0.016751921402554937,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.8519817607856893e-08,-0.6758645884960326,4.589321088315359e-05,1.3947908548041927e-29,3.754495447901985e-62,1.3941611243914862e-98,4.545636607887275e-101,0.006527706290356616,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.3149772009821118e-08,1.0280168871694162,0.033009806449563646,6.703250107855692e-22,1.0268530474104318e-50,7.105421753326955e-84,3.045798271017481e-86,-0.01526037376922808,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.777972641178534e-08,0.9146925510628606,0.8917274289445469,6.127789573528351e-16,1.3954771467919016e-41,4.466864265808787e-72,2.3782994843990745e-74,-0.010062618661632517,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.240968081374956e-08,-0.8162361804486308,0.8773624481124975,3.1786646177466124e-11,5.053129441751698e-34,3.4882048565772658e-62,2.2377101914553545e-64,0.012913092456891378,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.703963521571379e-08,-1.1045961233065171,-0.8148485855675901,1.733565103481415e-07,1.271249572457478e-27,1.1951150478173053e-53,9.064940016325759e-56,0.01304859184057384,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,4.166958961767801e-08,0.5598750586085979,-1.111147325986886,0.0001386840130588724,3.8590253991112006e-22,3.6299981168029895e-46,3.21170350827251e-48,-0.009889056398774873,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,4.6299544019642235e-08,1.2340929851867084,0.5349893871621015,0.01902557047509086,2.0117206548514887e-17,1.5310221620295446e-39,1.5635530716468437e-41,-0.015355610871711042,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,5.092949842160646e-08,-0.27411186673207155,1.220583723122728,0.443334870865777,2.289006893664901e-13,1.2277463923193465e-33,1.4349588045508616e-35,0.006324604402229599,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,5.555945282357068e-08,-1.2980264439763805,-0.25969542148763364,1.2949194736666534,6.741657473134397e-10,2.3932430546118148e-28,3.1794751346527454e-30,0.016816252577956308,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,6.01894072255349e-08,-0.02763627507277065,-1.282765870263359,-0.30398116524507296,5.599818022299858e-07,1.280905091543916e-23,1.920780892021358e-25,-0.002429079628158122,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,6.481936162749913e-08,1.2909660620268346,-0.03739223942565634,-1.306377775620886,0.00013950066094673758,2.1481706641814405e-19,3.611995584076772e-21,-0.017380977356862753,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,6.944931602946335e-08,0.3266185956812634,1.276113726925682,-0.052044132486256264,0.010522108317412255,1.2458585382153994e-15,2.3328878279556642e-17,-0.0016097683673720943,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,7.407927043142757e-08,-1.215835266630961,0.33334899325219336,1.2621527127010488,0.22577991608703818,2.6873215683220764e-12,5.559897531240698e-14,0.017003630386922368,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,7.87092248333918e-08,-0.6092469364121733,-1.201947780224826,0.33073708633957155,1.1128578302913934,2.26877122437486e-09,5.133236090132543e-11,0.005550068668009067,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,8.333917923535602e-08,1.0742768518925796,-0.6126430534209164,-1.1963198509924309,0.37488756613255525,7.758090584970847e-07,1.8906251903699886e-08,-0.01572664606528744,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,8.796913363732025e-08,0.8578548020908472,1.060899517251873,-0.6191811911959109,-1.1398052891047774,0.00010818569199799114,2.766794676968449e-06,-0.009202719656247717,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,9.259908803928447e-08,-0.875494104196998,0.8568111858887765,1.0422365317491178,-0.6384641638980366,0.006022358575973615,0.00015353044351564937,0.013579240816499872,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,9.72290424412487e-08,-1.0612690466440275,-0.8630043467615726,0.8547319905462405,1.0079745851724893,0.12667442492399744,0.0028391497455644023,0.012345071441092917,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.0185899684321292e-07,0.628726539480217,-1.0563878011295489,-0.8455917868702769,0.8410303237719918,0.8837360590166821,0.010545920765876047,-0.010723264773232663,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.0648895124517714e-07,1.206898585348937,0.6171117460037083,-1.0498592613228404,-0.8390868830246191,1.4260354269923161,-0.02858451415694279,-0.014841388154442404,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.1111890564714135e-07,-0.3494725149783803,1.19895763324106,0.6033607235791422,-1.047532314334653,-0.550191471387419,-0.0022840194840043956,0.007276023216547216,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.1574886004910558e-07,-1.2885735789454864,-0.3387559825916878,1.189844595443765,0.5911983451763444,-1.365738122433653,0.021854407800761047,0.016524059076840836,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.203788144510698e-07,0.04997145221714274,-1.2780156485470857,-0.32804681214149867,1.1845503242366988,0.33887402087626856,0.03295602934328272,-0.0034478875673157085,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.2500876885303403e-07,1.2993017382483418,0.04149385103327788,-1.26669614625688,-0.25932597414755404,1.1445094612515914,-0.057146933811842604,-0.017325920980430336,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.2963872325499825e-07,0.25094549925849413,1.287574650774393,0.033546117201152297,-0.9291566390560965,-0.05938156389282728,-0.008415857724717275,-0.0005783782568706853,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.3426867765696248e-07,-1.2418503452123888,0.2563881931000107,1.2747113966322905,0.5183261968869075,-1.046590479173538,0.034099332886060596,0.017187195898720642,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.388986320589267e-07,-0.5396232158704083,-1.229002007624412,0.26212832300637284,1.1000190044442217,-0.13309579964095353,0.012703018377798752,0.004560846966635599,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.4352858646089092e-07,1.1162513211019653,-0.5417718413176977,-1.2126582716909073,-0.11729221184252984,0.8753896723555836,-0.017582404495194225,-0.01613931154758662,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.4815854086285515e-07,0.7979328318098341,1.1023081857088441,-0.5092762420302195,-1.2591806932160807,0.27825737789288413,-0.0076083419364967285,-0.008308940632014645,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.5278849526481937e-07,-0.9313702818783415,0.7968974807774969,1.3089246917957305,-0.38986475809270593,-0.7303837922822324,0.012800413558561593,0.014200137353958364,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.574184496667836e-07,-1.0143539507893602,-0.917640187580203,1.2976096184652959,1.3797702071740126,-0.39344777917388,0.013429563545066924,0.011595927704592363,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.6204840406874782e-07,0.6955653432791684,-1.010487862322617,-0.7990072309802363,0.7601498361082345,0.5901126468937063,-0.008873910406377049,-0.011517952317015285,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.6667835847071204e-07,1.1755220737877252,0.6844425109420762,-1.4490838112286704,-1.2388670741975807,0.4773778375127608,-0.012380375292822952,-0.014277152525850484,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.7130831287267627e-07,-0.42356116267675836,1.1885095265751198,0.5281962522826762,-1.1807231274782526,-0.4508753667611801,0.005573164648581183,0.00820333119450054,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.759382672746405e-07,-1.2742683019242684,-0.27297778875135853,1.2435368788727124,1.0278140508134972,-0.5476738679774713,0.014050811161893903,0.016172932955495257,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.8056822167660472e-07,0.12737308680410378,-0.8375357820053537,-0.09679353800340967,1.4837110375980944,0.3030542195650285,-0.0024174072240463625,-0.004454623169276933,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.8519817607856894e-07,1.3030487727812736,0.4476929783394707,-1.166655968374116,-0.6931845407880618,0.5814710883509557,-0.013513719440381912,-0.0172086185203221,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.8982813048053317e-07,0.17511116164780968,0.9333199320586714,-0.15013907652910563,-1.7145802694517378,-0.15909543031517281,-0.0009615576397247059,0.0004648708294462103,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.944580848824974e-07,-1.2534222426042454,-0.10233317421992139,0.9778105238713837,0.30905568603775785,-0.5924561974009339,0.012547371271573907,0.017440550939245004,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,1.9908803928446161e-07,-0.38909705378954323,-1.2060680737634208,0.3929868788679227,1.8342770134486268,0.019877296254521965,0.0035521982854909004,0.004606904975606052,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.0371799368642584e-07,1.4649392474967848,-0.24048772384907333,-0.8066441636863304,0.12126633863858007,0.5769635185431492,-0.010951970582903502,-0.012357328713581655,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.0834794808839006e-07,1.1846564544265827,1.3643692608289333,-0.5647560003681223,-1.8440800754335205,0.11229096870096861,-0.006019846158820503,-0.0013946051182971066,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.1297790249035429e-07,-1.086510542130758,0.5544557955561902,0.6060976210973595,-0.5551443643801112,-0.5373302481491873,0.009060299696701682,0.013404417390883671,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.176078568923185e-07,-1.3940599628694856,-1.313641147408803,0.6857396090756431,1.7404543116610278,-0.23436843197052562,0.008138732957375147,0.005069375591520317,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.222378112942827e-07,0.7306910336274725,-0.9434382236267532,-0.3990418876136934,0.9664155509599602,0.47213319645457985,-0.006852710884302949,-0.012660529716404356,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.2686776569624693e-07,1.2909853598783827,1.1785811207622268,-0.7551674079481276,-1.5367613189323752,0.3397554119455534,-0.009860199754178936,-0.01164557802509385,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.3149772009821116e-07,-0.20966453104715177,1.2485337346670797,0.1940133703375484,-1.3329020852222593,-0.3865083123764812,0.004478757409078487,0.012919198794096799,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.3612767450017538e-07,-1.290564242458076,-0.9090752037895332,0.7794768902129361,1.2398121806758169,-0.4257970844751383,0.010976697872028252,0.015300742435899111,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.407576289021396e-07,-0.10994719657879445,-1.51615171035297,0.008418673257383406,1.6282912669067455,0.28191823624723655,-0.002000705780478102,-0.009636365326807336,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.4538758330410386e-07,1.120675154400432,0.5988260525546922,-0.7610324296493173,-0.8698617445579142,0.48688958329039767,-0.011435560051048564,-0.019451411521620946,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.5001753770606805e-07,0.44037715859220417,1.7056404113448846,-0.20783792545171734,-1.8376697463810567,-0.16578093994578777,-0.00046403622947121094,0.006062631823073962,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.546474921080323e-07,-0.9536048796622671,-0.25333233528621685,0.683528457437969,0.4476351460572132,-0.5226995955548458,0.011149251395030832,0.02172521279851174,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.592774465099965e-07,-0.6720997783307084,-1.779142530861619,0.3874959157570099,1.94805490196486,0.04189828076912898,0.0029131274214786616,-0.0011616372974877155,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.6390740091196075e-07,0.729738909781827,-0.14763943654931821,-0.5660701972115427,0.0010124133076816616,0.5297626107611823,-0.010187747109411718,-0.02291431259706515,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.6853735531392495e-07,0.8472077450209385,1.7803127757304653,-0.5327398864388136,-1.9554013069085407,0.08175109642277216,-0.005280224652538007,-0.004075005138346101,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.731673097158892e-07,-0.4871047311248717,0.5416143295773209,0.4569787854632598,-0.4609001433326438,-0.5091322049730113,0.008689151539892833,0.02257097835944707,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.777972641178534e-07,-0.9567204031711862,-1.6684236126275207,0.6120113195237131,1.8385331397739852,-0.2006434500070773,0.007439410564783148,0.009353290296968911,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.8242721851981765e-07,0.22921415816489493,-0.9250020732116568,-0.30842192019086756,0.889393526047396,0.4606400525999682,-0.006796860714295561,-0.02087865523299906,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.8705717292178185e-07,1.0028101499376272,1.47204546026843,-0.669205383806084,-1.6129691930254935,0.306937811308453,-0.009245688121840703,-0.014294168255784518,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.916871273237461e-07,0.030647032934761516,1.2638721959934172,0.14723643639182832,-1.2710305960615436,-0.3897729929388465,0.004643167005972159,0.0179314124037234,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,2.963170817257103e-07,-0.9856436502619055,-1.1920071556724279,0.6991181586138414,1.3344804135461619,-0.40328237637719083,0.010454315082740046,0.01859659798187105,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.009470361276745e-07,-0.27636380589261084,-1.5412007856743728,0.01073057624914027,1.5788092239819638,0.2791163329729249,-0.0023654206519206347,-0.013844118737461145,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.0557699052963874e-07,0.9118798489491396,0.8434279947945176,-0.6881541298240889,-0.9962635583598806,0.45515731963058176,-0.010712796670598242,-0.02192512360594919,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.1020694493160294e-07,0.5005419157224645,1.738030819155864,-0.16988253650757984,-1.785728553192217,-0.15343962692134724,6.99042217956948e-05,0.008924993334335742,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.148368993335672e-07,-0.7862831681802863,-0.44694424702989144,0.6446389507006575,0.5780799779310613,-0.47712687187398434,0.00977665670464615,0.02412172279446377,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.194668537355314e-07,-0.690405910546758,-1.8438657735492925,0.31657886410942093,1.926494910394471,0.040987657872697605,0.003317986596124159,-0.003428107243407915,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.2409680813749564e-07,0.6186377308224161,0.02402398680388325,-0.5671693737070518,-0.15160909970198388,0.5133329408859157,-0.00997407306063997,-0.025028458387665722,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.2872676253945984e-07,0.8388198415925866,1.8518517709194164,-0.4475697721479782,-1.957956046395716,0.04795277598334875,-0.005482694340469215,-0.0023133987913799186,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.333567169414241e-07,-0.4172085166952398,0.40195678510853444,0.46091563785833245,-0.3057525201611298,-0.5085636537654564,0.009847081553289552,0.024574952421682963,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.379866713433883e-07,-0.9379253070006045,-1.7606194985069852,0.5523564137016904,1.8947932257250835,-0.14610441426291687,0.006237969651697437,0.007978560305215793,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.4261662574535254e-07,0.19398309107510153,-0.8086652048152083,-0.3310976438787339,0.74400129372175,0.47260653765250804,-0.007443620845475088,-0.02279565296789799,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.4724658014731674e-07,0.983850231659988,1.5746471236536823,-0.6291725669442723,-1.7191229395128793,0.2495542447918926,-0.00849716151885998,-0.013255737080914098,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.51876534549281e-07,0.038109969467044355,1.1725350041240261,0.17998910690084208,-1.1288931204857373,-0.4146013632965406,0.006012462939264977,0.019776834073874518,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.565064889512452e-07,-0.975918790280825,-1.3051460830509585,0.6642541060343737,1.4416890811082799,-0.3455184842840501,0.009345893290367113,0.01784331245925462,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.6113644335320943e-07,-0.2678230555479213,-1.4746784063313185,-0.023030424750736172,1.4593056001643994,0.33961557471122544,-0.003469165396128678,-0.015683524823839196,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.6576639775517363e-07,0.9130625159609653,0.963597573273078,-0.6609245484771556,-1.0927537101764124,0.4164407020507208,-0.010116172092337863,-0.021478838817952893,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.703963521571379e-07,0.48174271998039764,1.6962110786341793,-0.12944179919279025,-1.7184096093542816,-0.23714604287982285,0.00045774899510045344,0.010726564729219857,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.750263065591021e-07,-0.8008313950160455,-0.5746643497266736,0.6396139477677827,0.7048668781412726,-0.47356753666730084,0.01135209644268729,0.02397118705241182,0.0
spice_412_electrical_control_forensics_timeseries,f006,f006_pure_magnetic_same_extraction_pure_magnetic_same_extraction,pure_magnetic_same_extraction,control,3.7965626096106633e-07,-0.6693565334449779,-1.8353953193048222,0.2718552601536678,1.870619177290332,0.1279730245270106,0.0011650182549438031,-0.005189959774298451,0.0
