row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,cleanup_topology
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.081766148814391e-07,5.081766148814391e-07,0.5300802234640867,1.0856541132842121,0.7048744336352079,-0.011720364481971264,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.104251839738348e-07,5.104251839738348e-07,-0.00623390393691791,0.7282277640255617,0.7152815793560515,0.004533124322634262,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.126737530662306e-07,5.126737530662306e-07,-0.9228853381846656,-1.4101051994906986,-0.10799369303827877,0.013505833650391545,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.149223221586263e-07,5.149223221586263e-07,-1.1673853351688261,-0.4981510179950738,-1.5829345970557247,0.01909019929867303,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.171708912510221e-07,5.171708912510221e-07,-0.7582500231983332,-0.865821434499956,0.35812911129839253,0.016799684452752834,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.194194603434179e-07,5.194194603434179e-07,-0.33409774047501134,-0.25674925640593577,-0.767904899829572,0.0018328064589386312,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.216680294358136e-07,5.216680294358136e-07,0.48600122353888,0.20255932749359806,0.2510118752589334,-0.010863758016040797,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.239165985282094e-07,5.239165985282094e-07,1.062951521642335,0.4007392034715066,0.21759771585979995,-0.018500958824082002,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.26165167620605e-07,5.26165167620605e-07,1.2044208430084529,0.7372931535130851,0.30006006947537833,-0.016308154797148252,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.284137367130008e-07,5.284137367130008e-07,0.46233126409129766,1.0563082599608247,0.7213584391187852,-0.01040392695854998,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.306623058053966e-07,5.306623058053966e-07,-0.07963620523628974,0.685648283131266,0.7009530055952465,0.0060986449443010396,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.329108748977923e-07,5.329108748977923e-07,-1.0139291030150792,-1.7409442953199374,-0.38551385474612937,0.013945139292864766,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.351594439901881e-07,5.351594439901881e-07,-1.121955361513507,-0.38313020722396274,-1.2962847814303948,0.019660195023491804,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.374080130825838e-07,5.374080130825838e-07,-0.7339773897362065,-0.8288163171345466,0.30573366182661743,0.015423631650177494,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.396565821749796e-07,5.396565821749796e-07,-0.24137529389171963,-0.2548327760261925,-0.7625182114773579,0.0005144650845051241,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.419051512673754e-07,5.419051512673754e-07,0.5417073241009324,0.29349070857101317,0.3226593308337328,-0.012304605988447176,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.441537203597711e-07,5.441537203597711e-07,1.1280888729450624,0.3663296895734377,0.18382716115728018,-0.018400386957190252,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.464022894521668e-07,5.464022894521668e-07,1.1427235156338418,0.8281077767522947,0.36062053429245283,-0.016118010282968036,none
spice_varactor_nltl_refine_timeseries,r004,refine_96c_75ohm_none,5.486508585445625e-07,5.486508585445625e-07,0.4016810994223155,1.0169730893811775,0.7305622221845867,-0.008898431674804289,none
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,0.0,0.0,8.41485334e-09,8.47714039e-09,0.0,1.68297067e-10,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.567953292247811e-09,3.567953292247811e-09,0.918349693636611,8.477140042476507e-09,6.274215353530468e-15,-0.02305430988434751,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,7.135906584495622e-09,7.135906584495622e-09,0.9228658057350477,8.477129514208344e-09,-2.1918455997385414e-15,-0.017567828311920653,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.0703859876743433e-08,1.0703859876743433e-08,-0.12627588055489192,8.477166540588536e-09,-3.013291020825856e-16,0.007559635382350576,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.4271813168991244e-08,1.4271813168991244e-08,-1.0550331982567391,8.477135579082433e-09,-2.2747697043031214e-16,0.023700506981449664,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.7839766461239054e-08,1.7839766461239054e-08,-0.7800591387017797,8.477149031487082e-09,-4.111920104549418e-15,0.013272996333983765,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.1407719753486865e-08,2.1407719753486865e-08,0.354032547716896,8.477255411982476e-09,4.543177316954167e-15,-0.012600020186030115,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.4975673045734677e-08,2.4975673045734677e-08,1.068073366607223,8.728410799939436e-09,1.1054074706111463e-15,-0.02461625577138704,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.8543626337982488e-08,2.8543626337982488e-08,0.5874258418433617,1.4420687807681535e-07,-4.981758549969122e-15,-0.008561368615985077,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.2111579630230296e-08,3.2111579630230296e-08,-0.5887592677255146,2.204063673806878e-05,4.917049221214059e-15,0.016538317100711547,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.567953292247811e-08,3.567953292247811e-08,-1.105781896212453,0.0012379866265615877,-2.2065827648217604e-15,0.02282832123831321,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.924748621472592e-08,3.924748621472592e-08,-0.3675856887539297,0.025654375107466258,3.139151145479164e-16,0.0034220568027248923,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,4.281543950697373e-08,4.281543950697373e-08,0.7530450221193341,0.1989719288246851,2.9392339601722335e-15,-0.020515098567872734,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,4.638339279922154e-08,4.638339279922154e-08,1.0252525447013356,0.6244252331662735,-1.041894313343199e-14,-0.02120056970463755,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,4.9951346091469354e-08,4.9951346091469354e-08,0.13507209065237438,0.9056596336710466,1.143325536424696e-14,0.001998718781727191,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,5.3519299383717165e-08,5.3519299383717165e-08,-0.9384841433236878,-0.5477021675961442,-1.2114570013822645e-15,0.02232378835419788,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,5.7087252675964977e-08,5.7087252675964977e-08,-0.9427836933758221,-0.93079193454878,3.134712533297496e-13,0.01759279023261998,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,6.065520596821279e-08,6.065520596821279e-08,0.10728447083275688,-0.27844671070979443,5.3978470552128964e-11,-0.007255460950872393,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,6.422315926046059e-08,6.422315926046059e-08,1.008295851155066,0.4261217966598223,5.272640343271247e-09,-0.024461480141769035,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,6.779111255270841e-08,6.779111255270841e-08,0.7848325931602194,0.8291273346895194,3.013314465523004e-07,-0.013711776061699436,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,7.135906584495622e-08,7.135906584495622e-08,-0.3495440077835003,0.6755534174293104,1.014641386748676e-05,0.01204887714256924,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,7.492701913720403e-08,7.492701913720403e-08,-1.1043316018916443,-1.4546774957786195,0.00020032775417376023,0.02387956416102531,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,7.849497242945184e-08,7.849497242945184e-08,-0.6001308573774203,-0.4298865238105975,0.0022505064418989976,0.008945435805518915,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,8.206292572169966e-08,8.206292572169966e-08,0.554821573001637,-0.057864507317317807,0.013751069819305474,-0.01666024440196432,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,8.563087901394746e-08,8.563087901394746e-08,1.0747120562421406,0.6289173881072294,0.04220687264193218,-0.02359441796534377,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,8.919883230619528e-08,8.919883230619528e-08,0.38747624252224017,0.9064997567093155,0.06301521805933005,-0.003703713667331635,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,9.276678559844308e-08,9.276678559844308e-08,-0.7702075164328285,0.0029207905203709056,0.01689669427178176,0.019724683350647282,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,9.633473889069089e-08,9.633473889069089e-08,-1.054934099928055,-1.3042273911201143,-0.4224917067531275,0.02091443574168392,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,9.990269218293871e-08,9.990269218293871e-08,-0.1478655661533078,-0.3182496845809825,0.28057938715816405,-0.0015514659226002067,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.0347064547518651e-07,1.0347064547518651e-07,0.8941054214161237,0.27731273586591415,0.0632657634617579,-0.02290180034059911,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.0703859876743433e-07,1.0703859876743433e-07,0.937186685760008,0.7656965322559361,-0.0009534883255972529,-0.01812808230021388,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.1060655205968214e-07,1.1060655205968214e-07,-0.09157187395334931,0.8413464407440809,0.14887293884979386,0.006877181175886301,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.1417450535192995e-07,1.1417450535192995e-07,-1.0410509412124116,-1.0787815297337393,-0.14697503404251316,0.023638410899462926,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.1774245864417776e-07,1.1774245864417776e-07,-0.8012260307530346,-0.6326412979209952,-0.5374456575692378,0.013926214167399047,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.2131041193642558e-07,1.2131041193642558e-07,0.32497216810930846,-0.1915870503467536,0.7031965276560651,-0.01189826950263443,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.248783652286734e-07,1.248783652286734e-07,1.0648130507460205,0.5681873401353943,-0.2812691672679833,-0.02464755140560991,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.2844631852092119e-07,1.2844631852092119e-07,0.6162434406955963,0.9653807896633102,0.23222778084294202,-0.009242381608315541,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.32014271813169e-07,1.32014271813169e-07,-0.5580524875446264,0.6639564645772865,-0.014042688594433857,0.016030549033994767,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.3558222510541682e-07,1.3558222510541682e-07,-1.1078553186671618,-1.2227845629067713,-0.2887335801285729,0.023074601615039676,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.3915017839766461e-07,1.3915017839766461e-07,-0.3971767231859088,-0.5055288619069949,-0.1152804219704465,0.004186667495810821,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.4271813168991243e-07,1.4271813168991243e-07,0.7312478233188054,-0.5555321108954171,0.38868817019491925,-0.020051609658403007,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.4628608498216025e-07,1.4628608498216025e-07,1.0362215455559562,0.8885311707811716,-0.17026053866133392,-0.021550881962736534,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.4985403827440807e-07,1.4985403827440807e-07,0.1698890775044125,1.081398381273733,0.23149749479207657,0.0012898753785366274,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.5342199156665586e-07,1.5342199156665586e-07,-0.9181053727337404,-0.2548139342207686,-0.11108604310400003,0.02208864607957438,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.5698994485890368e-07,1.5698994485890368e-07,-0.9587639830028851,-0.6754854144943345,-0.5091473712421919,0.018124004527097923,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.605578981511515e-07,1.605578981511515e-07,0.07818066431384767,-0.8736125981257865,0.5534423874749916,-0.006453598900237254,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.6412585144339931e-07,1.6412585144339931e-07,1.0096557069081664,0.16562074184254605,-0.13770210859344445,-0.024078191564679614,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.676938047356471e-07,1.676938047356471e-07,0.8524031174008788,1.0600498489710612,0.1164966843223026,-0.01343622169786422,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.7126175802789492e-07,1.7126175802789492e-07,-0.19418621628103344,0.8495782630888311,0.07939944502020782,0.013869169889968282,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.7482971132014274e-07,1.7482971132014274e-07,-0.8646977388120005,-1.087741185242805,-0.1986851118030903,0.02863535336620002,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.7839766461239056e-07,1.7839766461239056e-07,-0.40221953124888904,-0.3834494814093356,-0.4260004342120532,0.014138125097949001,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.8196561790463835e-07,1.8196561790463835e-07,0.2528194625510574,-0.8466234426621682,0.6396660221371036,-0.021567633841368467,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.8553357119688617e-07,1.8553357119688617e-07,0.556737188625655,0.7100307038120092,-0.2747613751786643,-0.03421557216064613,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.89101524489134e-07,1.89101524489134e-07,0.6006706841318311,1.1081828537519667,0.2543201784404631,-0.0007961433740877025,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.9266947778138178e-07,1.9266947778138178e-07,-0.4140668233725968,0.2452331780448111,-0.058997991340263296,0.025918808095150705,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.962374310736296e-07,1.962374310736296e-07,-0.9242807950924693,-0.9797172445975546,-0.39599917656228256,0.024072260833191878,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,1.9980538436587741e-07,1.9980538436587741e-07,-0.0035997530095485102,-0.6784535607542216,0.21351678192516252,0.002738459056430902,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.0337333765812523e-07,2.0337333765812523e-07,0.33332594163460566,-0.23173336950136864,0.12865439407781223,-0.03345288473455524,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.0694129095037302e-07,2.0694129095037302e-07,0.7056213121807491,0.9797384911743672,-0.03558118727015551,-0.023577840442736475,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.1050924424262084e-07,2.1050924424262084e-07,0.2963061853003012,1.0110994673450475,0.16812877491151676,0.013250633747796177,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.1407719753486866e-07,2.1407719753486866e-07,-0.8267120691683569,-0.7108603088277522,-0.14001143170616834,0.027538100938772937,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.1764515082711648e-07,2.1764515082711648e-07,-0.623641768363987,-0.43995863459422,-0.5457566789737283,0.018523275889330174,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.2121310411936427e-07,2.2121310411936427e-07,0.2579328810389627,-0.923557753969055,0.6986325503327848,-0.011943225318231894,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.247810574116121e-07,2.247810574116121e-07,0.4040830924223574,0.48180662219157583,-0.26780414287337484,-0.037799192788561115,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.283490107038599e-07,2.283490107038599e-07,0.7444375991312087,1.095047032977178,0.21280085823352055,-0.007911667000406315,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.319169639961077e-07,2.319169639961077e-07,-0.19436755848067394,0.5368779613005699,0.006395413797346081,0.022167662790400493,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.3548491728835552e-07,2.3548491728835552e-07,-0.9541291980335067,-1.0569934243017236,-0.27083449521338726,0.026383022642854317,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.3905287058060333e-07,2.3905287058060333e-07,-0.22296219879796217,-0.5209304389424002,-0.18816311902618726,0.009020864994643291,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.4262082387285115e-07,2.4262082387285115e-07,0.3445793673777834,-0.5671177399792351,0.45108893083894913,-0.026836001566034256,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.4618877716509897e-07,2.4618877716509897e-07,0.5879069709609372,0.8855301274264951,-0.20190422481323128,-0.03105507551041624,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.497567304573468e-07,2.497567304573468e-07,0.5220798979791594,1.0739724147168817,0.24241889238570172,0.006931139054634729,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.5332468374959455e-07,2.5332468374959455e-07,-0.6551026766121744,-0.26882806721186875,-0.10293475896219151,0.0266649028370213,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.5689263704184237e-07,2.5689263704184237e-07,-0.7962384696772857,-0.665594369833749,-0.491486052247311,0.02216787781602605,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.604605903340902e-07,2.604605903340902e-07,0.13877645437473313,-0.8315519344711891,0.5024506653761919,-0.0038544515813721683,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.64028543626338e-07,2.64028543626338e-07,0.356966609943134,0.11326955561349018,-0.08916627095392336,-0.036728316028333624,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.675964969185858e-07,2.675964969185858e-07,0.7394431423631772,1.0844541095429279,0.08011820099961406,-0.01673441372011609,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.7116445021083364e-07,2.7116445021083364e-07,0.08392319970933523,0.7987049348891474,0.10053368949599707,0.018131885074793845,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.7473240350308146e-07,2.7473240350308146e-07,-0.9264136076754567,-0.9727846861196491,-0.20635559914425622,0.027300853691579953,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.7830035679532923e-07,2.7830035679532923e-07,-0.4430564239668422,-0.4377376338986944,-0.41232222052823214,0.014539189794487513,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.8186831008757705e-07,2.8186831008757705e-07,0.3292479488259392,-0.8052864526373141,0.6097498996869948,-0.018878383733875116,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.8543626337982486e-07,2.8543626337982486e-07,0.4741181715797901,0.6715346642582758,-0.24197678870378184,-0.036067218501920746,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.890042166720727e-07,2.890042166720727e-07,0.6676187691139203,1.1307186083269214,0.23485909420243634,-0.0008034341921065044,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.925721699643205e-07,2.925721699643205e-07,-0.4167754176466139,0.1846007184793122,-0.0543344565518189,0.024919673577635276,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.961401232565683e-07,2.961401232565683e-07,-0.9158061186679843,-0.9148486131053113,-0.3783548347996031,0.024752275806400246,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,2.9970807654881614e-07,2.9970807654881614e-07,-0.03665843198341306,-0.6624761946015023,0.17309747462038025,0.003479498292889381,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.0327602984106395e-07,3.0327602984106395e-07,0.3559112985618133,-0.25143899954926757,0.14527333622618802,-0.032290880558373654,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.068439831333117e-07,3.068439831333117e-07,0.6647653722727703,0.9965414831238684,-0.01791873025476035,-0.025181240367001617,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.1041193642555954e-07,3.1041193642555954e-07,0.33540996128841494,1.004584111484945,0.14053158331217888,0.012643295245963674,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.1397988971780735e-07,3.1397988971780735e-07,-0.8087640568553391,-0.6583565052517519,-0.12128264891035755,0.027465518840756084,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.1754784301005517e-07,3.1754784301005517e-07,-0.6524035712802918,-0.5115695512895894,-0.5408517516553186,0.01898239960089528,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.21115796302303e-07,3.21115796302303e-07,0.2616094713828202,-0.8946672836746798,0.6670451987744623,-0.010559080577823565,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.246837495945508e-07,3.246837495945508e-07,0.39384589075317394,0.4144046418362358,-0.23845455145195688,-0.03789208304891036,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.2825170288679863e-07,3.2825170288679863e-07,0.7296430348005805,1.1057938631292037,0.2053541233684737,-0.009412044326298186,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.318196561790464e-07,3.318196561790464e-07,-0.14854365220985397,0.5858160042969769,-0.0032571912817087457,0.021911017613678845,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.353876094712942e-07,3.353876094712942e-07,-0.9568632770325813,-1.0490095389546001,-0.25162392277186196,0.02651995586435832,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.3895556276354203e-07,3.3895556276354203e-07,-0.25395400643833216,-0.5246731153213275,-0.20616576401850503,0.009738301992939426,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.4252351605578985e-07,3.4252351605578985e-07,0.36928763610885423,-0.5775055290659343,0.44363243655478546,-0.025365878671297668,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.4609146934803766e-07,3.4609146934803766e-07,0.56060715410981,0.8371304685941321,-0.16861567930522395,-0.03208923454085593,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.496594226402855e-07,3.496594226402855e-07,0.543506000570309,1.0896195133011581,0.21141269073849,0.005960142500613424,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.532273759325333e-07,3.532273759325333e-07,-0.6026853023661498,-0.17611531423781973,-0.08846092001663541,0.02698126058023722,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.567953292247811e-07,3.567953292247811e-07,-0.817464766644824,-0.7249224279695348,-0.4822688328759641,0.022521818241044694,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.603632825170289e-07,3.603632825170289e-07,0.10893550468165075,-0.8139732974690251,0.4706546854511595,-0.003058995471387652,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.639312358092767e-07,3.639312358092767e-07,0.3669314707341291,0.06829534284223426,-0.07775073624204701,-0.036087389094448065,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.674991891015245e-07,3.674991891015245e-07,0.7248936501835773,1.0623714787329883,0.10162944820517213,-0.01802834009736284,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.7106714239377234e-07,3.7106714239377234e-07,0.11340530961207368,0.8452633057330924,0.0729753189862721,0.01739649152952359,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.7463509568602016e-07,3.7463509568602016e-07,-0.9079762948967041,-0.9272286703446376,-0.16643283874193526,0.027516207518204654,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.78203048978268e-07,3.78203048978268e-07,-0.45866917502107174,-0.4677431711196359,-0.4655121718849923,0.015426606741109263,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.817710022705158e-07,3.817710022705158e-07,0.3083969720907507,-0.8046778972657912,0.647116391572071,-0.018118107520171674,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.8533895556276356e-07,3.8533895556276356e-07,0.4771393746710549,0.6288774652974031,-0.2532572250952063,-0.036175967036850686,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.889069088550114e-07,3.889069088550114e-07,0.6656039118327661,1.1275818594579898,0.2342496798241916,-0.0021685970939608317,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.924748621472592e-07,3.924748621472592e-07,-0.38251886370697114,0.268329186499254,-0.050055252124035554,0.02460288406890981,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.96042815439507e-07,3.96042815439507e-07,-0.9070536124111996,-0.9482649573572486,-0.35617621169736,0.02540271482429637,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,3.9961076873175483e-07,3.9961076873175483e-07,-0.06967046227290277,-0.6578086764433977,0.11544848070534956,0.004217119906666508,target_extraction
spice_varactor_nltl_refine_timeseries,r005,refine_64c_50ohm_target_extraction,4.0317872202400265e-07,4.0317872202400265e-07,0.34991988408099084,-0.29085247618265925,0.19050974755891883,-0.03166993394454742,target_extraction
