row_type,case_id,name,time_norm,a4_real,a4_imag,a8_real,a8_imag,a12_real,a12_imag,energy
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,82.56,0.00025440636364937124,0.0005403541363751844,-3.827288003657948e-05,0.00013134059925315388,-2.602527679705736e-05,4.191900491992887e-05,151.50396004695222
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,83.2,0.00029965505305536556,0.0005994255650592713,-3.894489254084285e-05,0.00015987858645859847,-2.9682857514215033e-05,5.442844146008388e-05,150.2532622982888
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,83.84,0.0003513616858936105,0.0006629287466768192,-3.80630688971735e-05,0.0001934445676771453,-3.3233132243414514e-05,7.002446603384156e-05,148.77538894754196
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,84.48,0.00041019507548809724,0.0007308776575246667,-3.506977868747046e-05,0.00023265612644489105,-3.640861894769634e-05,8.929158984780926e-05,147.07287997810755
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,85.12,0.0004768499332163068,0.0008032274157427978,-2.929770187108162e-05,0.00027815012612321085,-3.884789270754057e-05,0.00011288062446106209,145.15154015663353
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,85.76,0.000552039529058064,0.0008798661511281564,-1.9960375917182052e-05,0.00033057086897104776,-4.0077732536568665e-05,0.00014150569367143645,143.02001207173967
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,86.4,0.0006364866893656784,0.0009606072121928823,-6.144229086087645e-06,0.0003905558050616633,-3.949437991111065e-05,0.0001759382427555013,140.68929456855983
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,87.04,0.0007309131118032183,0.0010451820006046695,1.3197344193036637e-05,0.0004587188669766653,-3.634443664414005e-05,0.00021699761563975166,138.17223987921292
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,87.68,0.0008360270343635333,0.0011332337456672814,3.9247295492352916e-05,0.0005356316192618254,-2.9706059935416296e-05,0.0002655378418038667,135.48306118844033
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,88.32000000000001,0.0009525093597084592,0.0012243125437908836,7.332506191626308e-05,0.000621802534054605,-1.8471234741373488e-05,0.0003224303794182741,132.6368772200324
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,88.96000000000001,0.0010809984056852316,0.0013178719878895765,0.00011688301087114562,0.0007176548308906039,-1.3300093468056747e-06,0.0003885426995785273,129.64931321188357
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,89.60000000000001,0.0012220735250662307,0.0014132676976796514,0.00017149873605507536,0.0008235034432388562,2.3242340013732297e-05,0.0004647127665149995,126.53616984666138
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,90.24,0.0013762379091747843,0.0015097580328716515,0.00023886284944327397,0.0009395317898234997,5.699420459173719e-05,0.0005517196658980058,123.31316448149707
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,90.88,0.0015439009575926824,0.0016065072269013003,0.0003207620424544756,0.0010657691278891158,0.00010190158603588628,0.0006502508508739867,119.99574309815314
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,91.52,0.0017253606559310883,0.0017025911195870456,0.0004190573445512868,0.0012020693409305365,0.0001601661228723844,0.0007608667038717765,116.59895707980786
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,92.16,0.0019207864520674235,0.0017970055942513508,0.0005356576843851215,0.0013480920582373012,0.00023420634055289937,0.0008839633399801576,113.13739619275073
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,92.8,0.002130203154954632,0.0018886777405680089,0.0006724890505620453,0.0015032870121346185,0.00032664142626272457,0.0010197347916495955,109.6251677887837
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,93.44,0.002353476396229897,0.0019764796716586408,0.0008314597479254404,0.0016668825067914362,0.0004402670468881355,0.0011681359005059062,106.07591193256224
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,94.08,0.0025903001912101053,0.002059244826391013,0.0010144224414721154,0.0018378787976100557,0.0005780229967932687,0.0013288473860106993,102.50284257297947
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,94.72,0.0028401871111438074,0.0021357864895665524,0.001223133863483679,0.002015047062478914,0.0007429527725867362,0.0015012446493177225,98.91880573479833
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,95.36,0.0031024615324625605,0.0022049181681546345,0.0014592132198906747,0.002196934487994544,0.0009381555124703885,0.0016843718926757875,95.33634678570951
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,96.0,0.0033762563619625205,0.0022654753754216966,0.0017241004595432779,0.0023818758000772318,0.0011667310925000801,0.0018769230818087795,91.76777998304499
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,0.64,1.159658361035964e-24,7.416027942590655e-26,2.9323913230699787e-50,6.547872668856649e-51,1.0902335102016793e-75,6.481243639770957e-76,0.00020023766747214526
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,1.28,5.91415264389174e-24,7.7526359879805635e-25,2.2183378714570132e-48,1.1115281859128897e-48,1.2048180787719725e-72,4.30802845660867e-72,0.0031280405923296123
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,1.92,1.7246898451532284e-23,3.5061166893914326e-24,3.9596405094691624e-47,3.6403284478443627e-47,-1.2182394448779437e-69,2.12566761918861e-69,0.015480225976351732
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,2.56,4.032918821951581e-23,1.1371406106600846e-23,3.540854415408494e-46,6.135914446952541e-46,-5.4812505320973967e-67,2.191423621058763e-67,0.04786476600477095
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,3.2,8.393631909419381e-23,3.090705006840955e-23,1.5256952632344373e-45,7.104020963697134e-45,-7.859553416819984e-65,-1.3501739084597468e-65,0.11438585297222005
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,3.84,1.6264959125767788e-22,7.532247819198869e-23,-5.904351581177859e-45,6.359565201716284e-44,-5.547014363376891e-63,-4.042533446412295e-63,0.23226322673762445
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,4.48,3.001860276264062e-22,1.7044505511465278e-22,-1.858043096541535e-43,4.6569411138898875e-43,-2.1464313769212247e-61,-3.497006681755342e-61,0.4214840229936765
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,5.12,5.342778043526616e-22,3.654040441674082e-22,-2.1583573844039504e-42,2.8639825538855347e-42,-3.852654247320887e-60,-1.7714962122268285e-59,0.7044953580495469
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,5.76,9.235586181574978e-22,7.514940586782988e-22,-1.8381680993307e-41,1.4868621050661743e-41,4.87206601074431e-59,-6.182573840202226e-58,1.1059553011150358
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,6.4,1.5568221735976243e-21,1.4949484967425716e-21,-1.3004916354366328e-40,6.371474247547706e-41,5.607609540599249e-57,-1.6075929208418632e-56,1.652570532333073
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,7.04,2.564640059167753e-21,2.8930508619048596e-21,-8.036729869960713e-40,2.0491019159921412e-40,2.0585043414509374e-55,-3.2640611919833306e-55,2.3730608546657344
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,7.68,4.132372792204873e-21,5.4689153868701174e-21,-4.456182953200616e-39,2.7087760198931817e-40,5.112427928022519e-54,-5.333178468227037e-54,3.2983035912451175
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,8.32,6.511569347244941e-21,1.0129598004397725e-20,-2.2544594089965442e-38,-2.5550008006547737e-39,9.858904566112933e-53,-7.139583779716122e-53,4.461724746781781
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,8.96,1.0022757490212848e-20,1.842680072135758e-20,-1.0527056738161917e-37,-2.9416268927034046e-38,1.566291265342854e-51,-7.877312023179352e-52,5.900018825722687
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,9.6,1.503523082629101e-20,3.298207814626202e-20,-4.574791569944077e-37,-2.040127501085002e-37,2.121703948504971e-50,-7.074510631382896e-51,7.654295122660722
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,10.24,2.1896273152799617e-20,5.817327200140113e-20,-1.861808120640836e-36,-1.1542692712487758e-36,2.508210438464269e-49,-4.886136002958588e-50,9.771762780059786
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,10.88,3.0759532318197974e-20,1.0123199093604876e-19,-7.128985546124263e-36,-5.764626670413385e-36,2.6325341334843244e-48,-2.005277252069249e-49,12.30807235351588
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,11.52,4.122397317894429e-20,1.7398227977591896e-19,-2.5771568720720824e-35,-2.6290373511702703e-35,2.486252242920676e-47,7.122424330657077e-49,15.330410305747698
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,12.16,5.163051501352123e-20,2.9557118061121225e-19,-8.816232981002117e-35,-1.115398410281201e-34,2.1360091272928045e-46,2.6356629077822245e-47,18.809985082367763
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,12.8,5.776443844434381e-20,4.96721588589677e-19,-2.857429701568909e-34,-4.4538364771515785e-34,1.6845317425607758e-45,3.5442976434397376e-46,22.696394925991257
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,13.44,5.05458645206764e-20,8.263048516764878e-19,-8.77356450772679e-34,-1.687386436051634e-33,1.2288751431523507e-44,3.5780647862288143e-45,27.04838038893895
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,14.08,1.2030514234006977e-20,1.3614217589756845e-18,-2.547387988496131e-33,-6.101912907142363e-33,8.347538512379499e-44,3.0603286649129533e-44,31.94015807112621
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,14.72,-9.135066755122538e-20,2.2227541061414185e-18,-6.963205282932211e-33,-2.1159555066016648e-32,5.310426434880147e-43,2.3222771797163166e-43,37.45613102552567
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,15.36,-3.20001404057555e-19,3.597782532670325e-18,-1.7759291438181142e-32,-7.062584553155354e-32,3.1799126191334646e-42,1.6011867893992137e-42,43.681279807891755
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,16.0,-7.794389499082448e-19,5.77567119639664e-18,-4.150255581747772e-32,-2.2760777112271277e-31,1.8003517938196038e-41,1.0179210114570327e-41,50.68678283601392
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,16.64,-1.6496625772560976e-18,9.199352415214653e-18,-8.532535277512389e-32,-7.101014905084879e-31,9.67572113363161e-41,6.026911510036831e-41,58.51174108364547
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,17.28,-3.2317193208304885e-18,1.454282279454532e-17,-1.3708578945319333e-31,-2.149557844567712e-30,4.9537770617641616e-40,3.3481978244297115e-40,67.1438149994611
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,17.92,-6.020655094865048e-18,2.2825190014354353e-17,-7.819009846498995e-32,-6.326067313425624e-30,2.4238181203434895e-39,1.7554061846198305e-39,76.50351441985639
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,18.56,-1.0818547312054149e-17,3.557800659241482e-17,6.29041298218854e-31,-1.8131512652177458e-29,1.1366235026109398e-38,8.726291083808487e-39,86.43772612396737
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,19.2,-1.8907858298982868e-17,5.508947308608351e-17,3.945853242752456e-30,-5.069044031857266e-29,5.121580851931223e-38,4.129156757873582e-38,96.7267395906367
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,19.84,-3.231477138384984e-17,8.475898429130413e-17,1.6255416088096417e-29,-1.384255061414433e-28,2.2226370615910016e-37,1.8660039702280106e-37,107.10535065817298
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,20.48,-5.4205638185689035e-17,1.2960931691439342e-16,5.683075485395081e-29,-3.6970110736260877e-28,9.309289863301602e-37,8.076571459987614e-37,117.29388711958352
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,21.12,-8.947877166412817e-17,1.9702299970634919e-16,1.8070283450104457e-28,-9.667739840232366e-28,3.770201250276367e-36,3.3565467216339894e-36,127.03151997549992
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,21.76,-1.4564073501819276e-16,2.9779608128743184e-16,5.381179104773437e-28,-2.4779281942223496e-27,1.4789318140875417e-35,1.3423648628972783e-35,136.10381557069545
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,22.400000000000002,-2.3409393363085573e-16,4.47639340476284e-16,1.5240753872370025e-27,-6.230922492922854e-27,5.627693729116776e-35,5.176263888425363e-35,144.35917265486046
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,23.04,-3.720146511345819e-16,6.693076379862392e-16,4.143381597172765e-27,-1.5384766589837195e-26,2.080220847270112e-34,1.9279555866220012e-34,151.71290731310293
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,23.68,-5.850729281457248e-16,9.956075110402828e-16,1.0877916073617279e-26,-3.732913627674105e-26,7.4786824417071254e-34,6.947092971130267e-34,158.1412500946311
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,24.32,-9.113448135627314e-16,1.4736278474202298e-15,2.769582428891363e-26,-8.907147196602051e-26,2.617977061192496e-33,2.425265571733828e-33,163.66924027231877
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,24.96,-1.4069026712483146e-15,2.1706673117658986e-15,6.859796233770711e-26,-2.0914745046794523e-25,8.932532138009933e-33,8.213575774941068e-33,168.35647232345966
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,25.6,-2.153752362645479e-15,3.18250677016034e-15,1.656798005051218e-25,-4.835664867481339e-25,2.973406169366914e-32,2.7017008350314184e-32,172.28359404219182
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,26.240000000000002,-3.271032794734188e-15,4.644910649313192e-15,3.9093471902967167e-25,-1.101526272229008e-24,9.664350667448521e-32,8.640590198390307e-32,175.54115096139927
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,26.88,-4.930723597965443e-15,6.749558225405933e-15,9.025553053609404e-25,-2.47340255614333e-24,3.069497685389542e-31,2.689540426560487e-31,178.22130027128088
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,27.52,-7.379546340815225e-15,9.766030826744768e-15,2.0413655178670402e-24,-5.477278876051033e-24,9.533427068875098e-31,8.155119403467317e-31,180.41223939315546
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,28.16,-1.096932654382552e-14,1.4072048555535463e-14,4.527917776220733e-24,-1.196734964392233e-23,2.8973827065614684e-30,2.410758423552684e-30,182.19486990598153
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,28.8,-1.619884944622405e-14,2.019490554339356e-14,9.858032019110186e-24,-2.5809092757847037e-23,8.621956774429358e-30,6.952937657139995e-30,183.64113368992082
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,29.44,-2.3771244402593815e-14,2.8868054476357265e-14,2.1082489534332192e-23,-5.496099309751371e-23,2.5136211337732108e-29,1.957773939832983e-29,184.8135052601005
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,30.080000000000002,-3.467223649637266e-14,4.110811469857306e-14,4.431716256229226e-23,-1.1561042726002696e-22,7.183293771873478e-29,5.385098935138778e-29,185.76522427063873
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,30.72,-5.027629092262695e-14,5.831932073343875e-14,9.161739605620187e-23,-2.40293905633092e-22,2.0132605195876494e-28,1.4477332249610217e-28,186.54095983540043
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,31.36,-7.248984650941168e-14,8.243471385050353e-14,1.863551552096195e-22,-4.936563530160747e-22,5.536560221934315e-28,3.80577362490049e-28,187.1776924000932
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,32.0,-1.0394361279363348e-13,1.161063668084208e-13,3.7310504623459856e-22,-1.002690630242061e-21,1.4946678672070515e-27,9.786349586555283e-28,187.70567258322745
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,32.64,-1.4824944063556769e-13,1.6296082224172686e-13,7.3550415641914105e-22,-2.0141203921241795e-21,3.962832619822036e-27,2.4623602981264683e-27,188.14937013652235
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,33.28,-2.103417512438611e-13,2.2794097251736536e-13,1.4279456775559268e-21,-4.0021085569900914e-21,1.0323015176882382e-26,6.063565086937381e-27,188.52836332942326
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,33.92,-2.96929141017087e-13,3.1776213311384923e-13,2.7307949533437047e-21,-7.868273128127684e-21,2.6431576490468007e-26,1.4615057080881515e-26,188.85814362309168
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,34.56,-4.1708883003349285e-13,4.4151846337388193e-13,5.144752100858183e-21,-1.5309229464428253e-20,6.654632649535251e-26,3.448026905441808e-26,189.15082604500546
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,35.2,-5.830453981438219e-13,6.114866676115767e-13,9.548852031722772e-21,-2.948502042787308e-20,1.6480559161885834e-25,7.961254059821685e-26,189.41576504675683
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,35.84,-8.111861155458784e-13,8.44187686524183e-13,1.7459220405934845e-20,-5.622244433949449e-20,4.016269074900782e-25,1.7984712997554457e-25,189.66008092237803
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,36.480000000000004,-1.123378544437251e-12,1.1617846305858993e-12,3.144251740159346e-20,-1.0615972817448896e-19,9.634451309696069e-25,3.9729612878571863e-25,189.88910455711977
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,37.12,-1.5486724488771105e-12,1.593917457113947e-12,5.57580742265096e-20,-1.985314240907485e-19,2.275774538375005e-24,8.575679948132488e-25,190.10674936564638
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,37.76,-2.1254879536636363e-12,2.1801030064004716e-12,9.732181847806198e-20,-3.677833548685977e-19,5.295035819294592e-24,1.80655840624631e-24,190.31581941952294
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,38.4,-2.9044159633566497e-12,2.9728643979140295e-12,1.6709180373115099e-19,-6.750234882400788e-19,1.2138922549993935e-23,3.707741444154956e-24,190.51826237467475
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,39.04,-3.951785785065252e-12,4.041798153273029e-12,2.8194382175543326e-19,-1.2276577654699586e-18,2.7427866851723614e-23,7.394789432249819e-24,190.71537514921985
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,39.68,-5.354189458790967e-12,5.478842820550489e-12,4.669833371165817e-19,-2.2127491402268577e-18,6.109824178113663e-23,1.4276433696302003e-23,190.9079695262055
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,40.32,-7.224193316633696e-12,7.405081801624426e-12,7.579243158960966e-19,-3.953172080516688e-18,1.342175977415466e-22,2.6519086406102493e-23,191.09650405421354
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,40.96,-9.70751565004045e-12,9.979498491793448e-12,1.2024657275698336e-18,-7.001285263033059e-18,2.908364138837344e-22,4.692143110972867e-23,191.281187840984
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,41.6,-1.2992005981746279e-11,1.341020725048728e-11,1.8581693170176723e-18,-1.229379436528488e-17,6.21808214624792e-22,7.764597859524837e-23,191.46206110639062
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,42.24,-1.7318827246639926e-11,1.7968813300918148e-11,2.78158606674182e-18,-2.1405517636358976e-17,1.3120113470863565e-21,1.1565103050811322e-22,191.63905669256238
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,42.88,-2.2996318090743515e-11,2.4008713310586012e-11,3.998262871450958e-18,-3.6961591026920635e-17,2.732704329114084e-21,1.3965145828746981e-22,191.8120461241881
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,43.52,-3.0417099337779884e-11,3.198834187801479e-11,5.4340540412849426e-18,-6.330125758255035e-17,5.619755594627653e-21,7.68308699121487e-23,191.98087327047136
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,44.160000000000004,-4.0079087157381266e-11,4.2500604134206256e-11,6.7720073496271086e-18,-1.0753766313922117e-16,1.141308621854857e-20,-2.7647960866965853e-22,192.1453781791869
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,44.800000000000004,-5.2611186102255795e-11,5.6310018909099076e-11,7.17135205107651e-18,-1.8123559806914635e-16,2.2894761369216075e-20,-1.434832899282338e-21,192.30541322924822
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,45.44,-6.880455816946774e-11,7.439943933864709e-11,4.738363654401154e-18,-3.0304523650240106e-16,4.5373075529332035e-20,-4.617259486265448e-21,192.46085337716843
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,46.08,-8.965049917609727e-11,9.802862861650153e-11,-4.438596458198589e-18,-5.028022508871274e-16,8.885180936328084e-20,-1.2581913234249115e-20,192.6116019506937
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,46.72,-1.1638610026341982e-10,1.2880745945792675e-10,-2.80040153256661e-17,-8.278580896424138e-16,1.719539797244136e-19,-3.1350781928989903e-20,192.75759316559783
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,47.36,-1.5054902878298608e-10,1.6878708990109076e-10,-8.031777618356843e-17,-1.352773419125777e-15,3.289295667460361e-19,-7.369386003907431e-20,192.89879230507438
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,48.0,-1.9404292679266193e-10,2.205731601122458e-10,-1.8754618496260472e-16,-2.194040687208918e-15,6.220135400643869e-19,-1.6602659844613718e-19,193.0351943013367
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,48.64,-2.492150933928239e-10,2.8746587139932805e-10,-3.9620949368393835e-16,-3.5322639013675496e-15,1.1629444234556034e-18,-3.618150498808768e-19,193.16682129201425
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,49.28,-3.1894828427355683e-10,3.7363276798053724e-10,-7.87320502002697e-16,-5.645303294034175e-15,2.1499598199747076e-18,-7.671892530470426e-19,193.29371958593129
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,49.92,-4.067686215677482e-10,4.843211643480006e-10,-1.4994553367840704e-15,-8.957407151752366e-15,3.930590183596964e-18,-1.5891126699463753e-18,193.41595636024562
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,50.56,-5.169717508734559e-10,6.26118468310923e-10,-2.765928765550405e-15,-1.4111457287681134e-14,7.106867511767893e-18,-3.2246290033527015e-18,193.53361632029538
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,51.2,-6.547694992497486e-10,8.072701658179624e-10,-4.9739978308238536e-15,-2.2074348792534e-14,1.2709290360039676e-17,-6.42389329963679e-18,193.64679848166796
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,51.84,-8.264593645191949e-10,1.0380669840042485e-09,-8.758111325853387e-15,-3.428946452363169e-14,2.248062853802482e-17,-1.2583999702054563e-17,193.75561317805335
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,52.480000000000004,-1.0396191856257627e-09,1.3313147607394769e-09,-1.5145256130374237e-14,-5.28955111337769e-14,3.9332540127932335e-17,-2.4271746987979945e-17,193.8601793557324
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,53.120000000000005,-1.3033292858535093e-09,1.7029028508061262e-09,-2.5779262497094018e-14,-8.103805114206335e-14,6.806972331168212e-17,-4.6142240278874606e-17,193.96062218372944
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,53.76,-1.6284242211780593e-09,2.172489520332264e-09,-4.326368318571041e-14,-1.233093696292933e-13,1.1652113646565166e-16,-8.653381997126885e-17,194.05707098566313
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,54.4,-2.027775976235464e-09,2.7643257525596e-09,-7.168115901440204e-14,-1.8636441062134116e-13,1.9727899313795702e-16,-1.6020531278462755e-16,194.14965748336869
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,55.04,-2.5166099968116804e-09,3.5082422399689724e-09,-1.1737321401446581e-13,-2.7977603560496045e-13,3.303262298103304e-16,-2.9298111860889273e-16,194.23851433191405
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,55.68,-3.112854791539259e-09,4.4408281003421365e-09,-1.901011471853211e-13,-4.1721247238738413e-13,5.469316125916457e-16,-5.295478890321741e-16,194.32377391940648
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,56.32,-3.837524932100262e-09,5.606834056525463e-09,-3.047600749241137e-13,-6.180442168324184e-13,8.95301771186623e-16,-9.46401812363964e-16,194.40556740192116
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,56.96,-4.715136080103203e-09,7.060837488532333e-09,-4.83889506798459e-13,-9.09517426007351e-13,1.4485813537572022e-15,-1.6731253707811256e-15,194.48402394311324
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,57.6,-5.774149113043383e-09,8.869211926296207e-09,-7.613220643389421e-13,-1.3296663977596949e-12,2.315842042022962e-15,-2.926995861812394e-15,194.55927012890385
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,58.24,-7.047438447993079e-09,1.1112449221945537e-08,-1.1874461681895558e-12,-1.9311790698946026e-12,3.656611363003965e-15,-5.068716109187495e-15,194.6314295295101
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,58.88,-8.572777199960314e-09,1.388788883672321e-08,-1.8367404982365883e-12,-2.7864759124637734e-12,5.699103313350203e-15,-8.691275950267764e-15,194.7006223836036
acoustic_waveguide_412_timeseries,a003,phase_matched_96cell_high_nonlinearity,59.52,-1.0393328785765965e-08,1.7312915407801128e-08,-2.818482894071894e-12,-3.994312366234864e-12,8.761345072780042e-15,-1.476026736910727e-14,194.76696538221026
