row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,extraction_topology
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.029233870967742e-07,2.029233870967742e-07,1.0245987050848095,0.7158186105765836,-0.12213898405899308,-0.013880930924803515,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.0625e-07,2.0625e-07,1.0395486405593295,0.7755279687713296,0.026090830840215726,-0.01816713837869375,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.0957661290322582e-07,2.0957661290322582e-07,0.13811459122700506,-0.1439760803819798,0.3893388714135131,-0.0027550346316223113,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.1290322580645163e-07,2.1290322580645163e-07,-0.9224012017874691,-1.4165430391081768,-0.34613888458613234,0.015113013011328575,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.1622983870967744e-07,2.1622983870967744e-07,-1.087044906695368,0.6226946425227987,0.32690179083736787,0.017608064387117633,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.1955645161290325e-07,2.1955645161290325e-07,-0.16327564033667508,-0.46709291007863096,-0.2861358515353288,0.002637227504694149,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.2288306451612906e-07,2.2288306451612906e-07,1.0995316537927766,0.6798782875091813,-0.08602938097979473,-0.012617264003216144,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.2620967741935485e-07,2.2620967741935485e-07,1.2288597700195576,0.6686367200445598,-0.0005969722778410673,-0.015795770556978776,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.2953629032258066e-07,2.2953629032258066e-07,0.4047322408060235,-0.18250131470573744,0.3904399746251268,0.00036426343731647294,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.3286290322580647e-07,2.3286290322580647e-07,-0.7445766390603782,-1.432541436640605,-0.38097490290637764,0.017206084319026115,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.3618951612903228e-07,2.3618951612903228e-07,-1.260312093697686,0.7360869945003222,0.36971621408639566,0.015463497528026997,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.395161290322581e-07,2.395161290322581e-07,-0.6170065422105122,-0.4417473136463035,-0.30171209430007384,-0.0029781145264500012,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.428427419354839e-07,2.428427419354839e-07,1.0234646890856371,0.6404019827771982,-0.06966146154308651,-0.013357751810938241,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.461693548387097e-07,2.461693548387097e-07,1.188728857091606,0.5965485457776695,-0.016926082367581457,-0.0165027179813808,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.494959677419355e-07,2.494959677419355e-07,0.16165483630035404,-0.17377182989593787,0.4082078320175034,-0.003310886880688776,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.5282258064516133e-07,2.5282258064516133e-07,-0.8599708122357292,-1.4609539601804515,-0.4141292359799741,0.015391557978513548,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.5614919354838714e-07,2.5614919354838714e-07,-0.7444120466099086,0.791058888407378,0.3986475481525963,0.022494886215855065,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.5947580645161295e-07,2.5947580645161295e-07,-0.4849988405003673,-0.44402447230244374,-0.31378173624744526,-0.0007846347623492742,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.628024193548387e-07,2.628024193548387e-07,0.7179035804671322,0.5991670114875381,-0.05564359444758584,-0.017146739109745433,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.661290322580645e-07,2.661290322580645e-07,1.200241875352684,0.560508456613456,-0.022970744288163217,-0.01649813344505088,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.6945564516129033e-07,2.6945564516129033e-07,-0.1500232697020914,-0.1462943675846652,0.41418631523031524,-0.007898478562744194,hybrid_varactor_plus_magnetic_line,single_high_q
