row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.665352920100323e-07,3.665352920100323e-07,1.1867440860166487,0.6548480434170845,-0.40448472976953065,-0.011701837514701148
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.7047653170906487e-07,3.7047653170906487e-07,0.47611624766866734,0.6626170474437387,0.17875313875113422,0.015485956599537058
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.7441777140809746e-07,3.7441777140809746e-07,-0.9480813221265922,-0.1803341387953838,0.5173293218676156,0.020352275338871358
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.7835901110713005e-07,3.7835901110713005e-07,-1.0576326961869291,-0.8318832159002376,0.17197481345189175,-0.0014367003561501985
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.823002508061627e-07,3.823002508061627e-07,0.2700809747471775,-0.3253344607408099,-0.4177647005420408,-0.021045788975756215
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.862414905051953e-07,3.862414905051953e-07,1.173708725311258,0.5982806376341896,-0.4260072834591957,-0.013503598969090456
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.9018273020422787e-07,3.9018273020422787e-07,0.583093473398783,0.7088224495568269,0.132812475712198,0.013955892765283827
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.941239699032605e-07,3.941239699032605e-07,-0.8575011889693344,-0.09107653561584869,0.507538661307178,0.021340624631263367
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,3.980652096022931e-07,3.980652096022931e-07,-1.1219842210857094,-0.8213834173968555,0.2119737288152303,0.0003935297122258424
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.020064493013257e-07,4.020064493013257e-07,0.15258086241998933,-0.4100267340748777,-0.3826904665583703,-0.020514562876909375
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.059476890003583e-07,4.059476890003583e-07,1.1539163727612378,0.5438276232306557,-0.4456982806471259,-0.015157568764444669
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.098889286993909e-07,4.098889286993909e-07,0.6838612439077076,0.7448928524415265,0.0874387662946951,0.012282398442477253
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.138301683984235e-07,4.138301683984235e-07,-0.7617270926113439,-0.008552400836654163,0.49377003640142425,0.02207602739484622
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.177714080974561e-07,4.177714080974561e-07,-1.1735185108074304,-0.8010854986586257,0.24970151897185144,0.0022949943387228634
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.2171264779648875e-07,4.2171264779648875e-07,0.04090871655307017,-0.4845991182656721,-0.34363540051261515,-0.019676172782464852
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.2565388749552134e-07,4.2565388749552134e-07,1.1246029839485383,0.48422589177463715,-0.461954953949616,-0.016648244257311175
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.295951271945539e-07,4.295951271945539e-07,0.7684408910515559,0.769505721166953,0.03834754840199096,0.010296709550667625
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.335363668935865e-07,4.335363668935865e-07,-0.6662917328594635,0.07060322919104602,0.4760267916367418,0.02251920122627137
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.3747760659261916e-07,4.3747760659261916e-07,-1.2075806639752729,-0.7692607315676209,0.2888851453237086,0.004319293310171993
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.4141884629165175e-07,4.4141884629165175e-07,-0.06500032037956349,-0.5493784431926211,-0.2999018839935277,-0.01853683438719932
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.4536008599068434e-07,4.4536008599068434e-07,1.0850681427922677,0.42082099100964093,-0.4783288966298503,-0.01803447390803005
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.49301325689717e-07,4.49301325689717e-07,0.8406793251002123,0.7849853842468535,-0.012639867309135688,0.008106695887864775
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.5324256538874957e-07,4.5324256538874957e-07,-0.5647619323998438,0.14446141469267604,0.45873466685765113,0.022744761366942545
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.5718380508778216e-07,4.5718380508778216e-07,-1.228170282575562,-0.7319959375158194,0.329694651377908,0.0063753259380965694
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.6112504478681475e-07,4.6112504478681475e-07,-0.17215132323466875,-0.6071415915472259,-0.25671688133676823,-0.017286977062604087
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.650662844858474e-07,4.650662844858474e-07,1.0352687193205452,0.3556028606326576,-0.49468697600111167,-0.019268109339598938
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.6900752418488e-07,4.6900752418488e-07,0.9077518139822551,0.7938305351428698,-0.06214139414414562,0.005889805543808739
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.7294876388391257e-07,4.7294876388391257e-07,-0.4569993038664058,0.21441155499730677,0.44216482593260237,0.02283406491903164
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.768900035829452e-07,4.768900035829452e-07,-1.2410588885081781,-0.6891990957585568,0.3680235587065331,0.00832093128952681
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.808312432819778e-07,4.808312432819778e-07,-0.2815430350054179,-0.6586426216971498,-0.21287829566930286,-0.015953151921572453
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.847724829810104e-07,4.847724829810104e-07,0.9807165770284905,0.2860352925268153,-0.5059425398342926,-0.02027161171302
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.88713722680043e-07,4.88713722680043e-07,0.9714641334044043,0.7959434158466189,-0.10875649477510438,0.0037048854243002267
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.926549623790756e-07,4.926549623790756e-07,-0.34727386110222935,0.28454497545257873,0.42113719519467047,0.02266769951676317
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,4.965962020781082e-07,4.965962020781082e-07,-1.246698564166381,-0.63734374415491,0.39917806876475304,0.010126668818899882
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.005374417771409e-07,5.005374417771409e-07,-0.3883130137969812,-0.7081517105497807,-0.16977878681393666,-0.014487759107014216
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.044786814761734e-07,5.044786814761734e-07,0.9215172020301926,0.20917748667724614,-0.5108017945786325,-0.021018608039205678
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.08419921175206e-07,5.08419921175206e-07,1.0260073695766518,0.7942907806981128,-0.15157255020442054,0.0014788750653002658
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.123611608742387e-07,5.123611608742387e-07,-0.23823115301097467,0.3583285888042077,0.39724569492009637,0.022253348843264003
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.163024005732712e-07,5.163024005732712e-07,-1.2406777824795654,-0.58193771400856,0.4242278261697355,0.011874615568791255
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.202436402723039e-07,5.202436402723039e-07,-0.4900749885651424,-0.7574899689377809,-0.12759651355018514,-0.012858725209393839
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.241848799713364e-07,5.241848799713364e-07,0.8539876122886716,0.1317370064822189,-0.5107938405276159,-0.021601612918890397
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.28126119670369e-07,5.28126119670369e-07,1.0704487003137337,0.7943256496806413,-0.19170708507714043,-0.0008001514753202335
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.320673593694017e-07,5.320673593694017e-07,-0.12678494601067838,0.42841325201677977,0.369938899210857,0.021644585759179904
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.360085990684342e-07,5.360085990684342e-07,-1.2202049451704318,-0.5292093983554134,0.44447155982728503,0.01358724631907197
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.399498387674669e-07,5.399498387674669e-07,-0.5898023323878618,-0.7998313484611744,-0.08396397884497972,-0.011165721693482823
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.438910784664995e-07,5.438910784664995e-07,0.7770081280329196,0.0603007774596243,-0.5052559692921644,-0.022044215793228347
spice_varactor_nltl_timeseries,d005,varactor_nltl_16cells_50ohm,5.47832318165532e-07,5.47832318165532e-07,1.106116098103023,0.7865605203357654,-0.2314134099020833,-0.003047997320531422
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,0.0,0.0,2.54251145e-09,2.5534529e-09,2.54251145e-09,3.39001526e-11
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.941239699032605e-09,3.941239699032605e-09,0.6348169654732599,2.553464304766303e-09,2.542506435404422e-09,-0.01673340223456524
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,7.88247939806521e-09,7.88247939806521e-09,0.9413886697328332,2.5630373280836696e-09,2.54250812e-09,-0.003900166232411774
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.1823719097097814e-08,1.1823719097097814e-08,-0.07237804111502735,9.74769693038701e-09,2.54250812e-09,0.01348773508701234
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.576495879613042e-08,1.576495879613042e-08,-1.1253735028456007,7.576893711357032e-07,2.54250813e-09,0.010888336491431725
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.9706198495163025e-08,1.9706198495163025e-08,-0.5542523671312104,2.51920364912455e-05,2.54250815e-09,-0.004933406194862203
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.3647438194195628e-08,2.3647438194195628e-08,0.729890291063962,0.0003874258736768626,2.542514768035555e-09,-0.014554364534635331
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.7588677893228234e-08,2.7588677893228234e-08,1.007357753728903,0.003363264095449668,2.54314135930255e-09,-0.004890607304176448
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.152991759226084e-08,3.152991759226084e-08,-0.05217989894277826,0.018515067930907493,2.5771634911686894e-09,0.01162808439910191
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.547115729129345e-08,3.547115729129345e-08,-1.0952203127451312,0.06899583241267394,3.667655549865979e-09,0.01176004250637502
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.941239699032605e-08,3.941239699032605e-08,-0.5956646457783169,0.18045468102438508,2.6135402406965133e-08,-0.0030480129249462343
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,4.335363668935865e-08,4.335363668935865e-08,0.6426420388615692,0.3329460453954097,3.468234986237435e-07,-0.014602231994239476
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,4.7294876388391256e-08,4.7294876388391256e-08,1.0074493843242676,0.4077699130015257,3.671579080737807e-06,-0.006588791563855751
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,5.1236116087423866e-08,5.1236116087423866e-08,0.06412286971666716,0.22292189365087167,2.9664802038336704e-05,0.010949110916546838
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,5.517735578645647e-08,5.517735578645647e-08,-1.041545146356926,-0.2500183268084399,0.00018752694878059506,0.012733228619997827
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,5.911859548548907e-08,5.911859548548907e-08,-0.6945420905409956,-0.5928190330838516,0.0009477801580147775,-0.001974015686621135
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,6.305983518452167e-08,6.305983518452167e-08,0.5527252452645754,-0.27820811412125135,0.0038853761957059474,-0.014485629010088055
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,6.700107488355428e-08,6.700107488355428e-08,1.0410506304357043,0.42002915767954846,0.013062049491328536,-0.0076871036354170166
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,7.09423145825869e-08,7.09423145825869e-08,0.17387089708336967,0.6763679246211745,0.036255939123436304,0.010094814855737664
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,7.48835542816195e-08,7.48835542816195e-08,-1.008911382525331,0.07272924049408855,0.08313745048823164,0.013183782064507219
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,7.88247939806521e-08,7.88247939806521e-08,-0.7781876954233427,-0.7988690478273212,0.15672329045988187,-0.0007547464917208941
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,8.27660336796847e-08,8.27660336796847e-08,0.47956528161233614,-0.6166257612049878,0.23847246394568808,-0.013964988132927802
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,8.67072733787173e-08,8.67072733787173e-08,1.0558771010031667,0.452597783046622,0.2772488025850266,-0.00883246351994598
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,9.064851307774991e-08,9.064851307774991e-08,0.26434707828800763,0.927074216933865,0.20314701565493842,0.008917969096373497
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,9.458975277678251e-08,9.458975277678251e-08,-0.9575472226474511,0.1733193293379327,-0.010396972594131745,0.01367623421828317
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,9.853099247581513e-08,9.853099247581513e-08,-0.8430917572573946,-0.959887313246781,-0.2556681821291426,0.0006279977832797483
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.0247223217484773e-07,1.0247223217484773e-07,0.39135871253408616,-0.7174117237729253,-0.31350620224181247,-0.013464180855911891
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.0641347187388033e-07,1.0641347187388033e-07,1.054664040551339,0.5330122801102721,-0.08502459779729844,-0.01001482382336181
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.1035471157291294e-07,1.1035471157291294e-07,0.3610972488906939,0.9849563799712062,0.24038310899127366,0.007779226471367547
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.1429595127194554e-07,1.1429595127194554e-07,-0.8900598545637851,0.12734778351395537,0.3306733775879183,0.01413672659514405
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.1823719097097814e-07,1.1823719097097814e-07,-0.910645193386428,-0.997978604524907,0.03109894898727022,0.001878439005784026
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.2217843067001076e-07,1.2217843067001076e-07,0.29586781659873174,-0.6977626114694273,-0.3678186477419331,-0.012910623285494015
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.2611967036904335e-07,1.2611967036904335e-07,1.052602426570313,0.5069176848244906,-0.35311870674185397,-0.010987384457276714
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.3006091006807597e-07,1.3006091006807597e-07,0.45643755740107733,0.9475761030936836,0.10256524344822773,0.00659577551200006
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.3400214976710856e-07,1.3400214976710856e-07,-0.8235916918693057,0.23025134904568456,0.4613552750015658,0.014384726401172197
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.3794338946614117e-07,1.3794338946614117e-07,-0.9722819636792017,-0.7856883011569589,0.24428983963237438,0.003085358142421384
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.418846291651738e-07,1.418846291651738e-07,0.20147752427698895,-0.6785338854880507,-0.3524620065140369,-0.012188595475188803
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.4582586886420638e-07,1.4582586886420638e-07,1.0382419731315493,0.3196373170863946,-0.515438967395365,-0.01192476352451406
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.49767108563239e-07,1.49767108563239e-07,0.5329172778702893,0.8026909158698291,0.016477476807687425,0.0051568321262317664
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.5370834826227158e-07,1.5370834826227158e-07,-0.7608993873221486,0.2479141714519824,0.5490105183313746,0.014343883835920451
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.576495879613042e-07,1.576495879613042e-07,-1.0337286375689094,-0.7216916810335499,0.370207896971395,0.004159766892200753
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.615908276603368e-07,1.615908276603368e-07,0.0950585120364894,-0.6945331401149325,-0.3611127726538537,-0.011511129654723019
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.655320673593694e-07,1.655320673593694e-07,1.017149837468219,0.3375560746369098,-0.6105387526821942,-0.012721548488458953
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.6947330705840202e-07,1.6947330705840202e-07,0.6377886624004618,0.8778469207576196,-0.011356885699956385,0.004113519310056448
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.734145467574346e-07,1.734145467574346e-07,-0.6242145773079278,0.26205697768635455,0.6037156073130601,0.01510016492432422
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.7735578645646723e-07,1.7735578645646723e-07,-1.0112222377507516,-0.8204173435246015,0.4176576351794304,0.006201376717796676
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.8129702615549982e-07,1.8129702615549982e-07,0.03791628556804148,-0.7604599532510669,-0.37358036093770103,-0.010056973876651684
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.8523826585453243e-07,1.8523826585453243e-07,0.9868351431799001,0.4050301351448544,-0.6380785095640144,-0.01342570086342142
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.8917950555356502e-07,1.8917950555356502e-07,0.6542545469912995,0.9611787489338092,-0.018235017511446475,0.001926677756690534
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.9312074525259764e-07,1.9312074525259764e-07,-0.6353150759222462,0.2590690084841363,0.6019824646965551,0.013671519607385565
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,1.9706198495163026e-07,1.9706198495163026e-07,-1.1109353936476563,-0.8729842259785252,0.42157598950677355,0.006442907880603126
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.0100322465066285e-07,2.0100322465066285e-07,-0.04638283955214156,-0.7896704051830467,-0.3466558911166214,-0.008884106378352956
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.0494446434969546e-07,2.0494446434969546e-07,1.0293801694137708,0.40605661669749704,-0.6219798448566799,-0.012927273215606357
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.0888570404872805e-07,2.0888570404872805e-07,0.8063452676174159,0.9744621211202505,-0.05352513045485665,0.001610082864551162
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.1282694374776067e-07,2.1282694374776067e-07,-0.5278271124026873,0.2833436256323362,0.5531843109972081,0.013647296177668002
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.1676818344679326e-07,2.1676818344679326e-07,-1.2035622210610877,-0.8555492027504588,0.43739809352271364,0.006603948310620744
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.2070942314582587e-07,2.2070942314582587e-07,-0.22019030137996115,-0.8244379463676309,-0.2732044407241894,-0.008827202559558824
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.246506628448585e-07,2.246506628448585e-07,0.9808998954108926,0.37170629987844606,-0.6104318073108872,-0.013417361998319076
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.2859190254389108e-07,2.2859190254389108e-07,0.9343895314825765,1.0033741576552306,-0.12604273746848949,0.0010437182838676398
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.325331422429237e-07,2.325331422429237e-07,-0.36046756531785473,0.34927914553770084,0.503525231677551,0.014237095879686187
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.3647438194195629e-07,2.3647438194195629e-07,-1.2270446721183452,-0.8311371960179392,0.48572045961978455,0.007485133012859036
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.404156216409889e-07,2.404156216409889e-07,-0.3902039332744903,-0.8864896228525699,-0.19736237222011785,-0.00867410152989224
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.443568613400215e-07,2.443568613400215e-07,0.8938713519111191,0.3069596241322789,-0.6282857126176421,-0.014197575903695813
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.482981010390541e-07,2.482981010390541e-07,1.024468448035599,0.9916252098838567,-0.203046648580214,7.815567041242067e-05
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.522393407380867e-07,2.522393407380867e-07,-0.1936335530593811,0.39868038753080365,0.4746902600261326,0.014663130450063924
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.5618058043711934e-07,2.5618058043711934e-07,-1.2196753831418254,-0.737595355660831,0.5328834405636965,0.00858728294546489
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.6012182013615193e-07,2.6012182013615193e-07,-0.5413417555737351,-0.8675717759786936,-0.143467496802871,-0.008237786677672618
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.640630598351845e-07,2.640630598351845e-07,0.8005017497209546,0.21084120015627672,-0.634102149995092,-0.014835299798696307
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.680042995342171e-07,2.680042995342171e-07,1.0951483698524374,0.9052481823221179,-0.24047407356923056,-0.0010421701817489714
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.7194553923324975e-07,2.7194553923324975e-07,-0.03919980469544195,0.4363247692315968,0.4594416135069823,0.014774485970572928
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.7588677893228234e-07,2.7588677893228234e-07,-1.2003100748552973,-0.6010859400427551,0.5559123740387847,0.009621883387832396
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.7982801863131493e-07,2.7982801863131493e-07,-0.6781126908291603,-0.8496696625905064,-0.1091126874592755,-0.007601682249694109
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.837692583303476e-07,2.837692583303476e-07,0.7106081693724888,0.0836583017799776,-0.6408526599030542,-0.015217407702343503
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.8771049802938017e-07,2.8771049802938017e-07,1.1544607691259314,0.8397903879711288,-0.29175352214621175,-0.0021675555413059227
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.9165173772841275e-07,2.9165173772841275e-07,0.10117552539760985,0.5165474663792863,0.42062473985243687,0.014568641947768687
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.9559297742744534e-07,2.9559297742744534e-07,-1.1795174169056064,-0.49854550606668874,0.5890149449063253,0.010477213596103423
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,2.99534217126478e-07,2.99534217126478e-07,-0.8006724473424691,-0.889739852792151,-0.02177054398288742,-0.006789156773800051
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.034754568255106e-07,3.034754568255106e-07,0.6280821804877232,-0.016458300051011534,-0.6128825579556483,-0.01528056171971674
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.0741669652454317e-07,3.0741669652454317e-07,1.2038876366115048,0.8340260401891734,-0.3613585470490121,-0.003288067916192533
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.113579362235758e-07,3.113579362235758e-07,0.2227750129326948,0.5848458827432313,0.3478179927806606,0.014001243709176792
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.152991759226084e-07,3.152991759226084e-07,-1.1530930736097293,-0.4548264137394656,0.6021785487349217,0.011161296148248862
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.19240415621641e-07,3.19240415621641e-07,-0.901740886088742,-0.9144376088104786,0.06122694533170131,-0.0057219436089424825
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.231816553206736e-07,3.231816553206736e-07,0.5513974145348806,-0.05870380310464719,-0.5754028027633611,-0.015077510609185094
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.271228950197062e-07,3.271228950197062e-07,1.2326361439920506,0.8193789441281116,-0.4090049533501347,-0.004507831668539224
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.310641347187388e-07,3.310641347187388e-07,0.3248378281219165,0.5973792465950442,0.28941913031961536,0.013077001839377328
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.350053744177714e-07,3.350053744177714e-07,-1.1118965029766612,-0.4153444847674818,0.6007403719294879,0.011839378697868073
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.3894661411680404e-07,3.3894661411680404e-07,-0.9792066450089555,-0.8911005338458894,0.11321418260019259,-0.004394804104298724
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.4288785381583663e-07,3.4288785381583663e-07,0.4661708289346214,-0.10380782278074378,-0.5389087964301048,-0.014782384591104956
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.468290935148692e-07,3.468290935148692e-07,1.2347560499150236,0.7663290957559925,-0.43193292665836147,-0.005914655757116465
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.507703332139018e-07,3.507703332139018e-07,0.41873254130541404,0.6150841383569815,0.24184188456429107,0.011972423696019842
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.5471157291293446e-07,3.5471157291293446e-07,-1.0414546108607743,-0.3282406277365501,0.5850674290611314,0.01265836063324492
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.5865281261196705e-07,3.5865281261196705e-07,-1.038194183641971,-0.86680945621121,0.15292521600666406,-0.0028945810019222634
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.6259405231099964e-07,3.6259405231099964e-07,0.366408481980922,-0.19796273679911974,-0.4966588582845678,-0.014518916708708073
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.665352920100323e-07,3.665352920100323e-07,1.217492072137853,0.696939380844276,-0.4487007637043843,-0.007381218588738516
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.7047653170906487e-07,3.7047653170906487e-07,0.5145107825848877,0.6648292889308133,0.19035132709479616,0.010835499653913479
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.7441777140809746e-07,3.7441777140809746e-07,-0.9554150546565269,-0.21884713278931034,0.5678284706082942,0.01347824337691591
spice_varactor_nltl_timeseries,d006,varactor_nltl_16cells_75ohm,3.7835901110713005e-07,3.7835901110713005e-07,-1.1003929488461388,-0.8601989051770136,0.19672558463181575,-0.0015294336247164604
