row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,hybrid_section_placement,cleanup_topology
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.7257113560625484e-07,1.7257113560625484e-07,-0.888482152974007,-1.3221562580207928,0.5131118260622699,0.012241664882539504,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.7595488336324022e-07,1.7595488336324022e-07,-1.143539485799881,-0.567527612190953,-0.5689763460587908,0.016592373269198712,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.793386311202256e-07,1.793386311202256e-07,-0.275832123755046,0.01841624357845023,0.3277361647519341,0.003196468791587994,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.82722378877211e-07,1.82722378877211e-07,0.9009893224800843,0.8383719220615923,-0.4430643604105635,-0.013139621388044965,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.8610612663419638e-07,1.8610612663419638e-07,1.1637882633075909,0.7899757305677509,0.433684384323819,-0.015822754990953987,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.8948987439118176e-07,1.8948987439118176e-07,0.20922474681024547,-0.14719189624727444,-0.3343691400492324,-0.002528430433175292,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.9287362214816717e-07,1.9287362214816717e-07,-0.9710267620251508,-0.6060700820986593,0.5795311254994605,0.013220335231639598,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.9625736990515256e-07,1.9625736990515256e-07,-1.0944578273752739,-0.5619525631543039,-0.5788535396175133,0.01616430078488449,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.9964111766213795e-07,1.9964111766213795e-07,-0.1747559763708216,0.112766907270097,0.32096255396813506,0.0014198452896033048,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.0302486541912333e-07,2.0302486541912333e-07,0.9841699568798137,0.6871108248498795,-0.3719681186549632,-0.013996289280287703,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.0640861317610872e-07,2.0640861317610872e-07,1.115311294117897,0.6003305552636439,0.4198006659800758,-0.015245865152483376,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.097923609330941e-07,2.097923609330941e-07,0.09934877658278743,-0.3413560573263284,-0.40481178802519646,-0.0008474141854722856,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.1317610869007949e-07,2.1317610869007949e-07,-1.0392649156899174,-0.2150582376579966,0.5861065524166224,0.01414401917161194,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.1655985644706487e-07,2.1655985644706487e-07,-1.0121276550030212,-0.5949626534850039,-0.5400971873492535,0.01590871373435014,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.1994360420405028e-07,2.1994360420405028e-07,0.01291915224523544,0.17174172063421206,0.2779409922117612,0.0007625775205310792,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.2332735196103567e-07,2.2332735196103567e-07,1.2148223149473218,0.564140265068773,-0.2903745950981858,-0.012634780095628125,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.2671109971802105e-07,2.2671109971802105e-07,1.3227579232017086,0.5794672360506047,0.3934217247979909,-0.01099037208951515,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.3009484747500644e-07,2.3009484747500644e-07,0.16019689667632597,-0.5659244163130802,-0.43291605743266176,0.0031287928668701556,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.3347859523199182e-07,2.3347859523199182e-07,-1.4367349757210566,0.014467815350069123,0.5697654322455278,0.010440614879015417,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.368623429889772e-07,2.368623429889772e-07,-1.2276448934315531,-0.631880082039043,-0.48159273792400825,0.011419055867624386,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.402460907459626e-07,2.402460907459626e-07,0.08313682339368403,0.2326925832796703,0.17429158633298553,-0.0014657061287593853,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.43629838502948e-07,2.43629838502948e-07,1.1831143818657321,0.47456148557435013,-0.17103262302663286,-0.0145148647697559,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.4701358625993337e-07,2.4701358625993337e-07,0.946698465602541,0.6060639177745191,0.3451510788387373,-0.014259284952167429,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.503973340169188e-07,2.503973340169188e-07,0.20947655977235724,-0.8029509961377853,-0.40694279822025303,0.006942420249394055,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.5378108177390414e-07,2.5378108177390414e-07,-0.9525401670626434,0.15705688526276446,0.4906457046758337,0.018203549834301357,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
