row_type,discovery_cases_run,successful_discovery_cases,failed_to_converge_cases,bridge_ratio_gt_1p5_found,bridge_ratio_gt_1p5_cases,phase_lock_gt_0p50_found,phase_lock_gt_0p50_cases,phase_lock_gt_0p90_found,phase_lock_gt_0p90_cases,component_phase_candidate_count,component_phase_near_miss_count,controls_dead_under_coherent_growth,controls_mostly_clean_under_coherent_growth,max_coherent_control_leakage_score,linear_control_leakage_score,weak_nonlinearity_leakage_score,detuned_control_leakage_score,shuffled_control_leakage_score,off_resonance_control_leakage_score,best_phase_lock_case,best_phase_lock_variant,best_phase_lock_value,best_bridge_lock_case,best_bridge_lock_variant,best_bridge_lock_phase_lock,best_bridge_lock_bridge_ratio,best_mechanism_by_phase_lock,mechanism_phase_lock_scores,failed_convergence_cases,recommended_next_step,case_id,seed_case_id,circuit,role,control_kind,nonlinear_variant,execution_status,convergence_failure_reason,direct_8_drive_present,direct_12_drive_present,target_frequency_injection_present,promotion_category,sweep_focus,component_family,target_detuning,generated_detuning,k12_sign,k23_sign,coupling_strength_scale,source_q_scale,generated_q_scale,target_q_scale,trap_kind,limiter_loss_scale,drive_amplitude_scale,source_load_impedance_scale,solver_tolerance_profile,max_timestep_profile,netlist_path,source_frequency_hz,generated_frequency_hz,target_frequency_hz,nominal_target_frequency_hz,component_realism_score,spice_phase_lock_target,spice_phase_extraction_stable,spice_bridge_ratio,spice_spectral_purity_target,spice_generated_envelope_cv,spice_target_envelope_cv,spice_max_phase_jump,spice_near_slip_count,spice_target_rms_v,spice_generated_rms_v,spice_target_projection_power,spice_target_voltage_growth_ratio,spice_fft_peak_source_hz,spice_fft_peak_source_amp,spice_fft_peak_generated_hz,spice_fft_peak_generated_amp,spice_fft_peak_target_hz,spice_fft_peak_target_amp,phase_lock_generated,target_coherent_growth,target_coherent_late_amp,target_coherent_early_amp,target_band_growth,phase_lock_target,spectral_purity_target,generated_envelope_CV,target_envelope_CV,max_phase_jump,near_slip_count,bridge_ratio_vs_direct_4plus8_reference,source_fft_peak,generated_fft_peak,target_fft_peak,required_drive_voltage,peak_diode_current,peak_varactor_voltage,peak_inductor_current,component_stress_score,component_stress_label,passivity_flag
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p014,c018,p014_c018_vstack_target_detuning_tdm0p08_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,varactor,-0.08,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p014_c018_vstack_target_detuning_tdm0p08_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5364,0.54,0.8,0.015862574497636943,True,10.075460029331937,0.9870956397927243,0.5171268662602173,0.041650971797435626,2.7056636986409472,41.0,0.0009324459068123393,0.023284487093230413,8.582356038646554e-07,1.0018225259793185,0.1770900920260553,63.2769872175564,0.1770900920260553,11.365345728360216,0.53896984529669,0.49203330199074313,0.014995222399443762,1.1968262652698483,0.0013038922019166957,0.0010894582110651686,1.0018225259793185,0.015862574497636943,0.9870956397927243,0.5171268662602173,0.041650971797435626,2.7056636986409472,41.0,10.075460029331937,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.074858812512487e-09,0.1811883599674566,0.20938817392245596,0.20938817392245596,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p015,c008,p015_c008_bridge_target_detuning_tdm0p07_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,diode,-0.07,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p015_c008_bridge_target_detuning_tdm0p07_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5368499999999999,0.54,0.72,0.01717182754986805,True,24.410802283699397,0.9901657089297753,0.5168275567524325,0.041381141734131696,2.701192295417485,42.0,0.000983436968099915,0.023194667082872444,9.576370526290807e-07,1.3483172273289097,0.1770900920260553,63.71097026583321,0.1770900920260553,11.317218727582038,0.53896984529669,0.5148644362096141,0.014267253946035391,1.6544771979560167,0.001370017367705118,0.0008280666360332269,1.3483172273289097,0.01717182754986805,0.9901657089297753,0.5168275567524325,0.041381141734131696,2.701192295417485,42.0,24.410802283699397,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.147936547765945e-09,0.18170538339515221,0.21082651723120888,0.21082651723120888,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p016,c018,p016_c018_vstack_target_detuning_tdm0p07_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,varactor,-0.07,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p016_c018_vstack_target_detuning_tdm0p07_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5368499999999999,0.54,0.8,0.015694433730650093,True,10.57689399382495,0.9876267163275085,0.5173878916679266,0.041169971974998235,2.70807222282005,41.0,0.0009551101986485104,0.023284042900224726,9.009481430501683e-07,1.019796440654611,0.1770900920260553,63.27614977008361,0.1770900920260553,11.365143439110415,0.53896984529669,0.5037849602483501,0.015036779975568203,1.2154881026350617,0.0013362362388564797,0.0010993412736493657,1.019796440654611,0.015694433730650093,0.9876267163275085,0.5173878916679266,0.041169971974998235,2.70807222282005,41.0,10.57689399382495,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.07609814864098e-09,0.18119717914260564,0.20938565138549228,0.20938565138549228,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p017,c008,p017_c008_bridge_target_detuning_tdm0p06_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,diode,-0.06,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p017_c008_bridge_target_detuning_tdm0p06_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5373,0.54,0.72,0.017149892984111813,True,25.752883811504248,0.9905583764602284,0.5168172660188773,0.04152230650582739,2.698414337114599,42.0,0.0010099092287619881,0.023194831106261662,1.010286981285182e-06,1.377823694654187,0.1770900920260553,63.71063135771882,0.1770900920260553,11.317425483502245,0.53896984529669,0.5282344830699797,0.014295401974918276,1.6883299844596178,0.0014049042429391519,0.000832126572335217,1.377823694654187,0.017149892984111813,0.9905583764602284,0.5168172660188773,0.04152230650582739,2.698414337114599,42.0,25.752883811504248,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.147911980294199e-09,0.1817052105989562,0.21081599693908837,0.21081599693908837,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p018,c018,p018_c018_vstack_target_detuning_tdm0p06_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,varactor,-0.06,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p018_c018_vstack_target_detuning_tdm0p06_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5373,0.54,0.8,0.015423602828328291,True,11.104305668180498,0.9881569816094906,0.5174764988139455,0.04079585241507095,2.7111215034515226,41.0,0.0009783709605717913,0.023284350484890144,9.458734839783299e-07,1.038215516465028,0.1770900920260553,63.27613992407699,0.1770900920260553,11.365246846416827,0.53896984529669,0.5159395863992593,0.015028250383765382,1.2349178258441644,0.00137015417883575,0.0011095104064103543,1.038215516465028,0.015423602828328291,0.9881569816094906,0.5174764988139455,0.04079585241507095,2.7111215034515226,41.0,11.104305668180498,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.07488083130703e-09,0.18118851666969554,0.20938641319062218,0.20938641319062218,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p019,c008,p019_c008_bridge_target_detuning_tdm0p04_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,diode,-0.04,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p019_c008_bridge_target_detuning_tdm0p04_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5382,0.54,0.72,0.01678571658515862,True,28.81928254622141,0.9913868496755236,0.516836763984216,0.041343180479359254,2.7003450199729,42.0,0.0010678972044073063,0.02319424592782869,1.1305819643165659e-06,1.447118609711112,0.1770900920260553,63.71056366570753,0.1770900920260553,11.31692481082966,0.53896984529669,0.5579630923962926,0.014197435799090352,1.768360325458864,0.0014846252911532964,0.0008395490838486537,1.447118609711112,0.01678571658515862,0.9913868496755236,0.516836763984216,0.041343180479359254,2.7003450199729,42.0,28.81928254622141,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.1474304945211315e-09,0.1817018239143014,0.21082545274211129,0.21082545274211129,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p020,c018,p020_c018_vstack_target_detuning_tdm0p04_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,target_detuning,varactor,-0.04,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p020_c018_vstack_target_detuning_tdm0p04_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.5382,0.54,0.8,0.014916473559710446,True,12.263663634520764,0.9891652250558521,0.5173857761225853,0.03987007707756891,2.7064806583717456,41.0,0.0010276530524067201,0.02328417623774998,1.0446285067207816e-06,1.0764656545743072,0.1770900920260553,63.27542582785321,0.1770900920260553,11.365048735481137,0.53896984529669,0.5408796865418725,0.014720869572461152,1.2752863853871887,0.0014391725973685262,0.0011285093402228865,1.0764656545743072,0.014916473559710446,0.9891652250558521,0.5173857761225853,0.03987007707756891,2.7064806583717456,41.0,12.263663634520764,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.0749522841268725e-09,0.1811890251776468,0.20938491975979254,0.20938491975979254,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p021,c008,p021_c008_bridge_generated_detuning_tdm0p09_gdm0p06_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,diode,-0.09,-0.06,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p021_c008_bridge_generated_detuning_tdm0p09_gdm0p06_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.3573,0.53595,0.54,0.72,0.018865342457972754,True,26.165979001775533,0.9900449598786781,0.51422753160943,0.041194498048267615,2.746052231179334,42.0,0.0010182407646267312,0.023975955655002257,1.026492727244249e-06,1.3274742320227417,0.1770900920260553,64.14473769205442,0.1770900920260553,11.700930403245515,0.53896984529669,0.5344917137176342,0.015390232781684983,1.6413949453812404,0.0014216147587482512,0.0008661015819188222,1.3274742320227417,0.018865342457972754,0.9900449598786781,0.51422753160943,0.041194498048267615,2.746052231179334,42.0,26.165979001775533,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.2994714197727835e-09,0.18275848750177753,0.21227182511635273,0.21227182511635273,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p022,c018,p022_c018_vstack_generated_detuning_tdm0p09_gdm0p06_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,varactor,-0.09,-0.06,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p022_c018_vstack_generated_detuning_tdm0p09_gdm0p06_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.3573,0.53595,0.54,0.8,0.01808881012942586,True,10.558396058071626,0.986695108540408,0.5147540874699479,0.042786727045456406,2.743360511425635,42.0,0.0009547250291734444,0.02407332812801883,8.993724743446913e-07,1.0157895900868714,0.1770900920260553,63.69694981628973,0.1770900920260553,11.752661680517852,0.53896984529669,0.5042157116085177,0.0161594967982714,1.2241245023729233,0.0013334126215733377,0.001089278597878372,1.0157895900868714,0.01808881012942586,0.986695108540408,0.5147540874699479,0.042786727045456406,2.743360511425635,42.0,10.558396058071626,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.221141585626602e-09,0.18221727961068873,0.21073859290536304,0.21073859290536304,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p023,c008,p023_c008_bridge_generated_detuning_tdm0p09_gdm0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,diode,-0.09,-0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p023_c008_bridge_generated_detuning_tdm0p09_gdm0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.35819999999999996,0.53595,0.54,0.72,0.018464170485774,True,25.202517811428347,0.9898779322537591,0.5147015571297179,0.041269485852418256,2.738225874067439,42.0,0.0009994028602326262,0.02381616897607938,9.88696094264976e-07,1.319546721206011,0.1770900920260553,64.05765045642416,0.1770900920260553,11.622450939894795,0.53896984529669,0.5245894034589333,0.015120524238820557,1.6299937587991344,0.001395174648200004,0.0008559386443466331,1.319546721206011,0.018464170485774,0.9898779322537591,0.5147015571297179,0.041269485852418256,2.738225874067439,42.0,25.202517811428347,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.268929070273639e-09,0.1825482519112363,0.21198237057456165,0.21198237057456165,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p024,c018,p024_c018_vstack_generated_detuning_tdm0p09_gdm0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,varactor,-0.09,-0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p024_c018_vstack_generated_detuning_tdm0p09_gdm0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.35819999999999996,0.53595,0.54,0.8,0.017799943909231872,True,10.330748091132463,0.9866333163268622,0.5150955246802152,0.04262582197301689,2.7339170717171015,42.0,0.000944406177043313,0.023911897496264514,8.799812416063537e-07,1.0093410382821786,0.1770900920260553,63.6121208926816,0.1770900920260553,11.673426422774398,0.53896984529669,0.4986772296546198,0.016026847520056866,1.2147184781557978,0.0013191987359362526,0.001086011911121232,1.0093410382821786,0.017799943909231872,0.9866333163268622,0.5150955246802152,0.04262582197301689,2.7339170717171015,42.0,10.330748091132463,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.193482376809984e-09,0.18202456901020847,0.21046837280807265,0.21046837280807265,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p025,c008,p025_c008_bridge_generated_detuning_tdm0p09_gdm0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,diode,-0.09,-0.02,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p025_c008_bridge_generated_detuning_tdm0p09_gdm0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.35910000000000003,0.53595,0.54,0.72,0.018167532627119932,True,24.29652023010177,0.9897132301993894,0.5152115313000766,0.04134224775028091,2.729563534271662,42.0,0.0009813564815068768,0.02365827504040949,9.53153761678471e-07,1.3122180771223289,0.1770900920260553,63.9708984581822,0.1770900920260553,11.544916176530178,0.53896984529669,0.5151870632049776,0.014949770921425472,1.6194752309605696,0.001370022858212442,0.0008459671577686506,1.3122180771223289,0.018167532627119932,0.9897132301993894,0.5152115313000766,0.04134224775028091,2.729563534271662,42.0,24.29652023010177,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.2380859674490916e-09,0.18233492048581343,0.21169266208930826,0.21169266208930826,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p026,c018,p026_c018_vstack_generated_detuning_tdm0p09_gdm0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,varactor,-0.09,-0.02,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p026_c018_vstack_generated_detuning_tdm0p09_gdm0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.35910000000000003,0.53595,0.54,0.8,0.01746341319647838,True,10.13527212713321,0.9865910109362653,0.5155913143948203,0.04258405118733916,2.7239447377948096,42.0,0.0009354486470484743,0.02375256878225344,8.633304453632516e-07,1.0035011633606084,0.1770900920260553,63.52703422462427,0.1770900920260553,11.595283219630865,0.53896984529669,0.4939547620730613,0.015841941472424452,1.2062313932993347,0.00130687553015347,0.001083436840902349,1.0035011633606084,0.01746341319647838,0.9865910109362653,0.5155913143948203,0.04258405118733916,2.7239447377948096,42.0,10.13527212713321,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.162581998480631e-09,0.1818082719562102,0.21019334365103964,0.21019334365103964,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p027,c008,p027_c008_bridge_generated_detuning_tdm0p09_gd0p0_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,diode,-0.09,0.0,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p027_c008_bridge_generated_detuning_tdm0p09_gd0p0_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36,0.53595,0.54,0.72,0.01779858612514447,True,23.429943442704484,0.9895647353888267,0.5157252496200448,0.04137794108459528,2.722301770903698,42.0,0.0009637690137501411,0.02350155451642968,9.191579089033221e-07,1.304396327802755,0.1770900920260553,63.88468478809862,0.1770900920260553,11.467953781318242,0.53896984529669,0.5058678683438242,0.014664349908377842,1.6082988613422544,0.0013451074029199135,0.0008363541349505858,1.304396327802755,0.01779858612514447,0.9895647353888267,0.5157252496200448,0.04137794108459528,2.722301770903698,42.0,23.429943442704484,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.20824170542332e-09,0.18212750714601456,0.21140219061089532,0.21140219061089532,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p028,c018,p028_c018_vstack_generated_detuning_tdm0p09_gd0p0_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,varactor,-0.09,0.0,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p028_c018_vstack_generated_detuning_tdm0p09_gd0p0_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36,0.53595,0.54,0.8,0.017065838152592324,True,9.948893113840667,0.9865678208187626,0.516187165348408,0.04243253029580275,2.7133564117226143,42.0,0.0009268185788478061,0.023594691475893992,8.474545345308774e-07,0.9974759257193067,0.1770900920260553,63.4430973308408,0.1770900920260553,11.517821143876565,0.53896984529669,0.48931798436506146,0.015559348177746634,1.1974818221275934,0.0012948197609364063,0.0010812855251830632,0.9974759257193067,0.017065838152592324,0.9865678208187626,0.516187165348408,0.04243253029580275,2.7133564117226143,42.0,9.948893113840667,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.1320188688762195e-09,0.18159328319050042,0.20992145023662886,0.20992145023662886,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p029,c008,p029_c008_bridge_generated_detuning_tdm0p09_gd0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,diode,-0.09,0.02,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p029_c008_bridge_generated_detuning_tdm0p09_gd0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36089999999999994,0.53595,0.54,0.72,0.017602409738319055,True,22.61952839242312,0.9894051352389989,0.5162817186178676,0.04143569556853726,2.712702479403845,42.0,0.0009470308725740352,0.023347241846905547,8.873652840179068e-07,1.29689828590575,0.1770900920260553,63.79741141940663,0.1770900920260553,11.392141703865097,0.53896984529669,0.4970143254422902,0.014557731203560877,1.5973613206310115,0.0013217537581107228,0.0008274607260357259,1.29689828590575,0.017602409738319055,0.9894051352389989,0.5162817186178676,0.04143569556853726,2.712702479403845,42.0,22.61952839242312,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.177159645625567e-09,0.1819104455113839,0.21111968885266924,0.21111968885266924,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p030,c018,p030_c018_vstack_generated_detuning_tdm0p09_gd0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,varactor,-0.09,0.02,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p030_c018_vstack_generated_detuning_tdm0p09_gd0p02_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36089999999999994,0.53595,0.54,0.8,0.01663958687674908,True,9.78462005627732,0.9865628604723837,0.5166958537575134,0.04227969908056458,2.7140002435100286,42.0,0.0009191373691123736,0.02343811464064569,8.334616263811618e-07,0.9918023679087422,0.1770900920260553,63.360029802561584,0.1770900920260553,11.440890510206414,0.53896984529669,0.48523444940873384,0.015307537731915392,1.1891329335835576,0.0012841083206188621,0.0010798694446625809,0.9918023679087422,0.01663958687674908,0.9865628604723837,0.5166958537575134,0.04227969908056458,2.7140002435100286,42.0,9.78462005627732,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.104787198271912e-09,0.1814008386559929,0.20965629320763485,0.20965629320763485,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p031,c008,p031_c008_bridge_generated_detuning_tdm0p09_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,diode_bridge_mixer,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,diode,-0.09,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p031_c008_bridge_generated_detuning_tdm0p09_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.53595,0.54,0.72,0.017147516441715582,True,21.846856262788034,0.9892298043443402,0.5166657162334807,0.041517554297917515,2.6995610580071485,42.0,0.0009307977470327332,0.023194483352385133,8.570533158870403e-07,1.289372696248217,0.1770900920260553,63.712045693117155,0.1770900920260553,11.317049414467073,0.53896984529669,0.4885937764884908,0.014165145161244124,1.5865884502481442,0.001299225486687428,0.0008188799600074157,1.289372696248217,0.017147516441715582,0.9892298043443402,0.5166657162334807,0.041517554297917515,2.6995610580071485,42.0,21.846856262788034,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.147728065777849e-09,0.18170391700800897,0.21082946900931257,0.21082946900931257,plausible,True
component_phase_lock,,,,,,,,,,,,,,,0.0,0.5668212777186143,0.5638134620404281,0.0,0.0,,,,,,,,,,,,p032,c018,p032_c018_vstack_generated_detuning_tdm0p09_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0,discovery,,back_to_back_varactor_stack,ran_successfully,,False,False,False,reject_due_to_phase_incoherence,generated_detuning,varactor,-0.09,0.04,1,1,1.0,1.0,1.0,1.0,none,2.0,1.5,100.0,default,1.0,runs\spice_412_component_phase_lock\p032_c018_vstack_generated_detuning_tdm0p09_gd0p04_k11_cs1p0_q1p0-1p0-1p0_trnone_l2p0.cir,0.18,0.36179999999999995,0.53595,0.54,0.8,0.016317485373159437,True,9.631676820947964,0.9865556085991758,0.5173029806595542,0.0420757935048273,2.706237513936472,42.0,0.0009119289173019678,0.023284173180229892,8.204338013937397e-07,0.9870377050257199,0.1770900920260553,63.27751330385715,0.1770900920260553,11.365231733926562,0.53896984529669,0.4812921570997423,0.015087851972120639,1.181894273043162,0.0012742588458854013,0.001078149606905546,0.9870377050257199,0.016317485373159437,0.9865556085991758,0.5173029806595542,0.0420757935048273,2.706237513936472,42.0,9.631676820947964,0.1770900920260553,0.1770900920260553,0.53896984529669,0.09284038347027229,6.074775441950437e-09,0.18118776663501066,0.2093900716103437,0.2093900716103437,plausible,True
