 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 3.19466621e-08  3.19466621e-08  5.88199012e-02  1.51535815e-01  2.25213515e-01  1.66249249e-08  6.44079264e-08  1.40857677e-07
 3.19467039e-08  3.19467039e-08  6.29403092e-02  1.62152814e-01  2.40993242e-01  1.67240954e-08  6.48955087e-08  1.41982557e-07
 3.19467430e-08  3.19467430e-08  6.73493099e-02  1.73513809e-01  2.57878888e-01  1.68232683e-08  6.53831082e-08  1.43107479e-07
 3.19467795e-08  3.19467795e-08  7.20671052e-02  1.85670970e-01  2.75948028e-01  1.69224439e-08  6.58707272e-08  1.44232450e-07
 3.19468136e-08  3.19468136e-08  7.71153092e-02  1.98680128e-01  2.95283698e-01  1.70216225e-08  6.63583687e-08  1.45357477e-07
 3.19468455e-08  3.19468455e-08  8.25170455e-02  2.12601042e-01  3.15974777e-01  1.71208045e-08  6.68460358e-08  1.46482568e-07
 3.19468753e-08  3.19468753e-08  8.82970525e-02  2.27497670e-01  3.38116403e-01  1.72199906e-08  6.73337323e-08  1.47607733e-07
 3.19469032e-08  3.19469032e-08  9.44817955e-02  2.43438472e-01  3.61810423e-01  1.73191812e-08  6.78214624e-08  1.48732981e-07
 3.19469292e-08  3.19469292e-08  1.01099585e-01  2.60496726e-01  3.87165868e-01  1.74183770e-08  6.83092309e-08  1.49858326e-07
 3.19469535e-08  3.19469535e-08  1.08180707e-01  2.78750873e-01  4.14299471e-01  1.75175789e-08  6.87970435e-08  1.50983780e-07
 3.19469763e-08  3.19469763e-08  1.15757555e-01  2.98284883e-01  4.43336216e-01  1.76167875e-08  6.92849065e-08  1.52109360e-07
 3.19469975e-08  3.19469975e-08  1.23864778e-01  3.19188652e-01  4.74409939e-01  1.77160040e-08  6.97728271e-08  1.53235084e-07
 3.19470174e-08  3.19470174e-08  1.32539435e-01  3.41558427e-01  5.07663964e-01  1.78152295e-08  7.02608138e-08  1.54360972e-07
 3.19470359e-08  3.19470359e-08  1.41821160e-01  3.65497259e-01  5.43251796e-01  1.79144653e-08  7.07488760e-08  1.55487049e-07
 3.19470533e-08  3.19470533e-08  1.51752334e-01  3.91115502e-01  5.81337867e-01  1.80137128e-08  7.12370248e-08  1.56613342e-07
 3.19470695e-08  3.19470695e-08  1.62378278e-01  4.18531334e-01  6.22098339e-01  1.81129737e-08  7.17252726e-08  1.57739882e-07
 3.19470847e-08  3.19470847e-08  1.73747447e-01  4.47871331e-01  6.65721972e-01  1.82122501e-08  7.22136339e-08  1.58866704e-07
 3.19470988e-08  3.19470988e-08  1.85911641e-01  4.79271083e-01  7.12411063e-01  1.83115441e-08  7.27021250e-08  1.59993851e-07
 3.19471121e-08  3.19471121e-08  1.98926228e-01  5.12875851e-01  7.62382466e-01  1.84108584e-08  7.31907649e-08  1.61121368e-07
 3.19471245e-08  3.19471245e-08  2.12850385e-01  5.48841292e-01  8.15868698e-01  1.85101957e-08  7.36795749e-08  1.62249310e-07
 3.19471360e-08  3.19471360e-08  2.27747340e-01  5.87334228e-01  8.73119142e-01  1.86095595e-08  7.41685797e-08  1.63377738e-07
 3.19471469e-08  3.19471469e-08  2.43684647e-01  6.28533492e-01  9.34401357e-01  1.87089536e-08  7.46578075e-08  1.64506722e-07
 3.19471570e-08  3.19471570e-08  2.60734454e-01  6.72630842e-01  1.00000251e+00  1.88083824e-08  7.51472906e-08  1.65636342e-07
 3.19471664e-08  3.19471664e-08  2.78973804e-01  7.19831950e-01  1.07023094e+00  1.89078509e-08  7.56370658e-08  1.66766692e-07
 3.19471753e-08  3.19471753e-08  2.98484939e-01  7.70357484e-01  1.14541788e+00  1.90073647e-08  7.61271755e-08  1.67897876e-07
 3.19471835e-08  3.19471835e-08  3.19355618e-01  8.24444293e-01  1.22591935e+00  1.91069305e-08  7.66176679e-08  1.69030016e-07
 3.19471913e-08  3.19471913e-08  3.41679455e-01  8.82346693e-01  1.31211824e+00  1.92065557e-08  7.71085984e-08  1.70163249e-07
 3.19471985e-08  3.19471985e-08  3.65556264e-01  9.44337888e-01  1.40442663e+00  1.93062489e-08  7.76000301e-08  1.71297733e-07
 3.19472053e-08  3.19472053e-08  3.91092415e-01  1.01071152e+00  1.50328833e+00  1.94060199e-08  7.80920354e-08  1.72433649e-07
 3.19472116e-08  3.19472116e-08  4.18401202e-01  1.08178340e+00  1.60918179e+00  1.95058798e-08  7.85846969e-08  1.73571205e-07
 3.19472175e-08  3.19472175e-08  4.47603213e-01  1.15789338e+00  1.72262325e+00  1.96058414e-08  7.90781093e-08  1.74710637e-07
 3.19472231e-08  3.19472231e-08  4.78826709e-01  1.23940748e+00  1.84417035e+00  1.97059192e-08  7.95723806e-08  1.75852215e-07
 3.19472283e-08  3.19472283e-08  5.12207997e-01  1.32672019e+00  1.97442621e+00  1.98061299e-08  8.00676342e-08  1.76996249e-07
 3.19472331e-08  3.19472331e-08  5.47891803e-01  1.42025712e+00  2.11404393e+00  1.99064925e-08  8.05640111e-08  1.78143094e-07
 3.19472377e-08  3.19472377e-08  5.86031630e-01  1.52047784e+00  2.26373188e+00  2.00070286e-08  8.10616725e-08  1.79293152e-07
 3.19472420e-08  3.19472420e-08  6.26790103e-01  1.62787918e+00  2.42425951e+00  2.01077627e-08  8.15608023e-08  1.80446888e-07
 3.19472459e-08  3.19472459e-08  6.70339288e-01  1.74299888e+00  2.59646418e+00  2.02087230e-08  8.20616101e-08  1.81604828e-07
 3.19472497e-08  3.19472497e-08  7.16860980e-01  1.86641965e+00  2.78125883e+00  2.03099414e-08  8.25643355e-08  1.82767576e-07
 3.19472532e-08  3.19472532e-08  7.66546950e-01  1.99877382e+00  2.97964090e+00  2.04114542e-08  8.30692511e-08  1.83935821e-07
 3.19472565e-08  3.19472565e-08  8.19599147e-01  2.14074853e+00  3.19270254e+00  2.05133027e-08  8.35766678e-08  1.85110349e-07
 3.19472596e-08  3.19472596e-08  8.76229845e-01  2.29309156e+00  3.42164236e+00  2.06155336e-08  8.40869396e-08  1.86292057e-07
 3.19472625e-08  3.19472625e-08  9.36661735e-01  2.45661798e+00  3.66777905e+00  2.07182000e-08  8.46004691e-08  1.87481967e-07
 3.19472652e-08  3.19472652e-08  1.00112796e+00  2.63221751e+00  3.93256708e+00  2.08213620e-08  8.51177140e-08  1.88681247e-07
 3.19472678e-08  3.19472678e-08  1.06987207e+00  2.82086286e+00  4.21761485e+00  2.09250876e-08  8.56391945e-08  1.89891224e-07
 3.19472702e-08  3.19472702e-08  1.14314803e+00  3.02361898e+00  4.52470564e+00  2.10294535e-08  8.61655006e-08  1.91113412e-07
 3.19472725e-08  3.19472725e-08  1.22122008e+00  3.24165340e+00  4.85582176e+00  2.11345462e-08  8.66973014e-08  1.92349534e-07
 3.19472747e-08  3.19472747e-08  1.30436275e+00  3.47624761e+00  5.21317239e+00  2.12404633e-08  8.72353543e-08  1.93601549e-07
 3.19472767e-08  3.19472767e-08  1.39286089e+00  3.72880940e+00  5.59922539e+00  2.13473142e-08  8.77805161e-08  1.94871684e-07
 3.19472786e-08  3.19472786e-08  1.48700991e+00  4.00088630e+00  6.01674372e+00  2.14552220e-08  8.83337544e-08  1.96162471e-07
 3.19472805e-08  3.19472805e-08  1.58711623e+00  4.29417958e+00  6.46882656e+00  2.15643242e-08  8.88961603e-08  1.97476781e-07
 3.19472822e-08  3.19472822e-08  1.69349808e+00  4.61055869e+00  6.95895536e+00  2.16747746e-08  8.94689617e-08  1.98817873e-07
 3.19472838e-08  3.19472838e-08  1.80648666e+00  4.95207512e+00  7.49104425e+00  2.17867446e-08  9.00535368e-08  2.00189436e-07
 3.19472854e-08  3.19472854e-08  1.92642749e+00  5.32097422e+00  8.06949330e+00  2.19004240e-08  9.06514274e-08  2.01595638e-07
 3.19472869e-08  3.19472869e-08  2.05368173e+00  5.71970220e+00  8.69924067e+00  2.20160217e-08  9.12643479e-08  2.03041170e-07
 3.19472883e-08  3.19472883e-08  2.18862620e+00  6.15090267e+00  9.38580478e+00  2.21337646e-08  9.18941870e-08  2.04531269e-07
 3.19472897e-08  3.19472897e-08  2.33164989e+00  6.61739137e+00  1.01352970e+01  2.22538932e-08  9.25429891e-08  2.06071712e-07
 3.19472910e-08  3.19472910e-08  2.48314162e+00  7.12208619e+00  1.09543632e+01  2.23766499e-08  9.32128931e-08  2.07668691e-07
 3.19472923e-08  3.19472923e-08  2.64345775e+00  7.66784327e+00  1.18499614e+01  2.25022519e-08  9.39059781e-08  2.09328484e-07
 3.19472935e-08  3.19472935e-08  2.81284595e+00  8.25709590e+00  1.28287788e+01  2.26308311e-08  9.46239102e-08  2.11056613e-07
 3.19472946e-08  3.19472946e-08  2.99127689e+00  8.89108303e+00  1.38958681e+01  2.27623076e-08  9.53671719e-08  2.12855967e-07
 3.19472957e-08  3.19472957e-08  3.17810060e+00  9.56828923e+00  1.50517298e+01  2.28961363e-08  9.61334944e-08  2.14722873e-07
 3.19472968e-08  3.19472968e-08  3.36753199e+00  1.02676086e+01  1.62625965e+01  2.30283271e-08  9.69002431e-08  2.16603442e-07
 3.19472975e-08  3.19472975e-08  3.51455650e+00  1.08153854e+01  1.72221123e+01  2.31281939e-08  9.74858065e-08  2.18048284e-07
 3.19472979e-08  3.19472979e-08  3.59553719e+00  1.10816679e+01  1.76754402e+01  2.31731048e-08  9.77503155e-08  2.18702961e-07
 3.19472983e-08  3.19472983e-08  3.71094046e+00  1.14526858e+01  1.83032298e+01  2.32334458e-08  9.81063110e-08  2.19585719e-07
 3.19472987e-08  3.19472987e-08  3.84747985e+00  1.18873714e+01  1.90362807e+01  2.33014368e-08  9.85079905e-08  2.20583794e-07
 3.19472989e-08  3.19472989e-08  3.83506091e+00  1.19504479e+01  1.91823650e+01  2.33168591e-08  9.85998284e-08  2.20812643e-07
 3.19472990e-08  3.19472990e-08  3.81712855e+00  1.20127339e+01  1.93352285e+01  2.33332612e-08  9.86982432e-08  2.21058412e-07
 3.19472991e-08  3.19472991e-08  3.79728376e+00  1.20767225e+01  1.94964971e+01  2.33506587e-08  9.88036425e-08  2.21322343e-07
 3.19472992e-08  3.19472992e-08  3.77454074e+00  1.21515957e+01  1.96881286e+01  2.33713684e-08  9.89305259e-08  2.21641110e-07
 3.19472995e-08  3.19472995e-08  3.74002538e+00  1.22751849e+01  2.00090191e+01  2.34060681e-08  9.91465158e-08  2.22186378e-07
 3.19472995e-08  3.19472995e-08  3.77524562e+00  1.23186100e+01  2.00839620e+01  2.34133569e-08  9.91920391e-08  2.22301618e-07
 3.19472996e-08  3.19472996e-08  3.82333854e+00  1.23734151e+01  2.01752520e+01  2.34221033e-08  9.92463903e-08  2.22439256e-07
 3.19472996e-08  3.19472996e-08  3.87438321e+00  1.24303807e+01  2.02687467e+01  2.34309771e-08  9.93011071e-08  2.22577842e-07
 3.19472997e-08  3.19472997e-08  3.94444803e+00  1.25084956e+01  2.03959507e+01  2.34429513e-08  9.93742022e-08  2.22762987e-07
 3.19472998e-08  3.19472998e-08  4.05974850e+00  1.26380374e+01  2.06052911e+01  2.34624377e-08  9.94913435e-08  2.23059689e-07
 3.19472999e-08  3.19472999e-08  4.01518067e+00  1.26464955e+01  2.06336837e+01  2.34656577e-08  9.95107466e-08  2.23108863e-07
 3.19472999e-08  3.19472999e-08  3.96079166e+00  1.26541649e+01  2.06639489e+01  2.34691767e-08  9.95321591e-08  2.23163164e-07
 3.19472999e-08  3.19472999e-08  3.90209111e+00  1.26613713e+01  2.06954694e+01  2.34728938e-08  9.95550903e-08  2.23221365e-07
 3.19472999e-08  3.19472999e-08  3.83930575e+00  1.26684378e+01  2.07290808e+01  2.34769007e-08  9.95802054e-08  2.23285172e-07
 3.19473000e-08  3.19473000e-08  3.73281943e+00  1.26793125e+01  2.07868337e+01  2.34838793e-08  9.96249645e-08  2.23399054e-07
 3.19473001e-08  3.19473001e-08  3.57619703e+00  1.26927038e+01  2.08740637e+01  2.34946557e-08  9.96966593e-08  2.23581931e-07
 3.19473001e-08  3.19473001e-08  3.61693134e+00  1.27037567e+01  2.08910537e+01  2.34962694e-08  9.97075147e-08  2.23609657e-07
 3.19473001e-08  3.19473001e-08  3.67684178e+00  1.27190209e+01  2.09133712e+01  2.34983429e-08  9.97213373e-08  2.23644964e-07
 3.19473001e-08  3.19473001e-08  3.73718852e+00  1.27340208e+01  2.09348775e+01  2.35003199e-08  9.97343355e-08  2.23678161e-07
 3.19473001e-08  3.19473001e-08  3.81929926e+00  1.27541774e+01  2.09635382e+01  2.35029379e-08  9.97512495e-08  2.23721354e-07
 3.19473001e-08  3.19473001e-08  3.95663706e+00  1.27874525e+01  2.10105222e+01  2.35071990e-08  9.97780466e-08  2.23789766e-07
 3.19473002e-08  3.19473002e-08  4.26148784e+00  1.28595911e+01  2.11112283e+01  2.35162190e-08  9.98318612e-08  2.23927076e-07
 3.19473002e-08  3.19473002e-08  4.21195488e+00  1.28649472e+01  2.11222108e+01  2.35172330e-08  9.98377959e-08  2.23942214e-07
 3.19473002e-08  3.19473002e-08  4.14642414e+00  1.28711527e+01  2.11354652e+01  2.35184612e-08  9.98450520e-08  2.23960725e-07
 3.19473002e-08  3.19473002e-08  4.07194364e+00  1.28778764e+01  2.11502307e+01  2.35198339e-08  9.98532912e-08  2.23981746e-07
 3.19473002e-08  3.19473002e-08  4.00014252e+00  1.28842335e+01  2.11645184e+01  2.35211667e-08  9.98614359e-08  2.24002529e-07
 3.19473002e-08  3.19473002e-08  3.86466177e+00  1.28961009e+01  2.11920085e+01  2.35237435e-08  9.98776123e-08  2.24043818e-07
 3.19473002e-08  3.19473002e-08  3.89366638e+00  1.28988591e+01  2.11968231e+01  2.35241810e-08  9.98803846e-08  2.24050895e-07
 3.19473003e-08  3.19473003e-08  3.93720996e+00  1.29024781e+01  2.12029785e+01  2.35247379e-08  9.98838921e-08  2.24059850e-07
 3.19473003e-08  3.19473003e-08  3.98278032e+00  1.29060946e+01  2.12090499e+01  2.35252856e-08  9.98873070e-08  2.24068568e-07
 3.19473003e-08  3.19473003e-08  4.04528531e+00  1.29109742e+01  2.12171716e+01  2.35260162e-08  9.98918037e-08  2.24080048e-07
 3.19473003e-08  3.19473003e-08  4.14872467e+00  1.29189694e+01  2.12303443e+01  2.35271969e-08  9.98989244e-08  2.24098228e-07
 3.19473003e-08  3.19473003e-08  4.05906849e+00  1.29181042e+01  2.12308232e+01  2.35273441e-08  9.98998206e-08  2.24100516e-07
 3.19473003e-08  3.19473003e-08  3.96258341e+00  1.29170488e+01  2.12311931e+01  2.35274926e-08  9.99007394e-08  2.24102862e-07
 3.19473003e-08  3.19473003e-08  3.85583160e+00  1.29157627e+01  2.12315272e+01  2.35276563e-08  9.99017768e-08  2.24105511e-07
 3.19473003e-08  3.19473003e-08  3.76211973e+00  1.29145295e+01  2.12317733e+01  2.35278023e-08  9.99027255e-08  2.24107934e-07
 3.19473003e-08  3.19473003e-08  3.58695466e+00  1.29119458e+01  2.12321254e+01  2.35280838e-08  9.99046225e-08  2.24112779e-07
 3.19473003e-08  3.19473003e-08  3.35880443e+00  1.29079566e+01  2.12323417e+01  2.35284702e-08  9.99073781e-08  2.24119819e-07
 3.19473003e-08  3.19473003e-08  3.14884758e+00  1.29035238e+01  2.12322339e+01  2.35288487e-08  9.99102603e-08  2.24127184e-07
 3.19473003e-08  3.19473003e-08  3.18484480e+00  1.29041242e+01  2.12328010e+01  2.35288983e-08  9.99106466e-08  2.24128172e-07
 3.19473003e-08  3.19473003e-08  3.23300769e+00  1.29049278e+01  2.12335135e+01  2.35289561e-08  9.99110919e-08  2.24129310e-07
 3.19473003e-08  3.19473003e-08  3.29217881e+00  1.29058999e+01  2.12343625e+01  2.35290231e-08  9.99116012e-08  2.24130611e-07
 3.19473003e-08  3.19473003e-08  3.35710805e+00  1.29069433e+01  2.12352732e+01  2.35290944e-08  9.99121328e-08  2.24131970e-07
 3.19473003e-08  3.19473003e-08  3.49517420e+00  1.29090785e+01  2.12371503e+01  2.35292409e-08  9.99131925e-08  2.24134678e-07
 3.19473003e-08  3.19473003e-08  3.45204149e+00  1.29089791e+01  2.12373203e+01  2.35292617e-08  9.99133421e-08  2.24135060e-07
 3.19473003e-08  3.19473003e-08  3.39798091e+00  1.29088255e+01  2.12375032e+01  2.35292853e-08  9.99135137e-08  2.24135499e-07
 3.19473003e-08  3.19473003e-08  3.34005600e+00  1.29086443e+01  2.12376897e+01  2.35293101e-08  9.99136963e-08  2.24135965e-07
 3.19473003e-08  3.19473003e-08  3.27961842e+00  1.29084413e+01  2.12378815e+01  2.35293361e-08  9.99138910e-08  2.24136463e-07
 3.19473003e-08  3.19473003e-08  3.17521923e+00  1.29080596e+01  2.12382125e+01  2.35293818e-08  9.99142431e-08  2.24137363e-07
 3.19473003e-08  3.19473003e-08  3.02437583e+00  1.29074337e+01  2.12386919e+01  2.35294504e-08  9.99147928e-08  2.24138768e-07
