 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 3.04418415e-02  3.04418415e-02  8.43082660e-08  4.34027482e-14 -2.70119918e-16  8.24222536e-10 -7.06740808e-12  4.39781953e-14
 3.17949417e-02  3.17949417e-02  9.60521981e-08  5.39231865e-14 -3.35583425e-16  9.80659783e-10 -8.40855476e-12  5.23214031e-14
 3.32085251e-02  3.32085251e-02  1.09435754e-07  6.69999324e-14 -4.16949802e-16  1.16685659e-09 -1.00047655e-11  6.22506964e-14
 3.46845900e-02  3.46845900e-02  1.24680506e-07  8.32465269e-14 -5.18034615e-16  1.38836840e-09 -1.19036367e-11  7.40618580e-14
 3.62265037e-02  3.62265037e-02  1.42052005e-07  1.03439415e-13 -6.43666113e-16  1.65199614e-09 -1.41634314e-11  8.81169145e-14
 3.78367173e-02  3.78367173e-02  1.61840896e-07  1.28529753e-13 -7.99758352e-16  1.96565254e-09 -1.68519298e-11  1.04836950e-13
 3.95186772e-02  3.95186772e-02  1.84389114e-07  1.59713302e-13 -9.93745510e-16  2.33892443e-09 -2.00512453e-11  1.24732014e-13
 4.12752465e-02  4.12752465e-02  2.10076446e-07  1.98462652e-13 -1.23478174e-15  2.78305833e-09 -2.38576956e-11  1.48400261e-13
 4.31100295e-02  4.31100295e-02  2.39344485e-07  2.46621344e-13 -1.53432576e-15  3.31159105e-09 -2.83872000e-11  1.76561437e-13
 4.50262814e-02  4.50262814e-02  2.72688298e-07  3.06467349e-13 -1.90653455e-15  3.94048638e-09 -3.37764431e-11  2.10064019e-13
 4.70278275e-02  4.70278275e-02  3.10679251e-07  3.80844905e-13 -2.36908174e-15  4.68887938e-09 -4.01892403e-11  2.49924665e-13
 4.91183116e-02  4.91183116e-02  3.53961702e-07  4.73276005e-13 -2.94384882e-15  5.57941107e-09 -4.78193933e-11  2.97345798e-13
 5.13018340e-02  5.13018340e-02  4.03275819e-07  5.88150788e-13 -3.65810630e-15  6.63914907e-09 -5.68985581e-11  3.53764306e-13
 5.35824352e-02  5.35824352e-02  4.59459467e-07  7.30912909e-13 -4.54566240e-15  7.90018844e-09 -6.77013704e-11  4.20883123e-13
 5.59645402e-02  5.59645402e-02  5.23472231e-07  9.08340697e-13 -5.64860593e-15  9.40083579e-09 -8.05555587e-11  5.00733718e-13
 5.84526039e-02  5.84526039e-02  5.96402944e-07  1.12884640e-12 -7.01915962e-15  1.11865744e-08 -9.58501728e-11  5.95726769e-13
 6.10514222e-02  6.10514222e-02  6.79496272e-07  1.40289788e-12 -8.72229171e-15  1.33116339e-08 -1.14048978e-10  7.08734788e-13
 6.37658906e-02  6.37658906e-02  7.74166671e-07  1.74349354e-12 -1.08386551e-14  1.58404600e-08 -1.35702980e-10  8.43169133e-13
