 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 1.15917841e-04  1.15917841e-04  6.68438528e-04  1.88463499e-06  7.21610441e-09  1.49083127e-06 -7.97550712e-10  5.17576067e-11
 1.21110635e-04  1.21110635e-04  7.61268452e-04  2.14749051e-06  8.18876382e-09  1.77464713e-06 -9.44811543e-10  6.14545040e-11
 1.26537960e-04  1.26537960e-04  8.66914839e-04  2.44687367e-06  9.28827227e-09  2.11242785e-06 -1.11888877e-09  7.29478117e-11
 1.32216512e-04  1.32216512e-04  9.87257488e-04  2.78819113e-06  1.05314369e-08  2.51485592e-06 -1.32478672e-09  8.65791071e-11
 1.38154305e-04  1.38154305e-04  1.12423447e-03  3.17703662e-06  1.19348418e-08  2.99400189e-06 -1.56804709e-09  1.02728735e-10
 1.44367880e-04  1.44367880e-04  1.28023392e-03  3.62030764e-06  1.35186729e-08  3.56490742e-06 -1.85550315e-09  1.21866547e-10
 1.50868091e-04  1.50868091e-04  1.45780824e-03  4.12540098e-06  1.53035124e-08  4.24492340e-06 -2.19487259e-09  1.44525843e-10
 1.57672064e-04  1.57672064e-04  1.66001184e-03  4.70118046e-06  1.73134238e-08  5.05534370e-06 -2.59548941e-09  1.71353247e-10
 1.64793382e-04  1.64793382e-04  1.89018469e-03  5.35737177e-06  1.95733494e-08  6.02106513e-06 -3.06801803e-09  2.03091003e-10
 1.72250420e-04  1.72250420e-04  2.15225026e-03  6.10542316e-06  2.21115440e-08  7.17236347e-06 -3.62518260e-09  2.40627452e-10
 1.80059593e-04  1.80059593e-04  2.45056151e-03  6.95808208e-06  2.49574059e-08  8.54495983e-06 -4.28160847e-09  2.84988372e-10
 1.88241191e-04  1.88241191e-04  2.79017214e-03  7.93018849e-06  2.81432950e-08  1.01820685e-05 -5.05456779e-09  3.37389586e-10
 1.96814764e-04  1.96814764e-04  3.17674088e-03  9.03842515e-06  3.17026136e-08  1.21350042e-05 -5.96395348e-09  3.99238115e-10
 2.05803262e-04  2.05803262e-04  3.61678868e-03  1.03020834e-05  3.56709806e-08  1.44656920e-05 -7.03305526e-09  4.72188350e-10
 2.15229922e-04  2.15229922e-04  4.11766002e-03  1.17429891e-05  4.00843387e-08  1.72480285e-05 -8.28866400e-09  5.58153591e-10
 2.25121263e-04  2.25121263e-04  4.68777895e-03  1.33862836e-05  4.49793725e-08  2.05711407e-05 -9.76187810e-09  6.59366700e-10
 2.35505070e-04  2.35505070e-04  5.33666917e-03  1.52605397e-05  5.03913452e-08  2.45418424e-05 -1.14883145e-08  7.78401819e-10
 2.46412642e-04  2.46412642e-04  6.07522294e-03  1.73986088e-05  5.63535280e-08  2.92890923e-05 -1.35089106e-08  9.18239057e-10
 2.57877615e-04  2.57877615e-04  6.91578546e-03  1.98379570e-05  6.28943497e-08  3.49681003e-05 -1.58701657e-08  1.08229417e-09
 2.69937791e-04  2.69937791e-04  7.87245309e-03  2.26216441e-05  7.00354310e-08  4.17667179e-05 -1.86248228e-08  1.27448376e-09
 2.82634657e-04  2.82634657e-04  8.96123270e-03  2.57989356e-05  7.77874379e-08  4.99121324e-05 -2.18319447e-08  1.49925626e-09
 2.96015099e-04  2.96015099e-04  1.02003904e-02  2.94265073e-05  8.61460586e-08  5.96804414e-05 -2.55571781e-08  1.76164763e-09
 3.10131625e-04  3.10131625e-04  1.16107050e-02  3.35694325e-05  9.50856507e-08  7.14075953e-05 -2.98721958e-08  2.06729782e-09
 3.25044319e-04  3.25044319e-04  1.32158981e-02  3.83027632e-05  1.04552108e-07  8.55044340e-05 -3.48538304e-08  2.42247369e-09
 3.40821994e-04  3.40821994e-04  1.50430173e-02  4.37130779e-05  1.14452911e-07  1.02475031e-04 -4.05817811e-08  2.83403619e-09
 3.57544955e-04  3.57544955e-04  1.71230025e-02  4.99007178e-05  1.24645197e-07  1.22941693e-04 -4.71349218e-08  3.30938015e-09
 3.75307765e-04  3.75307765e-04  1.94912723e-02  5.69822825e-05  1.34919989e-07  1.47677294e-04 -5.45846184e-08  3.85627803e-09
 3.94224040e-04  3.94224040e-04  2.21885474e-02  6.50941232e-05  1.44982591e-07  1.77650221e-04 -6.29840059e-08  4.48262813e-09
 4.14432706e-04  4.14432706e-04  2.52618293e-02  7.43979422e-05  1.54431839e-07  2.14086409e-04 -7.23477526e-08  5.19601550e-09
 4.36093909e-04  4.36093909e-04  2.87634497e-02  8.50772382e-05  1.62711750e-07  2.58529015e-04 -8.26176450e-08  6.00248222e-09
 4.59455451e-04  4.59455451e-04  3.27613144e-02  9.73734688e-05  1.69093430e-07  3.13080557e-04 -9.36374349e-08  6.90731839e-09
 4.81972982e-04  4.81972982e-04  3.68098130e-02  1.09939610e-04  1.72394824e-07  3.72493414e-04 -1.03825185e-07  7.79876520e-09
 5.05170064e-04  5.05170064e-04  4.11526572e-02  1.23551344e-04  1.72560374e-07  4.41025216e-04 -1.13399267e-07  8.71859417e-09
 5.27753398e-04  5.27753398e-04  4.55180242e-02  1.37377205e-04  1.69345346e-07  5.15135033e-04 -1.21305468e-07  9.59649401e-09
 5.50997785e-04  5.50997785e-04  5.01167023e-02  1.52106595e-04  1.62410674e-07  5.99234233e-04 -1.27372723e-07  1.04605158e-08
 5.74123211e-04  5.74123211e-04  5.47585854e-02  1.67157283e-04  1.51811356e-07  6.90911780e-04 -1.30655786e-07  1.12581867e-08
 5.98054728e-04  5.98054728e-04  5.95859544e-02  1.83020663e-04  1.37009627e-07  7.94263685e-04 -1.30382742e-07  1.19945009e-08
 6.22299120e-04  6.22299120e-04  6.44489898e-02  1.99240704e-04  1.18206937e-07  9.07739725e-04 -1.25441561e-07  1.26232388e-08
 6.47586026e-04  6.47586026e-04  6.94301933e-02  2.16134365e-04  9.48204471e-08  1.03536822e-03 -1.14302016e-07  1.31270978e-08
 6.73676267e-04  6.73676267e-04  7.44013130e-02  2.33317784e-04  6.71093653e-08  1.17669465e-03 -9.53209658e-08  1.34579457e-08
 7.01295339e-04  7.01295339e-04  7.93913311e-02  2.50953748e-04  3.44652537e-08  1.33647934e-03 -6.57265450e-08  1.35720606e-08
 7.30588877e-04  7.30588877e-04  8.42728535e-02  2.68675941e-04 -2.99709688e-09  1.51658850e-03 -2.23500398e-08  1.34017868e-08
 7.62758510e-04  7.62758510e-04  8.90087420e-02  2.86473880e-04 -4.62956735e-08  1.72566396e-03  4.08977072e-08  1.28453406e-08
 7.94242902e-04  7.94242902e-04  9.28697569e-02  3.01666261e-04 -8.96293082e-08  1.94005453e-03  1.19616970e-07  1.19123581e-08
 8.26521958e-04  8.26521958e-04  9.58819554e-02  3.14341481e-04 -1.33779731e-07  2.16773886e-03  2.18070532e-07  1.05536471e-08
 8.57928758e-04  8.57928758e-04  9.77514141e-02  3.23248842e-04 -1.75396067e-07  2.39454388e-03  3.30848281e-07  8.84909186e-09
 8.89826866e-04  8.89826866e-04  9.84377653e-02  3.28205244e-04 -2.15391633e-07  2.62742165e-03  4.61405958e-07  6.75156013e-09
 9.21283942e-04  9.21283942e-04  9.77890448e-02  3.28455654e-04 -2.51906425e-07  2.85654015e-03  6.03951864e-07  4.35102049e-09
 9.46850066e-04  9.46850066e-04  9.62151332e-02  3.24900940e-04 -2.79118898e-07  3.04025207e-03  7.28081711e-07  2.18111876e-09
 9.68253886e-04  9.68253886e-04  9.41304838e-02  3.19116949e-04 -3.00056452e-07  3.19091310e-03  8.36287014e-07  2.31085665e-10
 9.86806037e-04  9.86806037e-04  9.17312661e-02  3.11905839e-04 -3.16781281e-07  3.31821826e-03  9.32153563e-07 -1.54488680e-09
 1.00315054e-03  1.00315054e-03  8.91456278e-02  3.03786639e-04 -3.30395035e-07  3.42717567e-03  1.01740025e-06 -3.16643969e-09
 1.01708232e-03  1.01708232e-03  8.65835368e-02  2.95518809e-04 -3.41161611e-07  3.51724631e-03  1.09009309e-06 -4.58473013e-09
 1.03071325e-03  1.03071325e-03  8.37509643e-02  2.86200786e-04 -3.50946298e-07  3.60249888e-03  1.16075269e-06 -5.99936925e-09
 1.04478974e-03  1.04478974e-03  8.04817793e-02  2.75277808e-04 -3.60282228e-07  3.68717776e-03  1.23273781e-06 -7.48306276e-09
 1.05905765e-03  1.05905765e-03  7.68064745e-02  2.62841917e-04 -3.68947253e-07  3.76913702e-03  1.30416491e-06 -9.00532026e-09
 1.07695993e-03  1.07695993e-03  7.16734380e-02  2.45276748e-04 -3.78695541e-07  3.86581255e-03  1.39073940e-06 -1.09328368e-08
 1.09720537e-03  1.09720537e-03  6.51625321e-02  2.22785698e-04 -3.88179203e-07  3.96593480e-03  1.48336184e-06 -1.31237367e-08
 1.12073045e-03  1.12073045e-03  5.66501520e-02  1.93164934e-04 -3.97166710e-07  4.06851892e-03  1.58216057e-06 -1.56655663e-08
 1.14652572e-03  1.14652572e-03  4.61468797e-02  1.56451555e-04 -4.04500615e-07  4.16197250e-03  1.67733936e-06 -1.84230960e-08
 1.17493861e-03  1.17493861e-03  3.31744693e-02  1.11052984e-04 -4.09478670e-07  4.23913324e-03  1.76360300e-06 -2.13931081e-08
