 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 7.61536751e-01  7.61536751e-01  8.33222090e-04  2.29526713e-03  2.78667474e-06  2.04536622e-04  2.67145079e-03 -1.20648049e-05
 7.85969467e-01  7.85969467e-01  9.09154690e-04  2.43518574e-03  3.17975745e-06  2.31012304e-04  2.96578639e-03 -1.30556885e-05
 8.11606536e-01  8.11606536e-01  9.92902336e-04  2.57838907e-03  3.62926159e-06  2.61354346e-04  3.29287233e-03 -1.40851672e-05
 8.38593086e-01  8.38593086e-01  1.08554852e-03  2.72358583e-03  4.14372841e-06  2.96274591e-04  3.65667938e-03 -1.51413023e-05
 8.67113387e-01  8.67113387e-01  1.18843146e-03  2.86898264e-03  4.73323708e-06  3.36675214e-04  4.06185641e-03 -1.62061967e-05
 8.97408284e-01  8.97408284e-01  1.30324955e-03  3.01208437e-03  5.40983559e-06  3.83728417e-04  4.51396085e-03 -1.72534080e-05
 9.29805458e-01  9.29805458e-01  1.43224034e-03  3.14938243e-03  6.18823246e-06  4.39009444e-04  5.01985514e-03 -1.82438805e-05
 9.64774181e-01  9.64774181e-01  1.57850222e-03  3.27582130e-03  7.08698635e-06  5.04733735e-04  5.58842379e-03 -1.91190104e-05
 1.00303718e+00  1.00303718e+00  1.74664386e-03  3.38379601e-03  8.13086835e-06  5.84229007e-04  6.23205251e-03 -1.97876421e-05
 1.04583439e+00  1.04583439e+00  1.94430176e-03  3.46095606e-03  9.35638794e-06  6.83024780e-04  6.97016426e-03 -2.00977088e-05
 1.08631365e+00  1.08631365e+00  2.14007771e-03  3.48602667e-03  1.05513731e-05  7.86525286e-04  7.67685643e-03 -1.98903127e-05
 1.12686689e+00  1.12686689e+00  2.34422818e-03  3.45909156e-03  1.17577929e-05  9.00458601e-04  8.38277912e-03 -1.91212158e-05
 1.16490277e+00  1.16490277e+00  2.54242372e-03  3.38219808e-03  1.28713302e-05  1.01699586e-03  9.03310953e-03 -1.78309882e-05
 1.20280555e+00  1.20280555e+00  2.74577557e-03  3.25214505e-03  1.39336463e-05  1.14276208e-03  9.65950061e-03 -1.59485750e-05
 1.23878208e+00  1.23878208e+00  2.94360034e-03  3.07655234e-03  1.48696626e-05  1.27128893e-03  1.02244429e-02 -1.35760907e-05
 1.27557342e+00  1.27557342e+00  3.15008866e-03  2.84209223e-03  1.57218848e-05  1.41217435e-03  1.07620527e-02 -1.05344605e-05
 1.31079131e+00  1.31079131e+00  3.35106891e-03  2.56403931e-03  1.64069999e-05  1.55616167e-03  1.12290403e-02 -7.02748335e-06
 1.34667818e+00  1.34667818e+00  3.55851085e-03  2.22564024e-03  1.69399173e-05  1.71221909e-03  1.16468760e-02 -2.85391213e-06
 1.38151008e+00  1.38151008e+00  3.76171530e-03  1.84354913e-03  1.72650616e-05  1.87281056e-03  1.19868804e-02  1.76474028e-06
 1.41685057e+00  1.41685057e+00  3.96901582e-03  1.40197116e-03  1.73676206e-05  2.04501001e-03  1.22560993e-02  6.99748013e-06
 1.45149332e+00  1.45149332e+00  4.17258185e-03  9.17090868e-04  1.72135095e-05  2.22290848e-03  1.24367161e-02  1.26240622e-05
