 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 3.28308692e-07  3.28308692e-07  8.61780255e-03  5.82337491e-05 -1.15911793e-06  3.64876687e-05  5.93822059e-07  1.45253462e-09
 3.37105823e-07  3.37105823e-07  8.89968708e-03  5.34056173e-05 -1.31689920e-06  3.94733459e-05  6.11251548e-07  1.04416838e-10
 3.42872558e-07  3.42872558e-07  9.06832086e-03  4.97614218e-05 -1.41521628e-06  4.14802612e-05  6.20587718e-07 -8.52186300e-10
 3.47316170e-07  3.47316170e-07  9.18870247e-03  4.66928168e-05 -1.48749072e-06  4.30512279e-05  6.26538804e-07 -1.62588403e-09
 3.51124074e-07  3.51124074e-07  9.28478072e-03  4.38826400e-05 -1.54661871e-06  4.44130299e-05  6.30715067e-07 -2.31241794e-09
 3.54786331e-07  3.54786331e-07  9.37068299e-03  4.10231796e-05 -1.60075943e-06  4.57352062e-05  6.33882130e-07 -2.99165608e-09
 3.58703382e-07  3.58703382e-07  9.45517217e-03  3.77956499e-05 -1.65543453e-06  4.71617106e-05  6.36302726e-07 -3.73702722e-09
 3.63327730e-07  3.63327730e-07  9.54462527e-03  3.37624335e-05 -1.71531632e-06  4.88604725e-05  6.37812820e-07 -4.63950889e-09
 3.67679860e-07  3.67679860e-07  9.61820566e-03  2.97487958e-05 -1.76673116e-06  5.04720396e-05  6.37845031e-07 -5.50853704e-09
 3.73548244e-07  3.73548244e-07  9.70030369e-03  2.40088469e-05 -1.82786682e-06  5.26611800e-05  6.35648385e-07 -6.70504805e-09
 3.79284440e-07  3.79284440e-07  9.76067828e-03  1.80426196e-05 -1.87793943e-06  5.48149070e-05  6.30904280e-07 -7.89581045e-09
 3.86177050e-07  3.86177050e-07  9.80585984e-03  1.04247151e-05 -1.92458865e-06  5.74142907e-05  6.21638730e-07 -9.34382602e-09
 3.92998094e-07  3.92998094e-07  9.81973176e-03  2.42371004e-06 -1.95544192e-06  5.99914648e-05  6.08468419e-07 -1.07834731e-08
 4.00647152e-07  4.00647152e-07  9.79692295e-03 -7.06393978e-06 -1.97106034e-06  6.28764487e-05  5.88753722e-07 -1.23891926e-08
 4.08304574e-07  4.08304574e-07  9.73155473e-03 -1.70694862e-05 -1.96591850e-06  6.57473304e-05  5.63578219e-07 -1.39693312e-08
 4.16007488e-07  4.16007488e-07  9.62095572e-03 -2.76017433e-05 -1.93932273e-06  6.86047749e-05  5.32576661e-07 -1.55119088e-08
