 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 8.36943029e-01  8.36943029e-01  1.51926250e-03  5.59296881e-06  1.71564582e-08  4.25533543e-04  2.84562774e-06  3.04910404e-08
 8.79350707e-01  8.79350707e-01  1.73620994e-03  6.33830816e-06  1.88443594e-08  5.13447215e-04  3.39236068e-06  3.56769788e-08
 9.24650554e-01  9.24650554e-01  1.98511662e-03  7.17863646e-06  2.05884454e-08  6.20750332e-04  4.04553359e-06  4.16521719e-08
 9.71388757e-01  9.71388757e-01  2.25997872e-03  8.08846609e-06  2.22857600e-08  7.46980423e-04  4.79568430e-06  4.82359525e-08
 1.01898332e+00  1.01898332e+00  2.55794964e-03  9.05349584e-06  2.38658279e-08  8.92782869e-04  5.63963035e-06  5.53058427e-08
 1.06769549e+00  1.06769549e+00  2.88075642e-03  1.00740042e-05  2.52836324e-08  1.06112980e-03  6.58636005e-06  6.28306649e-08
 1.11742819e+00  1.11742819e+00  3.22758985e-03  1.11413899e-05  2.64774679e-08  1.25403988e-03  7.63738648e-06  7.06993151e-08
 1.16870215e+00  1.16870215e+00  3.60169840e-03  1.22584811e-05  2.73934103e-08  1.47625473e-03  8.80638198e-06  7.88670419e-08
 1.22164678e+00  1.22164678e+00  4.00341108e-03  1.34175424e-05  2.79575025e-08  1.73160233e-03  1.00982096e-05  8.71889440e-08
 1.27694759e+00  1.27694759e+00  4.43692275e-03  1.46197489e-05  2.80875169e-08  2.02739415e-03  1.15301582e-05  9.55532014e-08
 1.33515181e+00  1.33515181e+00  4.90494946e-03  1.58583096e-05  2.76755128e-08  2.37170744e-03  1.31150229e-05  1.03745354e-07
 1.39270955e+00  1.39270955e+00  5.37560348e-03  1.70379148e-05  2.66834013e-08  2.74610364e-03  1.47443234e-05  1.10972605e-07
 1.45204196e+00  1.45204196e+00  5.86415891e-03  1.81866063e-05  2.50314293e-08  3.16769204e-03  1.64677555e-05  1.17235801e-07
 1.51111546e+00  1.51111546e+00  6.34885257e-03  1.92419235e-05  2.27457394e-08  3.62338193e-03  1.82042785e-05  1.22005916e-07
 1.57204900e+00  1.57204900e+00  6.84108811e-03  2.02159568e-05  1.97268387e-08  4.13054841e-03  1.99885791e-05  1.25124178e-07
 1.63358495e+00  1.63358495e+00  7.32377519e-03  2.10590050e-05  1.60221668e-08  4.68004580e-03  2.17511131e-05  1.26167091e-07
 1.68492603e+00  1.68492603e+00  7.71078595e-03  2.16395836e-05  1.24559653e-08  5.16623953e-03  2.31677061e-05  1.25270233e-07
 1.72785386e+00  1.72785386e+00  8.02034912e-03  2.20293757e-05  9.16302365e-09  5.59132999e-03  2.42985068e-05  1.23206585e-07
 1.76317403e+00  1.76317403e+00  8.26363413e-03  2.22791754e-05  6.25601778e-09  5.95320154e-03  2.51824739e-05  1.20573267e-07
 1.79623497e+00  1.79623497e+00  8.48062137e-03  2.24509741e-05  3.38612670e-09  6.30134126e-03  2.59643403e-05  1.17321462e-07
 1.83041475e+00  1.83041475e+00  8.69269352e-03  2.25617516e-05  2.80939373e-10  6.67029157e-03  2.67189245e-05  1.13145950e-07
 1.86344669e+00  1.86344669e+00  8.88459980e-03  2.26011742e-05 -2.84025740e-09  7.03503176e-03  2.73895179e-05  1.08318723e-07
 1.89575495e+00  1.89575495e+00  9.05877556e-03  2.25726398e-05 -5.99473271e-09  7.39900446e-03  2.79832909e-05  1.02844054e-07
 1.92794809e+00  1.92794809e+00  9.21793671e-03  2.24756218e-05 -9.22527459e-09  7.76820035e-03  2.85076064e-05  9.66529185e-08
 1.96590410e+00  1.96590410e+00  9.38559979e-03  2.22698238e-05 -1.31277848e-08  8.21094678e-03  2.90305674e-05  8.84245440e-08
 2.00622963e+00  2.00622963e+00  9.53818706e-03  2.19389297e-05 -1.73623948e-08  8.68899592e-03  2.94625268e-05  7.86088729e-08
 2.05199491e+00  2.05199491e+00  9.67690853e-03  2.14183052e-05 -2.22468575e-08  9.23929065e-03  2.97832816e-05  6.61824682e-08
 2.10050326e+00  2.10050326e+00  9.78085926e-03  2.06926517e-05 -2.74766473e-08  9.82917565e-03  2.99081176e-05  5.16013455e-08
 2.15378201e+00  2.15378201e+00  9.83998319e-03  1.96835222e-05 -3.32336833e-08  1.04815172e-02  2.97664006e-05  3.40470294e-08
 2.21019980e+00  2.21019980e+00  9.83516297e-03  1.83673261e-05 -3.92871616e-08  1.11729567e-02  2.92704131e-05  1.38898544e-08
 2.27131019e+00  2.27131019e+00  9.74619047e-03  1.66499207e-05 -4.57256352e-08  1.19167236e-02  2.82986218e-05 -9.49564401e-09
 2.33609066e+00  2.33609066e+00  9.55062367e-03  1.44967111e-05 -5.23380172e-08  1.26916290e-02  2.67383975e-05 -3.56913260e-08
 2.40565082e+00  2.40565082e+00  9.21774800e-03  1.18074678e-05 -5.91038184e-08  1.34982178e-02  2.44160273e-05 -6.49604431e-08
 2.46734379e+00  2.46734379e+00  8.81110343e-03  9.10483855e-06 -6.47401079e-08  1.41829717e-02  2.17689484e-05 -9.15093430e-08
 2.52406965e+00  2.52406965e+00  8.34126267e-03  6.36735151e-06 -6.95639556e-08  1.47799479e-02  1.88307608e-05 -1.16078104e-07
