row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,cleanup_topology
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,3.7515789473684213e-07,3.7515789473684213e-07,-0.4604238894367228,0.389703471646122,-0.016457312333766898,0.031136479810592987,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,3.797894736842106e-07,3.797894736842106e-07,0.41157863636661646,-0.19856387115636492,0.055454480348013445,0.007954070365352693,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,3.84421052631579e-07,3.84421052631579e-07,0.5567483110341046,-0.4236810835723513,0.03056697331300432,-0.02927612557677388,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,3.890526315789474e-07,3.890526315789474e-07,-0.2868459036147489,0.08257370187322056,-0.04913468772496727,-0.014767779855558614,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,3.936842105263158e-07,3.936842105263158e-07,-0.6176454303989849,0.4419410049492346,-0.04026107716128233,0.025944390662785904,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,3.9831578947368423e-07,3.9831578947368423e-07,0.141777711692747,0.03064972772501537,0.03871646852421215,0.020734704011369294,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.029473684210527e-07,4.029473684210527e-07,0.6502827031773036,-0.44477235650479824,0.0486863108347287,-0.021158264484642534,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.075789473684211e-07,4.075789473684211e-07,0.005194781191763901,-0.11696486814854665,-0.02702358657632993,-0.025655835102617156,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.122105263157895e-07,4.122105263157895e-07,-0.6523265943618204,0.3998268085099243,-0.054232795961983986,0.015182712806935568,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.168421052631579e-07,4.168421052631579e-07,-0.15856459142921364,0.2156453252030278,0.014063339155206283,0.029125515587533964,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.214736842105264e-07,4.214736842105264e-07,0.6158509866311002,-0.3553582469077328,0.056638110482666176,-0.008456591614804394,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.261052631578948e-07,4.261052631578948e-07,0.3097316451136701,-0.28402889095484757,-0.00027836147794287665,-0.030971627121787113,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.307368421052632e-07,4.307368421052632e-07,-0.544398284646418,0.2802895284707699,-0.056074393652213714,0.0013049029374374295,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.353684210526316e-07,4.353684210526316e-07,-0.4230281754157229,0.34645817264954926,-0.012867534227587836,0.03142922039003369,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.400000000000001e-07,4.400000000000001e-07,0.42632551985827394,-0.20186257122638215,0.05255307011823485,0.0056844041935827,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.446315789473685e-07,4.446315789473685e-07,0.5217292063980772,-0.3844866535020676,0.025052194660563406,-0.03010924948378142,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.492631578947369e-07,4.492631578947369e-07,-0.2953883627189008,0.11040016400284754,-0.04623882978941451,-0.012500206279107962,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.538947368421053e-07,4.538947368421053e-07,-0.5974597455991908,0.405779661022024,-0.03601452432392533,0.027132294671042452,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.585263157894737e-07,4.585263157894737e-07,0.1693126950833909,-0.01835372676708935,0.03769671664077296,0.018929502939424598,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.631578947368422e-07,4.631578947368422e-07,0.6212385252433015,-0.4051418929218587,0.04424649678983581,-0.02296093341781743,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.677894736842106e-07,4.677894736842106e-07,-0.02123781366741648,-0.07329189183494088,-0.026831512734604306,-0.024164514188846593,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.72421052631579e-07,4.72421052631579e-07,-0.6281643205910974,0.38243625926331126,-0.05063758499311102,0.017347668481454383,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.770526315789474e-07,4.770526315789474e-07,-0.11322745472613767,0.1604670149049778,0.01499348795427515,0.02831371995226117,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.816842105263159e-07,4.816842105263159e-07,0.5934237804740219,-0.3437826926511181,0.05365710640805574,-0.010927279049103629,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.863157894736842e-07,4.863157894736842e-07,0.24836430476672466,-0.23512490880321918,-0.002086055579318518,-0.030876912674002815,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.909473684210527e-07,4.909473684210527e-07,-0.5378185273737942,0.28511317349140686,-0.05423864607237495,0.0037741784683341137,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,4.955789473684211e-07,4.955789473684211e-07,-0.36249235092814697,0.2983942654810898,-0.010668146219413558,0.03186883040566195,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.002105263157895e-07,5.002105263157895e-07,0.44861109623378564,-0.2148865446893572,0.05167891668349792,0.0035153368290554484,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.04842105263158e-07,5.04842105263158e-07,0.4638587028228583,-0.344309824388211,0.022714108410621523,-0.031085388052067793,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.094736842105263e-07,5.094736842105263e-07,-0.3450745982730376,0.13109399636702426,-0.04627475135765209,-0.010743652744639603,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.141052631578948e-07,5.141052631578948e-07,-0.5358813424350455,0.3762784973003884,-0.03371257492495515,0.028719140832456195,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.187368421052633e-07,5.187368421052633e-07,0.21974606966813257,-0.046802690648471784,0.038641190398848065,0.017356815140995418,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.233684210526316e-07,5.233684210526316e-07,0.5833510549969644,-0.38405841105956634,0.042346336076164504,-0.024745073964625615,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.280000000000001e-07,5.280000000000001e-07,-0.0872200070937125,-0.04342350600495093,-0.028340717782098648,-0.0230964555413597,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.326315789473685e-07,5.326315789473685e-07,-0.6003651446653034,0.37399973424822613,-0.049258874053855255,0.019448926504660062,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.372631578947369e-07,5.372631578947369e-07,-0.04847215861218972,0.1286796501637842,0.017368561517921845,0.02763064162691179,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.418947368421054e-07,5.418947368421054e-07,0.5839473118189216,-0.3443164545822476,0.052967858638072185,-0.013143398030613943,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,5.465263157894737e-07,5.465263157894737e-07,0.1843076834497857,-0.20643648357467068,-0.005312307872014074,-0.030662696856801376,step_recovery_diode_line,extraction_plus_rejection
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,0.0,0.0,0.0,0.0,0.0,0.0,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,4.685835995740149e-09,4.685835995740149e-09,1.3950262050143505,3.495575709194129e-80,2.0674083958607838e-183,-0.01854966995029361,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,9.371671991480299e-09,9.371671991480299e-09,0.4895053942376238,2.5425644287771088e-59,3.2127433714490706e-147,-0.00079145679597472,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.4057507987220448e-08,1.4057507987220448e-08,-1.2790715252770448,3.854059872261725e-47,2.3951679557325268e-126,0.018647675074582006,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.8743343982960597e-08,1.8743343982960597e-08,-0.7368460397780723,1.595184443889678e-38,1.1130659429143139e-111,0.004527252234551204,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.3429179978700746e-08,2.3429179978700746e-08,1.1322408853241526,8.056303291626537e-32,5.858751405705012e-100,-0.017780260075336795,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.8115015974440896e-08,2.8115015974440896e-08,0.9581151215959062,2.609273399484496e-26,5.878873495012954e-90,-0.008053920790777876,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,3.280085197018105e-08,3.280085197018105e-08,-0.9429174740107751,1.042126464124798e-21,2.4444732883971737e-81,0.016191812860975343,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,3.7486687965921194e-08,3.7486687965921194e-08,-1.1430483553572455,8.709631160644985e-18,1.0674325143117162e-73,0.011258393253893625,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,4.217252396166135e-08,4.217252396166135e-08,0.717799619448879,2.018715115043305e-14,7.038589282909764e-67,-0.013967332617649791,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,4.685835995740149e-08,4.685835995740149e-08,1.2843821755907598,1.5996497079579677e-11,9.886232899394575e-61,-0.014018423317529501,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,5.1544195953141645e-08,5.1544195953141645e-08,-0.46486414736322834,5.079194666151158e-09,3.9346322099366034e-55,0.01120249504684944,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,5.623003194888179e-08,5.623003194888179e-08,-1.3759083350803218,7.052348069850455e-07,4.922528121407816e-50,0.016232980001189532,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,6.091586794462194e-08,6.091586794462194e-08,0.1941316235772439,4.679173702424754e-05,2.45815311798239e-45,-0.008000750465355444,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,6.56017039403621e-08,6.56017039403621e-08,1.4138767106789754,0.0015322391613522004,5.045850284452798e-41,-0.01780628650821683,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,7.028753993610224e-08,7.028753993610224e-08,0.08436286617536276,0.02536785117699049,4.910865032803024e-37,0.0044912859917320405,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,7.497337593184239e-08,7.497337593184239e-08,-1.3969671381227446,0.20817762192764871,2.3918171103891338e-33,0.018689939602349364,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,7.965921192758255e-08,7.965921192758255e-08,-0.3595232258406535,0.7752212689995366,6.2101628593584926e-30,-0.000804987760826815,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,8.43450479233227e-08,8.43450479233227e-08,1.326177636862252,0.9014506850436026,9.209659968662861e-27,-0.018845579257775608,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,8.903088391906284e-08,8.903088391906284e-08,0.6210341696822803,-0.808111846062452,7.934162858492224e-24,-0.0029105479078086966,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,9.371671991480299e-08,9.371671991480299e-08,-1.2038392448370212,-1.2296981928048942,4.255281554937886e-21,0.018272721120505632,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,9.840255591054314e-08,9.840255591054314e-08,-0.8580527791702642,0.7902902113556922,1.4243238478055894e-18,0.0065134187194692,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.0308839190628329e-07,1.0308839190628329e-07,1.0350220669415287,1.1971174162931104,3.1051243242952957e-16,-0.016988827795413903,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.0777422790202344e-07,1.0777422790202344e-07,1.061967928503401,-0.4164206138467098,4.473339251932708e-14,-0.009859485493824956,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.1246006389776358e-07,1.1246006389776358e-07,-0.825848995133943,-1.3639917092209277,4.3323330888268584e-12,0.015048541556453316,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.1714589989350374e-07,1.1714589989350374e-07,-1.2245353066082445,0.17781016136220795,2.875379123104678e-10,0.012824699837453546,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.2183173588924387e-07,1.2183173588924387e-07,0.5846890637284017,1.4194562118431793,1.3087400081509989e-08,-0.012520788692228647,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.2651757188498405e-07,1.2651757188498405e-07,1.3398417416514228,0.04880479495469534,4.14926468728818e-07,-0.015289843904165878,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.312034078807242e-07,1.312034078807242e-07,-0.3204038784215648,-1.3521908470684134,9.088593068769862e-06,0.00950482957061873,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.3588924387646434e-07,1.3588924387646434e-07,-1.4030503107451457,-0.3470608888256308,0.000137400232067485,0.01716483831237929,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.4057507987220449e-07,1.4057507987220449e-07,0.04395209055653768,1.2780481822321812,0.0014096600679482678,-0.006119542694002171,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.4526091586794463e-07,1.4526091586794463e-07,1.412071883432837,0.6286331887626276,0.009515553994235855,-0.018372387240525034,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.4994675186368478e-07,1.4994675186368478e-07,0.23434855204267602,-1.1783779823396945,0.039596094993499066,0.0025004908450835016,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.5463258785942492e-07,1.5463258785942492e-07,-1.3660674400736703,-0.8612540607473402,0.08504050964304291,0.018869419431525522,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.593184238551651e-07,1.593184238551651e-07,-0.5033872185785667,1.0271867149286942,0.02197168596680532,0.0012174437683650095,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.6400425985090524e-07,1.6400425985090524e-07,1.2666327782405087,1.0499587544203701,-0.23941400659850337,-0.01862373947402611,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.686900958466454e-07,1.686900958466454e-07,0.7531303575065678,-0.8247901983034273,-0.2101958028165424,-0.00488597561114089,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.7337593184238553e-07,1.7337593184238553e-07,-1.1179501392396145,-1.1990980376114266,0.36925210872034225,0.01765905836181051,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.7806176783812568e-07,1.7806176783812568e-07,-0.9735610851319821,0.5844688241147878,0.25427749206002087,0.00836837424258002,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.8274760383386583e-07,1.8274760383386583e-07,0.9261358489165168,1.306404042818666,-0.4039076628303142,-0.016007963643548374,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.8743343982960597e-07,1.8743343982960597e-07,1.156455604766305,-0.3198946124923909,-0.20862372744664115,-0.011524735175735839,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.9211927582534612e-07,1.9211927582534612e-07,-0.698242626639732,-1.366393202081264,0.2413293190343756,0.013739068539740521,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,1.968051118210863e-07,1.968051118210863e-07,-1.2937562370166045,0.043902210314744075,0.3600865784669501,0.014231118135964334,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.0149094781682644e-07,2.0149094781682644e-07,0.44343133262215045,1.3753781361696311,-0.2577029973026756,-0.01093514624868886,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.0617678381256658e-07,2.0617678381256658e-07,1.3810419272676482,0.23240432999270674,-0.3346644304320467,-0.0163826983049093,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.1086261980830673e-07,2.1086261980830673e-07,-0.1711860304992844,-1.3311721218198922,0.12224703480061164,0.007709070758546785,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.1554845580404687e-07,2.1554845580404687e-07,-1.4145896753155305,-0.49650700910440226,0.42346610596117057,0.017901449705013603,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.2023429179978702e-07,2.2023429179978702e-07,-0.1076212354632395,1.246314909204479,-0.09771559482105367,-0.004180347920255387,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.2492012779552717e-07,2.2492012779552717e-07,1.3934762323095522,0.7927721009589792,-0.39355883158103105,-0.01872394973620692,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.2960596379126734e-07,2.2960596379126734e-07,0.3823700582292678,-0.9356513880119479,-0.014265518377453497,0.0004898605609503354,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.3429179978700748e-07,2.3429179978700748e-07,-1.3181562293136255,-0.6491658824160977,0.4058355960314499,0.018823235446142544,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.3897763578274763e-07,2.3897763578274763e-07,-0.642013993748005,1.1854460309094348,0.09960920919805875,0.0032206906353925103,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.4366347177848775e-07,2.4366347177848775e-07,1.1918934961322512,0.949588426755912,-0.40797022703345176,-0.018190521481988384,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.483493077742279e-07,2.483493077742279e-07,0.8768897011750639,-1.2483736442594338,-0.15143980899727943,-0.006803301630731257,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.530351437699681e-07,2.530351437699681e-07,-1.019176321974985,-1.194623450480216,0.3547598300084424,0.016854432738650952,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.577209797657082e-07,2.577209797657082e-07,-1.0775729812099613,1.186641721411266,0.2301130239897675,0.010124457970860447,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.624068157614484e-07,2.624068157614484e-07,0.8065963407143538,1.286101800280773,-0.3014859772986217,-0.014853801046156986,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.670926517571885e-07,2.670926517571885e-07,1.2366765527764947,-0.9046120389916297,-0.3070276693074858,-0.013051100705566344,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.717784877529287e-07,2.717784877529287e-07,-0.5626658029055973,-1.4036935712597027,0.2560825168391612,0.01228060300197157,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.764643237486688e-07,2.764643237486688e-07,-1.3476874775249656,0.5284510972786058,0.35415900001574135,0.015475007309401385,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.8115015974440897e-07,2.8115015974440897e-07,0.2972143828771599,1.6110347188183298,-0.1950282223803676,-0.009228950547355735,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.8583599574014914e-07,2.8583599574014914e-07,1.4070755870295224,-0.3001751555327737,-0.380290646633883,-0.017292093641858852,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.9052183173588926e-07,2.9052183173588926e-07,-0.01751051814333664,-1.5998543268533736,0.11445198227605362,0.005856507966835103,nonlinear_magnetic_transmission_line,target_extraction
spice_electrical_412_race_timeseries,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,2.9520766773162943e-07,2.9520766773162943e-07,-1.3979101435249903,-0.07003342526962092,0.3981178921830251,0.018606134144312402,nonlinear_magnetic_transmission_line,target_extraction
