row_type,circuit,case_id,nonlinear_variant,time_s,v_source,v_generated,v_target,i_source,i_generated,i_target,scale_preset,phase_error_target,unwrapped_phase_error_target,generated_envelope,target_envelope
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,127.145589,-0.301894594,-0.00463572275,0.0227533657,-0.398955451,0.220529144,-0.211178024,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,128.730974,0.396012421,0.0656915467,-0.0176757838,-0.246113774,-0.0872212685,-0.157847771,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,130.434429,0.0715719965,-0.146719051,-0.0628507462,0.528440269,0.172122193,-0.200446446,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,132.154381,-0.448378492,0.0990695214,-0.0686533129,-0.133232207,0.0774949752,-0.0254543302,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,133.735438,0.19195724,-0.0468174197,-0.0395970841,-0.465143697,-0.112749846,0.117754902,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,135.441127,0.337576724,-0.00213216449,-0.0373307768,0.386753242,0.416349811,0.2353184,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,137.190306,-0.438904327,0.083683559,0.00692789053,0.171215247,-0.209983476,0.244407389,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,138.634048,-0.13363116,-0.0712717147,0.0613370586,-0.501509182,0.134029836,0.00924774365,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,140.409485,0.464291823,0.118969539,0.0665003421,0.0776532367,0.213034052,0.0649474053,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,142.147197,-0.246219544,-0.0782794271,0.0683821536,0.450317938,-0.241891271,-0.152511815,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,143.8256,-0.29701023,-0.00815462188,0.025929201,-0.404909785,0.220685587,-0.206768877,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,145.481532,0.417465766,0.0817433235,-0.000120332337,-0.202203163,-0.0551034451,-0.166141556,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,147.215084,0.00799254821,-0.155768481,-0.0390570468,0.533654959,0.0816386263,-0.266616078,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,148.999462,-0.417195581,0.0712696956,-0.0501080625,-0.231944246,0.15770141,-0.149801095,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,150.648941,0.297328598,0.00136992559,-0.0536921721,-0.385061504,-0.142144092,-0.0224446906,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,152.342035,0.236279318,-0.0761010267,-0.0785155711,0.471168077,0.364417302,0.072647422,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,154.029713,-0.459726755,0.10831906,-0.0366031356,0.070385957,-0.120072917,0.211940607,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,155.718598,0.0772460961,-0.074784478,-0.000504873435,-0.510719195,-0.0368943996,0.176277174,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,157.371015,0.426251625,0.0787799984,0.0329044909,0.245826348,0.363656589,0.245143214,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,159.081375,-0.354544162,0.000496226251,0.073506168,0.343758945,-0.291016418,0.07744247,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,160.76339,-0.178196304,-0.0609231514,0.0624198581,-0.484993526,0.166579275,-0.0559071795,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,162.428859,0.460757326,0.11712362,0.0528332515,-0.0422804937,0.0911272913,-0.0762044299,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,164.180709,-0.154733733,-0.125841018,0.0350510139,0.501432394,-0.143957346,-0.268817449,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,165.975388,-0.324323434,0.00817957614,0.010670836,-0.377841055,0.221435373,-0.223044289,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,167.59663,0.391157254,0.0618164352,-0.0215537406,-0.25755875,-0.0944194851,-0.153857133,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,169.254222,0.109046472,-0.136734054,-0.0734706802,0.522832048,0.222607094,-0.150800602,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,170.63645,-0.454207855,0.102122188,-0.0232623174,0.105903123,-0.153892524,0.232997833,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,172.305364,0.0367827538,-0.0790350097,0.0144634644,-0.517496373,-0.00465985264,0.170768861,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,173.89328,0.451340433,0.104914559,0.0571462149,0.165256195,0.297552679,0.172140817,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,175.638336,-0.313582769,-0.0315308319,0.0779705165,0.392276389,-0.283894587,-0.0177005542,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,177.184294,-0.287307104,-0.0136866735,0.0314188787,-0.414054765,0.218832277,-0.198686655,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,178.883378,0.431765442,0.0929033365,0.0144042929,-0.164959758,-0.0246278232,-0.161186665,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,180.693762,-0.0722796033,-0.149759036,-0.00325750378,0.525936626,-0.0334180197,-0.300210624,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,182.332767,-0.417501538,0.0714529428,-0.0503054218,-0.2312716,0.157443315,-0.149848815,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,183.99766,0.302830597,0.00450484031,-0.053381432,-0.379345877,-0.141884343,-0.0314903258,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,185.754575,0.197370911,-0.0984596222,-0.0830931507,0.491789373,0.327702692,0.000812384181,,,,,
